id_event;id_berita;id_kalimat;nama_event;isValid
3069;5813;244249;menginformasikan pembelian tiket online;2
3070;5813;244250;Tidak Ada;2
3071;5848;245921;melakukan sexting;2
3072;5848;245921;menikmati hubungan intim;2
3073;5848;245922;Tidak Ada;2
3074;5848;245923;selingkuh;2
3075;5848;245923;menonton film erotis;2
3076;5848;245926;konferensi American Psychological Association;2
3077;5848;245899;Berkomunikasi;2
3078;5848;245900;studi;2
3079;5848;245900;mengonfirmasi;2
3080;5848;245901;Tidak Ada;2
3081;5848;245902;bicara;2
3082;5848;245903;Studi;2
3083;5848;245904;mempelajari;2
3084;222;9470;Tidak Ada;2
3085;222;9471;Tidak Ada;2
3086;222;9472;Tidak Ada;2
3087;222;9473;Tidak Ada;2
3088;222;9474;Tidak Ada;2
3089;222;9475;Tidak Ada;2
3090;222;9476;Tidak Ada;2
3091;222;9477;Tidak Ada;2
3092;222;9478;Tidak Ada;2
3093;222;9479;Tidak Ada;2
3094;222;9480;Tidak Ada;2
3095;222;9481;Tidak Ada;2
3096;222;9482;Tidak Ada;2
3097;222;9483;Tidak Ada;2
3098;222;9484;Tidak Ada;2
3099;222;9485;Tidak Ada;2
3100;222;9486;Tidak Ada;2
3101;222;9487;Tidak Ada;2
3102;222;9488;Tidak Ada;2
3103;255;11065;Tidak Ada;2
3104;255;11067;Tidak Ada;2
3105;255;11068;Tidak Ada;2
3106;255;11069;Tidak Ada;2
3107;255;11070;Tidak Ada;2
3108;255;11071;Tidak Ada;2
3109;255;11072;Tidak Ada;2
3110;255;11073;Tidak Ada;2
3111;255;11020;Tidak Ada;2
3112;255;11021;Tidak Ada;2
3113;255;11023;Tidak Ada;2
3114;255;11024;Tidak Ada;2
3115;255;11025;Tidak Ada;2
3116;255;11026;Tidak Ada;2
3117;255;11027;Tidak Ada;2
3118;255;11028;Tidak Ada;2
3119;255;11029;Tidak Ada;2
3120;255;11030;Tidak Ada;2
3121;255;11031;Tidak Ada;2
3122;255;11032;Tidak Ada;2
3123;255;11033;Tidak Ada;2
3124;255;11036;Tidak Ada;2
3125;255;11037;Tidak Ada;2
3126;255;11038;Tidak Ada;2
3127;255;11039;Tidak Ada;2
3128;255;11041;Tidak Ada;2
3129;255;11042;Tidak Ada;2
3130;255;11044;Tidak Ada;2
3131;255;11045;Tidak Ada;2
3132;255;11046;Tidak Ada;2
3133;255;11047;Tidak Ada;2
3134;255;11048;Tidak Ada;2
3135;255;11050;Tidak Ada;2
