"id_kuantitas";"id_berita";"id_kalimat";"kuantitas";"isValid";"id_submitter";"date_submit";"time_submit"
"349";"197";"8596";"Tidak Ada";"2";"40";"2018-08-28";"20:29:06"
"350";"197";"8597";"Tidak Ada";"2";"40";"2018-08-28";"20:31:20"
"351";"197";"8598";"Tidak Ada";"2";"40";"2018-08-28";"20:32:50"
"352";"197";"8599";"Tidak Ada";"2";"40";"2018-08-28";"20:34:50"
"353";"197";"8600";"Tidak Ada";"2";"40";"2018-08-28";"20:35:38"
"354";"197";"8601";"Tidak Ada";"2";"40";"2018-08-28";"20:36:27"
"355";"197";"8602";"Tidak Ada";"2";"40";"2018-08-28";"20:38:44"
"356";"197";"8603";"Tidak Ada";"2";"40";"2018-08-28";"20:40:27"
"357";"197";"8604";"Tidak Ada";"2";"40";"2018-08-28";"20:41:56"
"358";"197";"8605";"Tidak Ada";"2";"40";"2018-08-28";"20:43:05"
"359";"197";"8606";"Tidak Ada";"2";"40";"2018-08-28";"20:44:35"
"360";"197";"8607";"Tidak Ada";"2";"40";"2018-08-28";"20:46:44"
"361";"206";"8948";"Tidak Ada";"2";"40";"2018-08-28";"20:47:59"
"362";"195";"8538";"Tidak Ada";"2";"60";"2018-08-28";"20:48:50"
"363";"206";"8949";"Tidak Ada";"2";"40";"2018-08-28";"20:49:42"
"364";"206";"8950";"Tidak Ada";"2";"40";"2018-08-28";"20:53:05"
"365";"206";"8951";"Tidak Ada";"2";"40";"2018-08-28";"20:56:02"
"366";"206";"8952";"Tidak Ada";"2";"40";"2018-08-28";"20:57:33"
"367";"206";"8953";"Tidak Ada";"2";"40";"2018-08-28";"20:58:39"
"368";"22";"823";"Tidak Ada";"2";"37";"2018-08-28";"21:00:28"
"369";"206";"8957";"Tidak Ada";"2";"40";"2018-08-28";"21:00:42"
"370";"195";"8539";"Tidak Ada";"2";"60";"2018-08-28";"21:01:15"
"371";"195";"8540";"2";"2";"60";"2018-08-28";"21:04:49"
"372";"206";"8958";"Tidak Ada";"2";"40";"2018-08-28";"21:06:20"
"373";"206";"8959";"Tidak Ada";"2";"40";"2018-08-28";"21:07:31"
"374";"206";"8960";"Tidak Ada";"2";"40";"2018-08-28";"21:08:29"
"375";"206";"8961";"Tidak Ada";"2";"40";"2018-08-28";"21:09:31"
"376";"195";"8541";"5";"2";"60";"2018-08-28";"21:09:40"
"377";"195";"8506";"Tidak Ada";"2";"60";"2018-08-28";"21:12:07"
"378";"195";"8507";"3";"2";"60";"2018-08-28";"21:13:23"
"379";"195";"8507";"12";"2";"60";"2018-08-28";"21:13:28"
"380";"195";"8507";"4";"2";"60";"2018-08-28";"21:13:32"
"381";"195";"8507";"5";"2";"60";"2018-08-28";"21:13:36"
"382";"195";"8507";"6";"2";"60";"2018-08-28";"21:13:38"
"383";"195";"8507";"7";"2";"60";"2018-08-28";"21:13:41"
"384";"195";"8507";"8";"2";"60";"2018-08-28";"21:13:44"
"385";"195";"8507";"9";"2";"60";"2018-08-28";"21:13:47"
"386";"195";"8507";"10";"2";"60";"2018-08-28";"21:13:51"
"387";"206";"8962";"Tidak Ada";"2";"40";"2018-08-28";"21:13:52"
"388";"195";"8507";"11";"2";"60";"2018-08-28";"21:13:54"
"389";"195";"8508";"Tidak Ada";"2";"60";"2018-08-28";"21:15:13"
"390";"206";"8963";"Tidak Ada";"2";"40";"2018-08-28";"21:15:14"
"391";"195";"8509";"Tidak Ada";"2";"60";"2018-08-28";"21:18:15"
"392";"195";"8510";"Tidak Ada";"2";"60";"2018-08-28";"21:20:00"
"393";"195";"8511";"Tidak Ada";"2";"60";"2018-08-28";"21:22:34"
"394";"206";"8964";"Tidak Ada";"2";"40";"2018-08-28";"21:23:22"
"395";"195";"8512";"21";"2";"60";"2018-08-28";"21:24:07"
"396";"206";"8965";"Tidak Ada";"2";"40";"2018-08-28";"21:24:08"
"397";"30";"1362";"Tidak Ada";"2";"35";"2018-08-28";"21:25:16"
"398";"195";"8513";"Tidak Ada";"2";"60";"2018-08-28";"21:25:35"
"399";"195";"8514";"3";"2";"60";"2018-08-28";"21:26:17"
"400";"195";"8514";"12";"2";"60";"2018-08-28";"21:26:23"
"401";"195";"8514";"4";"2";"60";"2018-08-28";"21:26:26"
"402";"195";"8514";"5";"2";"60";"2018-08-28";"21:26:29"
"403";"195";"8514";"6";"2";"60";"2018-08-28";"21:26:33"
"404";"195";"8514";"7";"2";"60";"2018-08-28";"21:26:36"
"405";"195";"8514";"8";"2";"60";"2018-08-28";"21:26:38"
"406";"195";"8514";"9";"2";"60";"2018-08-28";"21:26:41"
"407";"195";"8514";"10";"2";"60";"2018-08-28";"21:26:46"
"408";"195";"8514";"11";"2";"60";"2018-08-28";"21:26:49"
"409";"30";"1363";"Tidak Ada";"2";"35";"2018-08-28";"21:28:30"
"410";"195";"8515";"Tidak Ada";"2";"60";"2018-08-28";"21:28:39"
"411";"206";"8966";"Tidak Ada";"2";"40";"2018-08-28";"21:28:55"
"412";"30";"1364";"Tidak Ada";"2";"35";"2018-08-28";"21:29:58"
"413";"30";"1365";"lima";"2";"35";"2018-08-28";"21:30:40"
"414";"206";"8967";"Tidak Ada";"2";"40";"2018-08-28";"21:31:59"
"415";"206";"8968";"Tidak Ada";"2";"40";"2018-08-28";"21:33:07"
"416";"195";"8516";"Tidak Ada";"2";"60";"2018-08-28";"21:33:49"
"417";"30";"1366";"Tidak Ada";"2";"35";"2018-08-28";"21:34:55"
"418";"195";"8517";"Tidak Ada";"2";"60";"2018-08-28";"21:35:07"
"419";"195";"8518";"Tidak Ada";"2";"60";"2018-08-28";"21:36:24"
"420";"22";"824";"Tidak Ada";"2";"37";"2018-08-28";"21:36:42"
"421";"195";"8519";"Tidak Ada";"2";"60";"2018-08-28";"21:37:45"
"422";"30";"1367";"Tidak Ada";"2";"35";"2018-08-28";"21:38:41"
"423";"206";"8969";"Tidak Ada";"2";"40";"2018-08-28";"21:40:04"
"424";"195";"8520";"Tidak Ada";"2";"60";"2018-08-28";"21:40:25"
"425";"30";"1368";"Tidak Ada";"2";"35";"2018-08-28";"21:40:34"
"426";"195";"8521";"Tidak Ada";"2";"60";"2018-08-28";"21:41:20"
"427";"206";"8970";"Tidak Ada";"2";"40";"2018-08-28";"21:41:38"
"428";"30";"1369";"Tidak Ada";"2";"35";"2018-08-28";"21:41:56"
"429";"195";"8522";"Tidak Ada";"2";"60";"2018-08-28";"21:42:23"
"430";"206";"8971";"Tidak Ada";"2";"40";"2018-08-28";"21:43:16"
"431";"195";"8523";"Tidak Ada";"2";"60";"2018-08-28";"21:44:00"
"432";"206";"8972";"Tidak Ada";"2";"40";"2018-08-28";"21:44:43"
"433";"206";"8973";"Tidak Ada";"2";"40";"2018-08-28";"21:45:29"
"434";"22";"825";"Tidak Ada";"2";"37";"2018-08-28";"21:45:45"
"435";"30";"1370";"Tidak Ada";"2";"35";"2018-08-28";"21:46:04"
"436";"195";"8524";"Tidak Ada";"2";"60";"2018-08-28";"21:46:09"
"437";"195";"8525";"Tidak Ada";"2";"60";"2018-08-28";"21:46:45"
"438";"30";"1371";"Tidak Ada";"2";"35";"2018-08-28";"21:47:06"
"439";"195";"8526";"Tidak Ada";"2";"60";"2018-08-28";"21:47:33"
"440";"206";"8974";"Tidak Ada";"2";"40";"2018-08-28";"21:48:04"
"441";"195";"8527";"Tidak Ada";"2";"60";"2018-08-28";"21:48:22"
"442";"195";"8529";"Tidak Ada";"2";"60";"2018-08-28";"21:49:11"
"443";"195";"8531";"Tidak Ada";"2";"60";"2018-08-28";"21:49:59"
"444";"195";"8532";"Tidak Ada";"2";"60";"2018-08-28";"21:50:28"
"445";"30";"1372";"Tidak Ada";"2";"35";"2018-08-28";"21:50:52"
"446";"195";"8533";"Tidak Ada";"2";"60";"2018-08-28";"21:50:58"
"447";"206";"8975";"Tidak Ada";"2";"40";"2018-08-28";"21:51:41"
"448";"195";"8534";"Tidak Ada";"2";"60";"2018-08-28";"21:51:44"
"449";"195";"8535";"Tidak Ada";"2";"60";"2018-08-28";"21:53:13"
"450";"30";"1373";"Tidak Ada";"2";"35";"2018-08-28";"21:53:16"
"451";"195";"8536";"21";"2";"60";"2018-08-28";"21:54:20"
"452";"206";"8976";"Tidak Ada";"2";"40";"2018-08-28";"21:54:35"
"453";"30";"1374";"Tidak Ada";"2";"35";"2018-08-28";"21:54:53"
"454";"195";"8537";"Tidak Ada";"2";"60";"2018-08-28";"21:55:29"
"455";"206";"8977";"Tidak Ada";"2";"40";"2018-08-28";"21:55:55"
"456";"30";"1375";"Tidak Ada";"2";"35";"2018-08-28";"21:57:02"
"457";"188";"8169";"Tidak Ada";"2";"60";"2018-08-28";"21:57:05"
"458";"188";"8170";"Tidak Ada";"2";"60";"2018-08-28";"21:58:13"
"459";"30";"1376";"Tidak Ada";"2";"35";"2018-08-28";"21:58:41"
"460";"188";"8171";"Tidak Ada";"2";"60";"2018-08-28";"21:59:30"
"461";"30";"1377";"Tidak Ada";"2";"35";"2018-08-28";"22:00:01"
"462";"206";"8978";"Tidak Ada";"2";"40";"2018-08-28";"22:01:11"
"463";"30";"1378";"Tidak Ada";"2";"35";"2018-08-28";"22:01:31"
"464";"188";"8172";"Tidak Ada";"2";"60";"2018-08-28";"22:01:45"
"465";"30";"1379";"Tidak Ada";"2";"35";"2018-08-28";"22:02:55"
"466";"188";"8173";"Tidak Ada";"2";"60";"2018-08-28";"22:03:22"
"467";"206";"8979";"Tidak Ada";"2";"40";"2018-08-28";"22:03:55"
"468";"188";"8149";"Tidak Ada";"2";"60";"2018-08-28";"22:04:02"
"469";"30";"1380";"Tidak Ada";"2";"35";"2018-08-28";"22:04:06"
"470";"30";"1381";"Tidak Ada";"2";"35";"2018-08-28";"22:04:55"
"471";"206";"8980";"Tidak Ada";"2";"40";"2018-08-28";"22:05:08"
"472";"30";"1382";"Tidak Ada";"2";"35";"2018-08-28";"22:05:24"
"473";"206";"8981";"Tidak Ada";"2";"40";"2018-08-28";"22:06:24"
"474";"30";"1383";"Tidak Ada";"2";"35";"2018-08-28";"22:07:59"
"475";"206";"8982";"Tidak Ada";"2";"40";"2018-08-28";"22:08:16"
"476";"30";"1384";"Tidak Ada";"2";"35";"2018-08-28";"22:09:02"
"477";"100";"4136";"Tidak Ada";"2";"50";"2018-08-28";"22:10:01"
"478";"30";"1385";"Tidak Ada";"2";"35";"2018-08-28";"22:10:22"
"479";"188";"8150";"Tidak Ada";"2";"60";"2018-08-28";"22:10:26"
"480";"206";"8983";"Tidak Ada";"2";"40";"2018-08-28";"22:10:30"
"481";"30";"1386";"Tidak Ada";"2";"35";"2018-08-28";"22:11:15"
"482";"206";"8984";"Tidak Ada";"2";"40";"2018-08-28";"22:11:29"
"483";"206";"8985";"Tidak Ada";"2";"40";"2018-08-28";"22:12:15"
"484";"30";"1387";"Tidak Ada";"2";"35";"2018-08-28";"22:12:46"
"485";"206";"8986";"Tidak Ada";"2";"40";"2018-08-28";"22:13:00"
"486";"188";"8151";"Tidak Ada";"2";"60";"2018-08-28";"22:13:04"
"487";"188";"8152";"Tidak Ada";"2";"60";"2018-08-28";"22:13:49"
"488";"30";"1388";"Tidak Ada";"2";"35";"2018-08-28";"22:15:04"
"489";"217";"9323";"Tidak Ada";"2";"40";"2018-08-28";"22:15:08"
"490";"188";"8153";"Tidak Ada";"2";"60";"2018-08-28";"22:15:39"
"491";"22";"826";"Tidak Ada";"2";"37";"2018-08-28";"22:15:42"
"492";"30";"1389";"Tidak Ada";"2";"35";"2018-08-28";"22:15:53"
"493";"188";"8154";"Tidak Ada";"2";"60";"2018-08-28";"22:16:18"
"494";"217";"9324";"Tidak Ada";"2";"40";"2018-08-28";"22:16:48"
"495";"188";"8155";"Tidak Ada";"2";"60";"2018-08-28";"22:17:50"
"496";"217";"9325";"Tidak Ada";"2";"40";"2018-08-28";"22:18:27"
"497";"30";"1390";"Tidak Ada";"2";"35";"2018-08-28";"22:18:28"
"498";"30";"1391";"Tidak Ada";"2";"35";"2018-08-28";"22:19:14"
"499";"217";"9326";"Tidak Ada";"2";"40";"2018-08-28";"22:19:42"
"500";"188";"8156";"Tidak Ada";"2";"60";"2018-08-28";"22:21:16"
"501";"217";"9327";"Tidak Ada";"2";"40";"2018-08-28";"22:22:56"
"502";"188";"8157";"Tidak Ada";"2";"60";"2018-08-28";"22:23:30"
"503";"217";"9328";"Tidak Ada";"2";"40";"2018-08-28";"22:24:34"
"504";"30";"1392";"Tidak Ada";"2";"35";"2018-08-28";"22:24:45"
"505";"188";"8158";"Tidak Ada";"2";"60";"2018-08-28";"22:25:14"
"506";"188";"8159";"400";"2";"60";"2018-08-28";"22:25:57"
"507";"217";"9330";"Tidak Ada";"2";"40";"2018-08-28";"22:25:58"
"508";"188";"8160";"Tidak Ada";"2";"60";"2018-08-28";"22:26:38"
"509";"30";"1393";"Tidak Ada";"2";"35";"2018-08-28";"22:27:10"
"510";"188";"8161";"Tidak Ada";"2";"60";"2018-08-28";"22:27:14"
"511";"188";"8162";"Tidak Ada";"2";"60";"2018-08-28";"22:27:54"
"512";"188";"8163";"Tidak Ada";"2";"60";"2018-08-28";"22:28:23"
"513";"188";"8164";"Tidak Ada";"2";"60";"2018-08-28";"22:29:35"
"514";"188";"8165";"Tidak Ada";"2";"60";"2018-08-28";"22:30:04"
"515";"188";"8166";"Tidak Ada";"2";"60";"2018-08-28";"22:30:41"
"516";"188";"8167";"Tidak Ada";"2";"60";"2018-08-28";"22:31:38"
"517";"188";"8168";"Tidak Ada";"2";"60";"2018-08-28";"22:32:14"
"518";"30";"1394";"Tidak Ada";"2";"35";"2018-08-28";"22:32:26"
"519";"30";"1395";"Tidak Ada";"2";"35";"2018-08-28";"22:33:05"
"520";"210";"9099";"27000000";"2";"60";"2018-08-28";"22:33:07"
"521";"210";"9108";"Tidak Ada";"2";"60";"2018-08-28";"22:34:25"
"522";"210";"9079";"Tidak Ada";"2";"60";"2018-08-28";"22:35:52"
"523";"210";"9080";"Tidak Ada";"2";"60";"2018-08-28";"22:36:39"
"524";"30";"1396";"Tidak Ada";"2";"35";"2018-08-28";"22:36:42"
"525";"210";"9081";"Tidak Ada";"2";"60";"2018-08-28";"22:37:54"
"526";"210";"9082";"Tidak Ada";"2";"60";"2018-08-28";"22:38:41"
"527";"30";"1397";"Tidak Ada";"2";"35";"2018-08-28";"22:39:13"
"528";"210";"9083";"Tidak Ada";"2";"60";"2018-08-28";"22:39:46"
"529";"30";"1398";"empat kamera";"2";"35";"2018-08-28";"22:39:56"
"530";"30";"1398";"13MP+2MP";"2";"35";"2018-08-28";"22:40:17"
"531";"30";"1398";"16MP+2MP";"2";"35";"2018-08-28";"22:40:33"
"532";"210";"9084";"1900000000000";"2";"60";"2018-08-28";"22:41:37"
"533";"30";"1399";"empat kamera";"2";"35";"2018-08-28";"22:41:38"
"534";"210";"9085";"Tidak Ada";"2";"60";"2018-08-28";"22:43:49"
"535";"30";"1400";"Tidak Ada";"2";"35";"2018-08-28";"22:45:16"
"536";"210";"9086";"207400000";"2";"60";"2018-08-28";"22:45:24"
"537";"30";"1401";"Tidak Ada";"2";"35";"2018-08-28";"22:45:57"
"538";"210";"9087";"Tidak Ada";"2";"60";"2018-08-28";"22:46:40"
"539";"30";"1402";"Tidak Ada";"2";"35";"2018-08-28";"22:46:41"
"540";"45";"2090";"Tidak Ada";"2";"35";"2018-08-28";"22:48:23"
"541";"45";"2091";"Tidak Ada";"2";"35";"2018-08-28";"22:53:46"
"542";"45";"2092";"Tidak Ada";"2";"35";"2018-08-28";"22:57:12"
"543";"45";"2094";"Tidak Ada";"2";"35";"2018-08-28";"22:58:19"
"544";"45";"2095";"Tidak Ada";"2";"35";"2018-08-28";"23:00:04"
"545";"45";"2096";"Tidak Ada";"2";"35";"2018-08-28";"23:02:42"
"546";"45";"2097";"Tidak Ada";"2";"35";"2018-08-28";"23:04:07"
"547";"45";"2098";"280 Triliun Watt-jam";"2";"35";"2018-08-28";"23:05:03"
"548";"45";"2099";"1,4 gigawatt";"2";"35";"2018-08-28";"23:06:11"
"549";"215";"9281";"Tidak Ada";"2";"57";"2018-08-29";"00:47:44"
"550";"215";"9282";"Tidak Ada";"2";"57";"2018-08-29";"00:51:19"
"551";"215";"9283";"Tidak Ada";"2";"57";"2018-08-29";"00:53:10"
"552";"215";"9284";"Tidak Ada";"2";"57";"2018-08-29";"00:58:14"
"553";"215";"9285";"2,3 triliun";"2";"57";"2018-08-29";"01:04:59"
"554";"215";"9286";"Tidak Ada";"2";"57";"2018-08-29";"01:09:13"
"555";"215";"9287";"enam tersangka";"2";"57";"2018-08-29";"01:11:41"
"556";"215";"9288";"empat orang";"2";"57";"2018-08-29";"01:17:11"
"557";"215";"9290";"Satu";"2";"57";"2018-08-29";"01:19:29"
"558";"215";"9290";"1";"2";"57";"2018-08-29";"01:19:38"
"559";"215";"9291";"5 tahun";"2";"57";"2018-08-29";"01:22:38"
"560";"211";"9109";"Tidak Ada";"2";"31";"2018-08-29";"02:01:27"
"561";"211";"9110";"19";"2";"31";"2018-08-29";"02:02:32"
"562";"211";"9111";"dua";"2";"31";"2018-08-29";"02:04:02"
"563";"211";"9112";"Tidak Ada";"2";"31";"2018-08-29";"02:05:00"
"564";"211";"9113";"23";"2";"31";"2018-08-29";"02:07:29"
"565";"211";"9113";"16";"2";"31";"2018-08-29";"02:07:36"
"566";"211";"9113";"11";"2";"31";"2018-08-29";"02:08:06"
"567";"211";"9113";"Tidak Ada";"2";"31";"2018-08-29";"02:08:17"
"568";"211";"9114";"19";"2";"31";"2018-08-29";"02:09:06"
"569";"211";"9115";"Tidak Ada";"2";"31";"2018-08-29";"02:10:06"
"570";"211";"9116";"Tidak Ada";"2";"31";"2018-08-29";"02:11:01"
"571";"211";"9117";"Tidak Ada";"2";"31";"2018-08-29";"02:12:00"
"572";"211";"9118";"2018";"2";"31";"2018-08-29";"02:13:04"
"573";"211";"9119";"Tidak Ada";"2";"31";"2018-08-29";"02:16:28"
"574";"211";"9120";"18";"2";"31";"2018-08-29";"02:18:55"
"575";"211";"9120";"19";"2";"31";"2018-08-29";"02:19:04"
"576";"211";"9121";"Tidak Ada";"2";"31";"2018-08-29";"02:20:07"
"577";"211";"9122";"10";"2";"31";"2018-08-29";"02:21:44"
"578";"211";"9122";"11";"2";"31";"2018-08-29";"02:21:50"
"579";"211";"9123";"Tidak Ada";"2";"31";"2018-08-29";"08:34:10"
"580";"211";"9124";"Tidak Ada";"2";"31";"2018-08-29";"08:34:41"
"581";"211";"9125";"Tidak Ada";"2";"31";"2018-08-29";"08:35:34"
"582";"211";"9126";"Tidak Ada";"2";"31";"2018-08-29";"08:36:31"
"583";"211";"9127";"Tidak Ada";"2";"31";"2018-08-29";"08:37:13"
"584";"211";"9128";"Tidak Ada";"2";"31";"2018-08-29";"08:37:47"
"585";"211";"9129";"20";"2";"31";"2018-08-29";"08:38:05"
"586";"211";"9129";"11";"2";"31";"2018-08-29";"08:38:08"
"587";"211";"9130";"Tidak Ada";"2";"31";"2018-08-29";"08:40:35"
"588";"211";"9131";"Tidak Ada";"2";"31";"2018-08-29";"08:42:29"
"589";"211";"9132";"Tidak Ada";"2";"31";"2018-08-29";"08:42:47"
"590";"211";"9133";"Tidak Ada";"2";"31";"2018-08-29";"08:44:22"
"591";"211";"9134";"19";"2";"31";"2018-08-29";"08:45:02"
"592";"211";"9135";"Tidak Ada";"2";"31";"2018-08-29";"08:46:09"
"593";"211";"9136";"Tidak Ada";"2";"31";"2018-08-29";"08:49:44"
"594";"211";"9137";"Tidak Ada";"2";"31";"2018-08-29";"08:56:57"
"595";"211";"9138";"Tidak Ada";"2";"31";"2018-08-29";"08:57:24"
"596";"211";"9139";"1";"2";"31";"2018-08-29";"09:02:03"
"597";"211";"9139";"2";"2";"31";"2018-08-29";"09:02:06"
"598";"211";"9139";"3";"2";"31";"2018-08-29";"09:02:10"
"599";"211";"9139";"4";"2";"31";"2018-08-29";"09:02:13"
"600";"211";"9139";"5";"2";"31";"2018-08-29";"09:02:15"
"601";"211";"9139";"6";"2";"31";"2018-08-29";"09:02:18"
"602";"211";"9139";"7";"2";"31";"2018-08-29";"09:02:20"
"603";"211";"9139";"8";"2";"31";"2018-08-29";"09:02:38"
"604";"211";"9139";"19";"2";"31";"2018-08-29";"09:02:42"
"605";"211";"9140";"2013";"2";"31";"2018-08-29";"09:06:23"
"606";"211";"9140";"22";"2";"31";"2018-08-29";"09:06:37"
"607";"211";"9141";"Tidak Ada";"2";"31";"2018-08-29";"09:08:15"
"608";"211";"9142";"19";"2";"31";"2018-08-29";"09:08:31"
"609";"211";"9142";"tiga";"2";"31";"2018-08-29";"09:08:40"
"610";"211";"9143";"tiga";"2";"31";"2018-08-29";"09:10:04"
"611";"211";"9143";"19";"2";"31";"2018-08-29";"09:10:09"
"612";"211";"9144";"19";"2";"31";"2018-08-29";"09:11:21"
"613";"211";"9145";"Tidak Ada";"2";"31";"2018-08-29";"09:12:33"
"614";"211";"9146";"Tidak Ada";"2";"31";"2018-08-29";"09:18:30"
"615";"211";"9147";"Tidak Ada";"2";"31";"2018-08-29";"09:19:01"
"616";"285";"12272";"Tidak Ada";"2";"57";"2018-08-29";"10:17:07"
"617";"285";"12273";"Tidak Ada";"2";"57";"2018-08-29";"10:19:29"
"618";"285";"12274";"Tidak Ada";"2";"57";"2018-08-29";"10:21:16"
"619";"285";"12274";"Tidak Ada";"2";"57";"2018-08-29";"10:21:17"
"620";"285";"12277";"Tidak Ada";"2";"57";"2018-08-29";"10:37:26"
"621";"285";"12278";"Tidak Ada";"2";"57";"2018-08-29";"10:40:41"
"622";"285";"12279";"Tidak Ada";"2";"57";"2018-08-29";"10:49:05"
"623";"285";"12280";"Tidak Ada";"2";"57";"2018-08-29";"10:51:07"
"624";"23";"851";"Tidak Ada";"2";"36";"2018-08-29";"11:00:54"
"625";"23";"852";"Tidak Ada";"2";"36";"2018-08-29";"11:02:49"
"626";"23";"853";"Tidak Ada";"2";"36";"2018-08-29";"11:05:00"
"627";"23";"854";"Tidak Ada";"2";"36";"2018-08-29";"11:07:20"
"628";"23";"855";"Tidak Ada";"2";"36";"2018-08-29";"11:10:21"
"629";"285";"12255";"Tidak Ada";"2";"57";"2018-08-29";"11:10:24"
"630";"23";"856";"Tidak Ada";"2";"36";"2018-08-29";"11:11:38"
"631";"199";"8683";"21";"2";"62";"2018-08-29";"11:12:44"
"632";"199";"8683";"Tidak Ada";"2";"62";"2018-08-29";"11:12:48"
"633";"285";"12256";"Tidak Ada";"2";"57";"2018-08-29";"11:13:06"
"634";"285";"12257";"Tidak Ada";"2";"57";"2018-08-29";"11:15:38"
"635";"23";"857";"Tidak Ada";"2";"36";"2018-08-29";"11:16:46"
"636";"199";"8684";"18";"2";"62";"2018-08-29";"11:17:16"
"637";"199";"8684";"16";"2";"62";"2018-08-29";"11:17:31"
"638";"199";"8684";"21";"2";"62";"2018-08-29";"11:17:44"
"639";"23";"858";"Tidak Ada";"2";"36";"2018-08-29";"11:19:18"
"640";"285";"12258";"Tidak Ada";"2";"57";"2018-08-29";"11:20:48"
"641";"285";"12258";"Tidak Ada";"2";"57";"2018-08-29";"11:20:49"
"642";"199";"8685";"20";"2";"62";"2018-08-29";"11:21:26"
"643";"199";"8685";"24";"2";"62";"2018-08-29";"11:21:31"
"644";"199";"8685";"18";"2";"62";"2018-08-29";"11:21:36"
"645";"23";"859";"Tidak Ada";"2";"36";"2018-08-29";"11:22:15"
"646";"285";"12259";"600.000";"2";"57";"2018-08-29";"11:24:18"
"647";"285";"12259";"Tidak Ada";"2";"57";"2018-08-29";"11:24:22"
"648";"23";"860";"Tidak Ada";"2";"36";"2018-08-29";"11:24:48"
"649";"109";"4454";"Tidak Ada";"2";"32";"2018-08-29";"11:25:17"
"650";"199";"8686";"5,1 juta jiwa";"2";"62";"2018-08-29";"11:27:04"
"651";"199";"8686";"5,3 juta jiwa";"2";"62";"2018-08-29";"11:27:18"
"652";"285";"12260";"Tidak Ada";"2";"57";"2018-08-29";"11:27:26"
"653";"285";"12260";"Tidak Ada";"2";"57";"2018-08-29";"11:27:27"
"654";"23";"861";"Tidak Ada";"2";"36";"2018-08-29";"11:28:48"
"655";"109";"4455";"Tidak Ada";"2";"32";"2018-08-29";"11:29:24"
"656";"23";"862";"Tidak Ada";"2";"36";"2018-08-29";"11:29:54"
"657";"23";"863";"Tidak Ada";"2";"36";"2018-08-29";"11:32:15"
"658";"285";"12261";"Tidak Ada";"2";"57";"2018-08-29";"11:47:23"
"659";"285";"12262";"Tidak Ada";"2";"57";"2018-08-29";"11:50:07"
"660";"285";"12263";"Tidak Ada";"2";"57";"2018-08-29";"11:52:01"
"661";"285";"12264";"Tidak Ada";"2";"57";"2018-08-29";"11:53:38"
"662";"285";"12265";"Tidak Ada";"2";"57";"2018-08-29";"11:59:54"
"663";"285";"12266";"Tidak Ada";"2";"57";"2018-08-29";"12:01:14"
"664";"285";"12267";"Tidak Ada";"2";"57";"2018-08-29";"12:24:07"
"665";"285";"12268";"Tidak Ada";"2";"57";"2018-08-29";"12:25:54"
"666";"285";"12269";"Tidak Ada";"2";"57";"2018-08-29";"12:27:31"
"667";"285";"12270";"Tidak Ada";"2";"57";"2018-08-29";"12:28:46"
"668";"285";"12271";"Tidak Ada";"2";"57";"2018-08-29";"12:30:46"
"669";"310";"13336";"Tidak Ada";"2";"57";"2018-08-29";"12:37:05"
"670";"310";"13299";"Tidak Ada";"2";"57";"2018-08-29";"12:39:06"
"671";"310";"13300";"Tidak Ada";"2";"57";"2018-08-29";"12:41:32"
"672";"310";"13301";"Tidak Ada";"2";"57";"2018-08-29";"12:43:18"
"673";"310";"13302";"Tidak Ada";"2";"57";"2018-08-29";"12:45:11"
"674";"310";"13303";"Tidak Ada";"2";"57";"2018-08-29";"12:47:15"
"675";"310";"13304";"Tidak Ada";"2";"57";"2018-08-29";"12:49:52"
"676";"310";"13305";"Tidak Ada";"2";"57";"2018-08-29";"12:52:51"
"677";"310";"13306";"Tidak Ada";"2";"57";"2018-08-29";"12:54:56"
"678";"310";"13307";"Tidak Ada";"2";"57";"2018-08-29";"12:56:57"
"679";"310";"13308";"Tidak Ada";"2";"57";"2018-08-29";"13:12:14"
"680";"310";"13309";"Tidak Ada";"2";"57";"2018-08-29";"13:14:45"
"681";"310";"13310";"Tidak Ada";"2";"57";"2018-08-29";"13:16:33"
"682";"310";"13310";"Tidak Ada";"2";"57";"2018-08-29";"13:16:34"
"683";"211";"9148";"19";"2";"31";"2018-08-29";"13:18:18"
"684";"35";"1570";"23";"2";"34";"2018-08-29";"13:18:54"
"685";"35";"1570";"20";"2";"34";"2018-08-29";"13:19:00"
"686";"310";"13312";"Tidak Ada";"2";"57";"2018-08-29";"13:19:34"
"687";"211";"9149";"Tidak Ada";"2";"31";"2018-08-29";"13:20:44"
"688";"240";"10479";"Tidak Ada";"2";"63";"2018-08-29";"13:21:07"
"689";"109";"4456";"Tidak Ada";"2";"32";"2018-08-29";"13:21:08"
"690";"15";"579";"Tidak Ada";"2";"53";"2018-08-29";"13:21:12"
"691";"211";"9150";"Tidak Ada";"2";"31";"2018-08-29";"13:21:17"
"692";"310";"13313";"Tidak Ada";"2";"57";"2018-08-29";"13:21:46"
"693";"211";"9151";"2014";"2";"31";"2018-08-29";"13:22:23"
"694";"109";"4457";"Tidak Ada";"2";"32";"2018-08-29";"13:22:26"
"695";"211";"9151";"2013";"2";"31";"2018-08-29";"13:22:27"
"696";"211";"9151";"2017";"2";"31";"2018-08-29";"13:22:56"
"697";"310";"13314";"Tidak Ada";"2";"57";"2018-08-29";"13:24:08"
"698";"211";"9151";"19";"2";"31";"2018-08-29";"13:24:12"
"699";"240";"10480";"Tidak Ada";"2";"63";"2018-08-29";"13:25:50"
