"id_organisasi";"id_berita";"id_kalimat";"nama_organisasi";"isCorrect";"isValid";"id_submitter";"date_submit";"time_submit"
"311";"179";"7722";"Tidak Ada";"1";"1";"31";"2018-08-28";"17:56:03"
"312";"179";"7723";"Tidak Ada";"1";"1";"31";"2018-08-28";"17:56:59"
"313";"179";"7724";"Tidak Ada";"1";"1";"31";"2018-08-28";"17:58:27"
"314";"179";"7725";"TPN-PB";"1";"1";"31";"2018-08-28";"17:58:39"
"315";"179";"7725";"PBB";"1";"1";"31";"2018-08-28";"18:00:34"
"316";"179";"7726";"Tidak Ada";"1";"1";"31";"2018-08-28";"18:03:16"
"317";"179";"7727";"Tidak Ada";"1";"1";"31";"2018-08-28";"18:05:26"
"318";"179";"7728";"Tidak Ada";"1";"1";"31";"2018-08-28";"18:07:21"
"319";"179";"7729";"Tidak Ada";"1";"1";"31";"2018-08-28";"18:10:18"
"320";"179";"7730";"Tidak Ada";"1";"2";"31";"2018-08-28";"18:11:23"
"321";"179";"7731";"Komisi Nasional Hak Asasi Manusia \(Komnas HAM\)";"1";"1";"31";"2018-08-28";"18:19:32"
"322";"179";"7731";"Polri";"1";"1";"31";"2018-08-28";"18:22:07"
"323";"179";"7731";"TNI";"1";"1";"31";"2018-08-28";"18:22:15"
"324";"179";"7732";"Komnas";"1";"1";"31";"2018-08-28";"18:23:14"
"325";"179";"7733";"Tidak Ada";"1";"1";"31";"2018-08-28";"18:26:09"
"326";"179";"7734";"Kantor Perwakilan Komnas HAM";"1";"2";"31";"2018-08-28";"18:26:49"
"327";"179";"7735";"Komnas HAM";"1";"1";"31";"2018-08-28";"18:27:46"
"328";"179";"7736";"Tidak Ada";"1";"1";"31";"2018-08-28";"18:28:54"
"329";"179";"7737";"Tidak Ada";"1";"1";"31";"2018-08-28";"18:29:27"
"330";"179";"7738";"Tidak Ada";"1";"2";"31";"2018-08-28";"18:30:55"
"331";"179";"7739";"Tidak Ada";"1";"1";"31";"2018-08-28";"18:31:21"
"332";"179";"7740";"Komnas HAM";"1";"1";"31";"2018-08-28";"18:32:04"
"333";"197";"8582";"Tidak Ada";"1";"1";"40";"2018-08-28";"19:34:18"
"334";"197";"8583";"Tidak Ada";"1";"1";"40";"2018-08-28";"19:35:48"
"335";"197";"8584";"Tidak Ada";"1";"1";"40";"2018-08-28";"19:38:05"
"336";"197";"8585";"Tidak Ada";"1";"1";"40";"2018-08-28";"19:42:02"
"337";"197";"8586";"Tidak Ada";"1";"1";"40";"2018-08-28";"19:44:09"
"338";"197";"8587";"Tidak Ada";"1";"1";"40";"2018-08-28";"19:48:44"
"339";"197";"8588";"Tidak Ada";"1";"1";"40";"2018-08-28";"19:52:16"
"340";"197";"8589";"Tidak Ada";"1";"1";"40";"2018-08-28";"19:55:23"
"341";"100";"4135";"Tidak Ada";"1";"1";"50";"2018-08-28";"19:56:04"
"342";"197";"8590";"Tidak Ada";"1";"1";"40";"2018-08-28";"20:01:03"
"343";"197";"8591";"Tidak Ada";"1";"1";"40";"2018-08-28";"20:02:26"
"344";"197";"8592";"Tidak Ada";"1";"1";"40";"2018-08-28";"20:06:02"
"345";"197";"8593";"Tidak Ada";"1";"1";"40";"2018-08-28";"20:08:02"
"346";"22";"820";"Liputan6\.com";"1";"2";"37";"2018-08-28";"20:10:18"
"347";"197";"8594";"Tidak Ada";"1";"1";"40";"2018-08-28";"20:14:51"
"348";"197";"8595";"Tidak Ada";"1";"1";"40";"2018-08-28";"20:16:38"
"349";"197";"8596";"Tidak Ada";"1";"1";"40";"2018-08-28";"20:28:39"
"350";"197";"8597";"Tidak Ada";"1";"1";"40";"2018-08-28";"20:30:47"
"351";"197";"8598";"Tidak Ada";"1";"1";"40";"2018-08-28";"20:32:15"
"352";"197";"8599";"Tidak Ada";"1";"1";"40";"2018-08-28";"20:33:38"
"353";"197";"8600";"Tidak Ada";"1";"1";"40";"2018-08-28";"20:35:13"
"354";"197";"8601";"Tidak Ada";"1";"1";"40";"2018-08-28";"20:36:00"
"355";"197";"8602";"Tidak Ada";"1";"1";"40";"2018-08-28";"20:36:56"
"356";"197";"8603";"Tidak Ada";"1";"1";"40";"2018-08-28";"20:40:01"
"357";"197";"8604";"Tidak Ada";"1";"1";"40";"2018-08-28";"20:41:06"
"358";"197";"8605";"Tidak Ada";"1";"1";"40";"2018-08-28";"20:42:27"
"359";"197";"8606";"Tidak Ada";"1";"1";"40";"2018-08-28";"20:43:28"
"360";"197";"8607";"Tidak Ada";"1";"1";"40";"2018-08-28";"20:46:25"
"361";"206";"8948";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:47:33"
"362";"22";"821";"Tidak Ada";"1";"2";"37";"2018-08-28";"20:48:31"
"363";"22";"823";"Tidak Ada";"1";"2";"37";"2018-08-28";"20:48:45"
"364";"195";"8538";"Tidak Ada";"1";"1";"60";"2018-08-28";"20:49:09"
"365";"206";"8949";"Tidak Ada";"1";"1";"40";"2018-08-28";"20:49:13"
"366";"206";"8950";"Tidak Ada";"1";"1";"40";"2018-08-28";"20:52:32"
"367";"206";"8951";"Tidak Ada";"1";"1";"40";"2018-08-28";"20:55:36"
"368";"206";"8952";"Tidak Ada";"1";"1";"40";"2018-08-28";"20:57:13"
"369";"206";"8953";"Tidak Ada";"1";"1";"40";"2018-08-28";"20:58:12"
"370";"195";"8539";"Tidak Ada";"1";"2";"60";"2018-08-28";"20:58:53"
"371";"206";"8957";"Tidak Ada";"1";"1";"40";"2018-08-28";"20:59:15"
"372";"195";"8540";"Tidak Ada";"1";"1";"60";"2018-08-28";"21:03:24"
"373";"22";"824";"Tidak Ada";"1";"2";"37";"2018-08-28";"21:03:27"
"374";"206";"8958";"MAIN KESINI \(@mainkesini\)";"1";"2";"40";"2018-08-28";"21:05:54"
"375";"206";"8959";"Tidak Ada";"1";"1";"40";"2018-08-28";"21:06:42"
"376";"206";"8960";"Tidak Ada";"1";"1";"40";"2018-08-28";"21:07:56"
"377";"195";"8541";"DPR";"1";"2";"60";"2018-08-28";"21:08:20"
"378";"195";"8541";"Golkar";"1";"1";"60";"2018-08-28";"21:08:25"
"379";"195";"8541";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:08:30"
"380";"195";"8541";"Golkar";"1";"2";"60";"2018-08-28";"21:09:03"
"381";"206";"8961";"Tidak Ada";"1";"1";"40";"2018-08-28";"21:09:07"
"382";"206";"8962";"Tidak Ada";"1";"1";"40";"2018-08-28";"21:09:52"
"383";"195";"8506";"Partai Golkar";"1";"1";"60";"2018-08-28";"21:10:13"
"384";"195";"8506";"Partai Golkar";"1";"2";"60";"2018-08-28";"21:10:26"
"385";"195";"8507";"Tidak Ada";"1";"1";"60";"2018-08-28";"21:12:53"
"386";"206";"8963";"Tidak Ada";"1";"1";"40";"2018-08-28";"21:14:09"
"387";"195";"8508";"Komisi Pemberantasan Korupsi";"1";"2";"60";"2018-08-28";"21:14:35"
"388";"195";"8508";"KPK";"1";"2";"60";"2018-08-28";"21:14:40"
"389";"195";"8509";"DPR";"1";"2";"60";"2018-08-28";"21:16:39"
"390";"195";"8510";"KPK";"1";"1";"60";"2018-08-28";"21:19:12"
"391";"195";"8510";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:19:19"
"392";"195";"8511";"Polda Metro Jaya";"1";"2";"60";"2018-08-28";"21:21:57"
"393";"206";"8964";"Tidak Ada";"1";"1";"40";"2018-08-28";"21:22:47"
"394";"195";"8512";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:23:16"
"395";"206";"8965";"Tidak Ada";"1";"1";"40";"2018-08-28";"21:23:43"
"396";"195";"8513";"Tidak Ada";"1";"1";"60";"2018-08-28";"21:24:56"
"397";"206";"8966";"Tidak Ada";"1";"1";"40";"2018-08-28";"21:25:01"
"398";"195";"8514";"Tidak Ada";"1";"1";"60";"2018-08-28";"21:25:55"
"399";"195";"8515";"KPK";"1";"1";"60";"2018-08-28";"21:27:39"
"400";"30";"1363";"Tidak Ada";"1";"2";"35";"2018-08-28";"21:28:06"
"401";"30";"1364";"Tidak Ada";"1";"1";"35";"2018-08-28";"21:30:12"
"402";"206";"8967";"Tidak Ada";"1";"1";"40";"2018-08-28";"21:31:21"
"403";"30";"1365";"Tidak Ada";"1";"2";"35";"2018-08-28";"21:31:40"
"404";"206";"8968";"Tidak Ada";"1";"1";"40";"2018-08-28";"21:32:37"
"405";"195";"8516";"Tidak Ada";"1";"1";"60";"2018-08-28";"21:33:15"
"406";"195";"8517";"Tidak Ada";"1";"1";"60";"2018-08-28";"21:34:43"
"407";"30";"1366";"Tidak Ada";"1";"2";"35";"2018-08-28";"21:34:44"
"408";"195";"8518";"Tidak Ada";"1";"1";"60";"2018-08-28";"21:36:03"
"409";"30";"1367";"Tidak Ada";"1";"1";"35";"2018-08-28";"21:36:51"
"410";"195";"8519";"Tidak Ada";"1";"1";"60";"2018-08-28";"21:37:30"
"411";"195";"8520";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:39:53"
"412";"30";"1368";"Badan Penelitian dan Pengembangan Pertanian \(Bali";"1";"2";"35";"2018-08-28";"21:40:12"
"413";"206";"8969";"Tidak Ada";"1";"1";"40";"2018-08-28";"21:40:28"
"414";"195";"8521";"KPK";"1";"1";"60";"2018-08-28";"21:41:03"
"415";"30";"1369";"Balitbang Kementrian Pertanian";"1";"2";"35";"2018-08-28";"21:41:05"
"416";"206";"8970";"Tidak Ada";"1";"1";"40";"2018-08-28";"21:41:07"
"417";"195";"8522";"Polri";"1";"1";"60";"2018-08-28";"21:41:47"
"418";"195";"8522";"TNI";"1";"1";"60";"2018-08-28";"21:41:51"
"419";"206";"8971";"Tidak Ada";"1";"2";"40";"2018-08-28";"21:42:56"
"420";"195";"8523";"Peradi";"1";"1";"60";"2018-08-28";"21:43:13"
"421";"195";"8523";"Persatuan Advokat Indonesia";"1";"1";"60";"2018-08-28";"21:43:30"
"422";"206";"8972";"Tidak Ada";"1";"1";"40";"2018-08-28";"21:44:17"
"423";"206";"8973";"Tidak Ada";"1";"1";"40";"2018-08-28";"21:45:00"
"424";"22";"825";"Tidak Ada";"1";"1";"37";"2018-08-28";"21:45:21"
"425";"195";"8524";"Tidak Ada";"1";"1";"60";"2018-08-28";"21:45:47"
"426";"195";"8525";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:46:20"
"427";"206";"8974";"Tidak Ada";"1";"1";"40";"2018-08-28";"21:46:21"
"428";"30";"1370";"Tidak Ada";"1";"2";"35";"2018-08-28";"21:46:27"
"429";"195";"8526";"Tidak Ada";"1";"1";"60";"2018-08-28";"21:47:12"
"430";"30";"1371";"Tidak Ada";"1";"1";"35";"2018-08-28";"21:47:35"
"431";"195";"8527";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:47:50"
"432";"195";"8529";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:48:48"
"433";"195";"8531";"KPK";"1";"1";"60";"2018-08-28";"21:49:37"
"434";"195";"8532";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:50:10"
"435";"195";"8533";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:50:50"
"436";"30";"1372";"Tidak Ada";"1";"2";"35";"2018-08-28";"21:51:10"
"437";"30";"1373";"Tidak Ada";"1";"1";"35";"2018-08-28";"21:51:28"
"438";"195";"8534";"Tidak Ada";"1";"1";"60";"2018-08-28";"21:51:28"
"439";"195";"8535";"Perhimpunan Advokat Pendukung KPK";"1";"1";"60";"2018-08-28";"21:52:25"
"440";"195";"8535";"PAP-KPK";"1";"1";"60";"2018-08-28";"21:52:32"
"441";"195";"8535";"KPK";"1";"1";"60";"2018-08-28";"21:52:38"
"442";"206";"8975";"Tidak Ada";"1";"1";"40";"2018-08-28";"21:53:01"
"443";"206";"8976";"Tidak Ada";"1";"1";"40";"2018-08-28";"21:53:38"
"444";"195";"8536";"PAP-KPK";"1";"1";"60";"2018-08-28";"21:54:00"
"445";"30";"1374";"Tidak Ada";"1";"1";"35";"2018-08-28";"21:54:02"
"446";"100";"4136";"ASEAN";"1";"1";"50";"2018-08-28";"21:54:06"
"447";"195";"8537";"Tidak Ada";"1";"1";"60";"2018-08-28";"21:55:12"
"448";"206";"8977";"Tidak Ada";"1";"1";"40";"2018-08-28";"21:55:29"
"449";"30";"1375";"American Society for Reproductive Medicine \(ASRM\";"1";"2";"35";"2018-08-28";"21:55:49"
"450";"188";"8169";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:56:42"
"451";"206";"8978";"Tidak Ada";"1";"2";"40";"2018-08-28";"21:57:33"
"452";"188";"8170";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:57:34"
"453";"30";"1376";"Tidak Ada";"1";"2";"35";"2018-08-28";"21:58:17"
"454";"188";"8171";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:58:57"
"455";"30";"1377";"Tidak Ada";"1";"2";"35";"2018-08-28";"21:59:46"
"456";"30";"1378";"Tidak Ada";"1";"2";"35";"2018-08-28";"22:00:36"
"457";"188";"8172";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:01:15"
"458";"206";"8979";"Tidak Ada";"1";"2";"40";"2018-08-28";"22:01:51"
"459";"30";"1379";"Tidak Ada";"1";"2";"35";"2018-08-28";"22:02:03"
"460";"188";"8173";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:02:04"
"461";"188";"8149";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:03:35"
"462";"206";"8980";"Tidak Ada";"1";"2";"40";"2018-08-28";"22:04:12"
"463";"30";"1380";"Tidak Ada";"1";"2";"35";"2018-08-28";"22:04:20"
"464";"188";"8150";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:04:26"
"465";"30";"1381";"Tidak Ada";"1";"2";"35";"2018-08-28";"22:04:27"
"466";"30";"1382";"Tidak Ada";"1";"2";"35";"2018-08-28";"22:05:50"
"467";"206";"8981";"Tidak Ada";"1";"2";"40";"2018-08-28";"22:06:49"
"468";"206";"8982";"Tidak Ada";"1";"2";"40";"2018-08-28";"22:07:17"
"469";"30";"1383";"Tidak Ada";"1";"2";"35";"2018-08-28";"22:07:36"
"470";"30";"1384";"Tidak Ada";"1";"2";"35";"2018-08-28";"22:08:46"
"471";"206";"8983";"Tidak Ada";"1";"2";"40";"2018-08-28";"22:08:49"
"472";"30";"1385";"Tidak Ada";"1";"2";"35";"2018-08-28";"22:09:40"
"473";"206";"8984";"Tidak Ada";"1";"2";"40";"2018-08-28";"22:10:54"
"474";"30";"1386";"Tidak Ada";"1";"2";"35";"2018-08-28";"22:11:25"
"475";"206";"8985";"Tidak Ada";"1";"2";"40";"2018-08-28";"22:11:47"
"476";"188";"8151";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:11:52"
"477";"30";"1387";"Tidak Ada";"1";"2";"35";"2018-08-28";"22:12:20"
"478";"206";"8986";"Tidak Ada";"1";"2";"40";"2018-08-28";"22:12:33"
"479";"188";"8152";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:13:24"
"480";"22";"826";"DPRD";"1";"2";"37";"2018-08-28";"22:13:34"
"481";"22";"826";"Pemprov DKI";"1";"2";"37";"2018-08-28";"22:13:41"
"482";"217";"9323";"Tidak Ada";"1";"2";"40";"2018-08-28";"22:14:43"
"483";"30";"1388";"Tidak Ada";"1";"2";"35";"2018-08-28";"22:14:55"
"484";"188";"8153";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:15:24"
"485";"30";"1389";"Tidak Ada";"1";"2";"35";"2018-08-28";"22:15:30"
"486";"217";"9324";"Tidak Ada";"1";"2";"40";"2018-08-28";"22:15:50"
"487";"188";"8154";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:16:03"
"488";"188";"8155";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:17:20"
"489";"217";"9325";"Tidak Ada";"1";"2";"40";"2018-08-28";"22:18:10"
"490";"30";"1390";"Tidak Ada";"1";"2";"35";"2018-08-28";"22:18:14"
"491";"217";"9326";"Tidak Ada";"1";"2";"40";"2018-08-28";"22:18:56"
"492";"30";"1391";"Tidak Ada";"1";"2";"35";"2018-08-28";"22:18:58"
"493";"188";"8156";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:19:09"
"494";"217";"9327";"Tidak Ada";"1";"2";"40";"2018-08-28";"22:20:34"
"495";"188";"8157";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:23:40"
"496";"217";"9328";"Tidak Ada";"1";"2";"40";"2018-08-28";"22:23:59"
"497";"188";"8158";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:24:45"
"498";"30";"1392";"Tidak Ada";"1";"2";"35";"2018-08-28";"22:25:10"
"499";"217";"9330";"Tidak Ada";"1";"2";"40";"2018-08-28";"22:25:35"
"500";"188";"8159";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:25:43"
"501";"188";"8160";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:26:22"
"502";"30";"1393";"Tidak Ada";"1";"2";"35";"2018-08-28";"22:26:50"
"503";"188";"8161";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:27:01"
"504";"188";"8162";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:27:35"
"505";"188";"8163";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:28:36"
"506";"188";"8164";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:29:09"
"507";"188";"8165";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:29:50"
"508";"188";"8166";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:30:23"
"509";"188";"8167";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:31:12"
"510";"188";"8168";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:31:54"
"511";"30";"1394";"Tidak Ada";"1";"2";"35";"2018-08-28";"22:31:57"
"512";"210";"9099";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:32:44"
"513";"30";"1395";"Tidak Ada";"1";"2";"35";"2018-08-28";"22:33:19"
"514";"210";"9108";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:34:16"
"515";"210";"9079";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:35:31"
"516";"210";"9080";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:36:16"
"517";"30";"1396";"Tidak Ada";"1";"2";"35";"2018-08-28";"22:36:24"
"518";"210";"9081";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:37:38"
"519";"210";"9082";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:38:24"
"520";"30";"1397";"Tidak Ada";"1";"2";"35";"2018-08-28";"22:38:56"
"521";"210";"9083";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:39:18"
"522";"210";"9084";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:40:17"
"523";"30";"1398";"Tidak Ada";"1";"2";"35";"2018-08-28";"22:41:05"
"524";"30";"1399";"Tidak Ada";"1";"2";"35";"2018-08-28";"22:42:08"
"525";"210";"9085";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:42:56"
"526";"30";"1400";"Tidak Ada";"1";"2";"35";"2018-08-28";"22:45:05"
"527";"210";"9086";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:45:33"
"528";"210";"9087";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:45:59"
"529";"30";"1401";"Tidak Ada";"1";"2";"35";"2018-08-28";"22:46:20"
"530";"30";"1402";"Tidak Ada";"1";"2";"35";"2018-08-28";"22:46:54"
"531";"45";"2090";"Tidak Ada";"1";"2";"35";"2018-08-28";"22:48:48"
"532";"45";"2091";"Tidak Ada";"1";"2";"35";"2018-08-28";"22:53:30"
"533";"45";"2092";"Kementerian ESDM";"1";"2";"35";"2018-08-28";"22:55:46"
"534";"45";"2094";"Tidak Ada";"1";"2";"35";"2018-08-28";"22:58:08"
"535";"45";"2095";"Tidak Ada";"1";"2";"35";"2018-08-28";"23:00:31"
"536";"45";"2096";"Tidak Ada";"1";"2";"35";"2018-08-28";"23:02:34"
"537";"45";"2097";"Tidak Ada";"1";"2";"35";"2018-08-28";"23:04:30"
"538";"45";"2098";"Tidak Ada";"1";"2";"35";"2018-08-28";"23:05:26"
"539";"45";"2099";"Tidak Ada";"1";"2";"35";"2018-08-28";"23:07:08"
"540";"215";"9281";"Tidak Ada";"1";"2";"57";"2018-08-29";"00:47:01"
"541";"215";"9282";"Tidak Ada";"1";"2";"57";"2018-08-29";"00:50:34"
"542";"215";"9283";"Tidak Ada";"1";"2";"57";"2018-08-29";"00:52:17"
"543";"215";"9284";"Tidak Ada";"1";"2";"57";"2018-08-29";"00:56:43"
"544";"215";"9285";"KPK";"1";"2";"57";"2018-08-29";"01:03:21"
"545";"215";"9286";"DPR RI";"1";"2";"57";"2018-08-29";"01:07:52"
"546";"215";"9287";"KPK";"1";"2";"57";"2018-08-29";"01:10:41"
"547";"215";"9288";"DPR RI";"1";"2";"57";"2018-08-29";"01:15:55"
"548";"215";"9288";"Direktorat Jenderal Kependudukan dan Pencatatan Si";"1";"2";"57";"2018-08-29";"01:16:07"
"549";"215";"9290";"DPR RI";"1";"2";"57";"2018-08-29";"01:18:41"
"550";"215";"9291";"Tidak Ada";"1";"2";"57";"2018-08-29";"01:26:54"
"551";"211";"9109";"timnas U-19";"1";"2";"31";"2018-08-29";"02:00:36"
"552";"211";"9109";"Universitas Negeri Yogyakarta";"1";"2";"31";"2018-08-29";"02:01:02"
"553";"211";"9110";"tim nasional Indonesia";"1";"2";"31";"2018-08-29";"02:03:01"
"554";"211";"9111";"Tidak Ada";"1";"2";"31";"2018-08-29";"02:03:32"
"555";"211";"9112";"Tidak Ada";"1";"2";"31";"2018-08-29";"02:04:42"
"556";"211";"9113";"PSSI";"1";"2";"31";"2018-08-29";"02:05:30"
"557";"211";"9113";"timnas U-23";"1";"2";"31";"2018-08-29";"02:05:42"
"558";"211";"9113";"Suriah U-23";"1";"2";"31";"2018-08-29";"02:05:51"
"559";"211";"9114";"timnas U-19";"1";"2";"31";"2018-08-29";"02:08:38"
"560";"211";"9115";"Tidak Ada";"1";"2";"31";"2018-08-29";"02:09:45"
"561";"211";"9116";"Tidak Ada";"1";"2";"31";"2018-08-29";"02:10:47"
"562";"211";"9117";"Tidak Ada";"1";"2";"31";"2018-08-29";"02:11:38"
"563";"211";"9118";"FIGC";"1";"2";"31";"2018-08-29";"02:12:10"
"564";"211";"9118";"timnas Italia";"1";"2";"31";"2018-08-29";"02:12:34"
"565";"240";"10479";"parpol";"1";"2";"63";"2018-08-29";"02:13:14"
"566";"240";"10479";"Bawaslu";"1";"2";"63";"2018-08-29";"02:13:38"
"567";"211";"9119";"Komando Cadangan Strategis Angkatan Darat";"1";"2";"31";"2018-08-29";"02:15:02"
"568";"211";"9119";"Pangkostrad";"1";"2";"31";"2018-08-29";"02:15:22"
"569";"211";"9120";"timnas U-19";"1";"2";"31";"2018-08-29";"02:17:23"
"570";"211";"9121";"PSSI";"1";"2";"31";"2018-08-29";"02:19:21"
"571";"211";"9122";"Tidak Ada";"1";"2";"31";"2018-08-29";"02:21:09"
"572";"211";"9123";"Tidak Ada";"1";"2";"31";"2018-08-29";"08:33:39"
"573";"211";"9124";"Tidak Ada";"1";"2";"31";"2018-08-29";"08:34:18"
"574";"211";"9125";"Tidak Ada";"1";"2";"31";"2018-08-29";"08:35:21"
"575";"211";"9126";"Komite Eksekutif \(Exco\) PSSI";"1";"2";"31";"2018-08-29";"08:35:55"
"576";"211";"9126";"PSSI";"1";"2";"31";"2018-08-29";"08:36:03"
"577";"211";"9127";"PSSI";"1";"2";"31";"2018-08-29";"08:36:38"
"578";"211";"9128";"Tidak Ada";"1";"2";"31";"2018-08-29";"08:37:28"
"579";"211";"9129";"Tidak Ada";"1";"2";"31";"2018-08-29";"08:38:23"
"580";"211";"9130";"Tidak Ada";"1";"2";"31";"2018-08-29";"08:39:11"
"581";"211";"9131";"Tidak Ada";"1";"2";"31";"2018-08-29";"08:42:09"
"582";"211";"9132";"Tidak Ada";"1";"2";"31";"2018-08-29";"08:43:02"
"583";"211";"9133";"Tidak Ada";"1";"2";"31";"2018-08-29";"08:43:10"
"584";"211";"9134";"U-19";"1";"2";"31";"2018-08-29";"08:44:42"
"585";"211";"9135";"Tidak Ada";"1";"2";"31";"2018-08-29";"08:45:49"
"586";"211";"9136";"@pssi__fai";"1";"2";"31";"2018-08-29";"08:46:42"
"587";"211";"9137";"Tidak Ada";"1";"2";"31";"2018-08-29";"08:56:36"
"588";"211";"9138";"Tidak Ada";"1";"2";"31";"2018-08-29";"08:57:10"
"589";"211";"9139";"Tidak Ada";"1";"2";"31";"2018-08-29";"09:04:13"
"590";"211";"9140";"AFF";"1";"2";"31";"2018-08-29";"09:07:23"
"591";"211";"9140";"U-19";"1";"2";"31";"2018-08-29";"09:07:33"
"592";"211";"9141";"Tidak Ada";"1";"2";"31";"2018-08-29";"09:07:54"
"593";"211";"9142";"AFF";"1";"2";"31";"2018-08-29";"09:09:15"
"594";"211";"9143";"Tidak Ada";"1";"2";"31";"2018-08-29";"09:10:29"
"595";"211";"9144";"Tidak Ada";"1";"2";"31";"2018-08-29";"09:11:29"
"596";"211";"9145";"AFC";"1";"2";"31";"2018-08-29";"09:11:58"
"597";"211";"9146";"Tidak Ada";"1";"2";"31";"2018-08-29";"09:18:09"
"598";"211";"9147";"AFC";"1";"2";"31";"2018-08-29";"09:18:40"
"599";"285";"12272";"Tidak Ada";"1";"2";"57";"2018-08-29";"10:16:18"
"600";"285";"12273";"Tidak Ada";"1";"2";"57";"2018-08-29";"10:18:26"
"601";"285";"12274";"Tidak Ada";"1";"2";"57";"2018-08-29";"10:20:07"
"602";"285";"12277";"Tidak Ada";"1";"2";"57";"2018-08-29";"10:35:58"
"603";"285";"12278";"Tidak Ada";"1";"2";"57";"2018-08-29";"10:39:46"
"604";"285";"12279";"Tidak Ada";"1";"2";"57";"2018-08-29";"10:48:27"
"605";"285";"12280";"Tidak Ada";"1";"2";"57";"2018-08-29";"10:50:25"
"606";"23";"851";"MotoGP";"1";"2";"36";"2018-08-29";"10:59:25"
"607";"23";"852";"MotoGP";"1";"2";"36";"2018-08-29";"11:01:37"
"608";"23";"853";"Tidak Ada";"1";"2";"36";"2018-08-29";"11:03:56"
"609";"285";"12255";"Tidak Ada";"1";"2";"57";"2018-08-29";"11:06:16"
"610";"23";"854";"Tidak Ada";"1";"2";"36";"2018-08-29";"11:06:20"
"611";"23";"855";"MotoGP";"1";"2";"36";"2018-08-29";"11:09:07"
"612";"23";"856";"Tidak Ada";"1";"2";"36";"2018-08-29";"11:10:51"
"613";"199";"8683";"Tidak Ada";"1";"2";"62";"2018-08-29";"11:11:07"
"614";"285";"12256";"Tidak Ada";"1";"2";"57";"2018-08-29";"11:12:05"
"615";"285";"12257";"Tidak Ada";"1";"2";"57";"2018-08-29";"11:14:33"
"616";"199";"8684";"Tidak Ada";"1";"2";"62";"2018-08-29";"11:15:54"
"617";"23";"857";"Tidak Ada";"1";"2";"36";"2018-08-29";"11:17:32"
"618";"23";"858";"Tidak Ada";"1";"2";"36";"2018-08-29";"11:18:19"
"619";"199";"8685";"Tidak Ada";"1";"2";"62";"2018-08-29";"11:19:31"
"620";"285";"12258";"Tidak Ada";"1";"2";"57";"2018-08-29";"11:19:55"
"621";"23";"859";"Movistar Yamaha";"1";"2";"36";"2018-08-29";"11:21:20"
"622";"285";"12259";"Tidak Ada";"1";"2";"57";"2018-08-29";"11:21:59"
"623";"109";"4454";"Tidak Ada";"1";"2";"32";"2018-08-29";"11:22:48"
"624";"199";"8686";"Survei Sosial Ekonomi Nasional \(Susenas\)";"1";"2";"62";"2018-08-29";"11:23:43"
"625";"199";"8686";"Badan Pusat Statistik \(BPS\)";"1";"2";"62";"2018-08-29";"11:23:56"
