"id_orang";"id_berita";"id_kalimat";"nama_orang";"jabatan";"isCorrect";"isValid";"id_submitter";"date_submit";"time_submit"
"267";"199";"8698";"Lenny N";"Tidak Ada";"1";"1";"57";"2018-08-27";"22:57:09"
"268";"199";"8698";"Lenny N";"Tokoh Pemerintah";"1";"1";"57";"2018-08-27";"22:57:34"
"269";"199";"8698";"Lenny N";"Tokoh Pemerintah";"1";"1";"57";"2018-08-27";"22:57:44"
"270";"199";"8699";"Rosalin";"Tidak Ada";"1";"1";"57";"2018-08-27";"23:01:50"
"271";"199";"8699";"Rosalin";"Tokoh Pemerintah";"1";"1";"57";"2018-08-27";"23:01:55"
"272";"22";"814";"Sandiaga";"Tokoh Pemerintah";"1";"1";"37";"2018-08-27";"23:02:06"
"273";"199";"8699";"Rosalin";"okoh Pemerintah";"1";"1";"57";"2018-08-27";"23:02:13"
"274";"199";"8700";"Tidak Ada";"Tidak Ada";"1";"1";"57";"2018-08-27";"23:04:46"
"275";"199";"8700";"Tidak Ada";"Tidak Ada";"1";"1";"57";"2018-08-27";"23:04:52"
"276";"199";"8701";"Tidak Ada";"Tidak Ada";"1";"1";"57";"2018-08-27";"23:07:18"
"277";"199";"8702";"Tidak Ada";"Tidak Ada";"1";"1";"57";"2018-08-27";"23:10:12"
"278";"199";"8703";"Tidak Ada";"Tidak Ada";"1";"1";"57";"2018-08-27";"23:21:35"
"279";"199";"8704";"Dian Kartika Sari";"Tokoh Pemerintah";"1";"1";"57";"2018-08-27";"23:26:16"
"280";"22";"815";"Sandi";"Tokoh Pemerintah";"1";"1";"37";"2018-08-27";"23:27:44"
"281";"199";"8705";"Tidak Ada";"Tidak Ada";"1";"1";"57";"2018-08-27";"23:28:26"
"282";"199";"8706";"Tidak Ada";"Tidak Ada";"1";"1";"57";"2018-08-27";"23:31:24"
"283";"199";"8706";"Tidak Ada";"Tidak Ada";"1";"1";"57";"2018-08-27";"23:31:30"
"284";"199";"8706";"Tidak Ada";"Tidak Ada";"1";"1";"57";"2018-08-27";"23:31:38"
"285";"199";"8707";"Tidak Ada";"Tidak Ada";"1";"1";"57";"2018-08-27";"23:33:48"
"286";"199";"8708";"Tidak Ada";"Tidak Ada";"1";"1";"57";"2018-08-27";"23:35:19"
"287";"199";"8709";"Tidak Ada";"Tidak Ada";"1";"1";"57";"2018-08-27";"23:37:51"
"288";"199";"8710";"Tidak Ada";"Tidak Ada";"1";"1";"57";"2018-08-27";"23:41:34"
"289";"199";"8711";"Dian";"Tidak Ada";"1";"1";"57";"2018-08-27";"23:46:01"
"290";"199";"8711";"Dian";"Tidak Ada";"1";"1";"57";"2018-08-27";"23:46:23"
"291";"199";"8712";"Tidak Ada";"Tidak Ada";"1";"1";"57";"2018-08-27";"23:53:03"
"292";"199";"8712";"Tidak Ada";"Tidak Ada";"1";"1";"57";"2018-08-27";"23:53:09"
"293";"199";"8713";"Tidak Ada";"Tidak Ada";"1";"1";"57";"2018-08-27";"23:56:04"
"294";"22";"816";"Tidak Ada";"Tidak Ada";"1";"1";"37";"2018-08-28";"00:00:27"
"295";"199";"8714";"Tidak Ada";"Tidak Ada";"1";"1";"57";"2018-08-28";"00:01:05"
"296";"199";"8714";"Tidak Ada";"Tidak Ada";"1";"1";"57";"2018-08-28";"00:01:14"
"297";"22";"817";"Tidak Ada";"Tidak Ada";"1";"1";"37";"2018-08-28";"00:04:14"
"298";"199";"8715";"Tidak Ada";"Tidak Ada";"1";"1";"57";"2018-08-28";"00:06:48"
"299";"199";"8716";"Tidak Ada";"Tidak Ada";"1";"1";"57";"2018-08-28";"00:09:56"
"300";"199";"8717";"Lenny";"Tidak Ada";"1";"1";"57";"2018-08-28";"00:12:11"
"301";"199";"8718";"Tidak Ada";"Tidak Ada";"1";"1";"57";"2018-08-28";"00:14:11"
"302";"199";"8719";"Tidak Ada";"Tidak Ada";"1";"1";"57";"2018-08-28";"00:18:27"
"303";"199";"8720";"Tidak Ada";"Tidak Ada";"1";"1";"57";"2018-08-28";"00:21:45"
"304";"199";"8721";"Lenny";"Tokoh Pemerintah";"1";"1";"57";"2018-08-28";"00:25:41"
"305";"199";"8722";"Tidak Ada";"Tidak Ada";"1";"1";"57";"2018-08-28";"00:28:10"
"306";"199";"8723";"Tidak Ada";"Tidak Ada";"1";"1";"57";"2018-08-28";"00:31:29"
"307";"199";"8724";"Tidak Ada";"Tidak Ada";"1";"1";"57";"2018-08-28";"00:34:35"
"308";"199";"8725";"Tidak Ada";"Tidak Ada";"1";"1";"57";"2018-08-28";"00:37:17"
"309";"199";"8726";"Tidak Ada";"Tidak Ada";"1";"1";"57";"2018-08-28";"00:40:50"
"310";"199";"8727";"Dian";"Tidak Ada";"1";"1";"57";"2018-08-28";"00:43:05"
"311";"215";"9293";"Tidak Ada";"Tidak Ada";"1";"1";"57";"2018-08-28";"01:20:12"
"312";"22";"818";"Tidak Ada";"Tidak Ada";"1";"1";"37";"2018-08-28";"01:23:14"
"313";"22";"819";"Tidak Ada";"Tidak Ada";"1";"1";"37";"2018-08-28";"01:25:44"
"314";"199";"8666";"Tidak Ada";"Tidak Ada";"1";"1";"62";"2018-08-28";"10:27:56"
"315";"199";"8667";"Tidak Ada";"Tidak Ada";"1";"1";"62";"2018-08-28";"10:34:48"
"316";"199";"8668";"Tidak Ada";"Tidak Ada";"1";"1";"62";"2018-08-28";"10:38:45"
"317";"199";"8669";"Tidak Ada";"Tidak Ada";"1";"1";"62";"2018-08-28";"10:42:28"
"318";"215";"9263";"Setya Novanto";"Tokoh Pemerintah";"1";"1";"57";"2018-08-28";"10:58:30"
"319";"215";"9263";"Setya Novanto";"Tidak Ada";"1";"1";"57";"2018-08-28";"10:58:39"
"320";"199";"8670";"Tidak Ada";"Tidak Ada";"1";"1";"62";"2018-08-28";"11:07:33"
"321";"199";"8671";"Justin Forsyth";"Direktur";"1";"1";"62";"2018-08-28";"11:13:33"
"322";"215";"9264";"Setya Novanto";"Tidak Ada";"1";"1";"57";"2018-08-28";"11:14:33"
"323";"199";"8672";"Tidak Ada";"Direktur";"1";"1";"62";"2018-08-28";"11:17:38"
"324";"199";"8673";"Yohana Susana Yembise";"Direktur";"1";"1";"62";"2018-08-28";"11:19:46"
"325";"199";"8673";"Yohana Susana Yembise";"Direktur";"1";"1";"62";"2018-08-28";"11:19:54"
"326";"199";"8674";;"Tidak Ada";"1";"1";"62";"2018-08-28";"11:21:41"
"327";"199";"8675";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-08-28";"11:24:42"
"328";"215";"9265";"Setnov";"Tidak Ada";"1";"1";"57";"2018-08-28";"11:26:41"
"329";"199";"8676";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-08-28";"11:27:38"
"330";"215";"9266";"Setnov";"Tidak Ada";"1";"1";"57";"2018-08-28";"11:28:33"
"331";"215";"9267";"Tidak Ada";"Tidak Ada";"1";"1";"57";"2018-08-28";"11:31:08"
"332";"199";"8677";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-08-28";"11:31:43"
"333";"199";"8678";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-08-28";"11:33:23"
"334";"215";"9268";"Setnov";"Tidak Ada";"1";"1";"57";"2018-08-28";"11:33:32"
"335";"215";"9269";"Setnov";"Tidak Ada";"1";"1";"57";"2018-08-28";"11:35:31"
"336";"215";"9270";"Setnov";"Tidak Ada";"1";"1";"57";"2018-08-28";"11:38:27"
"337";"199";"8679";"Tidak Ada";"Direktur";"1";"1";"62";"2018-08-28";"11:39:01"
"338";"215";"9271";"Setnov";"Tidak Ada";"1";"1";"57";"2018-08-28";"11:41:29"
"339";"215";"9272";"Setnov";"Tidak Ada";"1";"1";"57";"2018-08-28";"11:42:59"
"340";"199";"8680";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-08-28";"11:43:04"
"341";"215";"9273";"Setnov";"Tidak Ada";"1";"1";"57";"2018-08-28";"11:45:04"
"342";"199";"8681";"Tidak Ada";"Tidak Ada";"1";"1";"62";"2018-08-28";"11:46:06"
"343";"215";"9274";"Fredrich Yunadi";"Tidak Ada";"1";"1";"57";"2018-08-28";"11:47:03"
"344";"199";"8682";"Tidak Ada";"Tidak Ada";"1";"1";"62";"2018-08-28";"11:48:34"
"345";"215";"9275";"Setnov";"Tidak Ada";"1";"1";"57";"2018-08-28";"11:49:25"
"346";"21";"803";"Tidak Ada";"Tidak Ada";"1";"1";"31";"2018-08-28";"16:35:49"
"347";"21";"804";"Tidak Ada";"Tidak Ada";"1";"1";"31";"2018-08-28";"16:37:09"
"348";"21";"804";"Tidak Ada";"Tidak Ada";"1";"1";"31";"2018-08-28";"16:37:24"
"349";"21";"805";"Tidak Ada";"Tidak Ada";"1";"1";"31";"2018-08-28";"16:38:26"
"350";"21";"806";"Tidak Ada";"Tidak Ada";"1";"1";"31";"2018-08-28";"16:39:45"
"351";"21";"807";"Tidak Ada";"Tidak Ada";"1";"1";"31";"2018-08-28";"16:40:36"
"352";"21";"808";"Tidak Ada";"Tidak Ada";"1";"1";"31";"2018-08-28";"16:42:16"
"353";"21";"809";"Mikiki";"Tidak Ada";"1";"1";"31";"2018-08-28";"16:43:42"
"354";"179";"7695";"Tidak Ada";"Tidak Ada";"1";"1";"31";"2018-08-28";"16:44:22"
"355";"179";"7696";"Tidak Ada";"Tidak Ada";"1";"1";"31";"2018-08-28";"16:46:33"
"356";"179";"7697";"Tidak Ada";"Tidak Ada";"1";"1";"31";"2018-08-28";"16:47:20"
"357";"179";"7698";"Tidak Ada";"Tidak Ada";"1";"1";"31";"2018-08-28";"16:49:17"
"358";"179";"7698";"Tidak Ada";"Tidak Ada";"1";"1";"31";"2018-08-28";"16:49:29"
"359";"179";"7699";"Tidak Ada";"Tidak Ada";"1";"1";"31";"2018-08-28";"16:51:18"
"360";"179";"7700";"Tidak Ada";"Tidak Ada";"1";"1";"31";"2018-08-28";"16:55:30"
"361";"179";"7701";"Tidak Ada";"Tidak Ada";"1";"1";"31";"2018-08-28";"16:56:30"
"362";"179";"7702";"Muhammad Aidi";"TNI atau POLRI";"1";"1";"31";"2018-08-28";"16:57:46"
"363";"179";"7703";"Aidi";"Tidak Ada";"1";"1";"31";"2018-08-28";"16:58:48"
"364";"179";"7704";"Jonathan Kibak";"Tidak Ada";"1";"1";"31";"2018-08-28";"16:59:46"
"365";"179";"7705";"Tidak Ada";"Tidak Ada";"1";"1";"31";"2018-08-28";"17:01:09"
"366";"179";"7706";"Tidak Ada";"Tidak Ada";"1";"1";"31";"2018-08-28";"17:02:38"
"367";"215";"9276";"Setnov";"Tidak Ada";"1";"1";"57";"2018-08-28";"17:04:03"
"368";"179";"7707";"Tidak Ada";"Tidak Ada";"1";"1";"31";"2018-08-28";"17:04:48"
"369";"179";"7707";"Tidak Ada";"Tidak Ada";"1";"1";"31";"2018-08-28";"17:04:58"
"370";"179";"7708";"Tidak Ada";"Tidak Ada";"1";"1";"31";"2018-08-28";"17:06:17"
"371";"215";"9277";"Setnov";"Tidak Ada";"1";"1";"57";"2018-08-28";"17:06:45"
"372";"215";"9277";"Tidak Ada";"Tidak Ada";"1";"1";"57";"2018-08-28";"17:06:53"
"373";"215";"9278";"Setnov";"Tidak Ada";"1";"1";"57";"2018-08-28";"17:08:41"
"374";"215";"9280";"Tidak Ada";"Tidak Ada";"1";"1";"57";"2018-08-28";"17:10:50"
"375";"179";"7709";"Tidak Ada";"Tidak Ada";"1";"1";"31";"2018-08-28";"17:14:27"
"376";"179";"7710";"Kibak";"Tidak Ada";"1";"1";"31";"2018-08-28";"17:15:30"
"377";"179";"7711";"Tidak Ada";"Tidak Ada";"1";"1";"31";"2018-08-28";"17:16:32"
"378";"179";"7712";"Hendrik Wanmang";"Tidak Ada";"1";"1";"31";"2018-08-28";"17:22:05"
"379";"179";"7713";"Tidak Ada";"Tidak Ada";"1";"1";"31";"2018-08-28";"17:23:42"
"380";"179";"7714";"Tidak Ada";"Tidak Ada";"1";"1";"31";"2018-08-28";"17:27:58"
"381";"179";"7715";"Tidak Ada";"Tidak Ada";"1";"1";"31";"2018-08-28";"17:29:58"
"382";"179";"7716";"Briptu Berry Pratama";"TNI atau POLRI";"1";"1";"31";"2018-08-28";"17:33:13"
"383";"179";"7717";"Brigadir Firman";"TNI atau POLRI";"1";"1";"31";"2018-08-28";"17:34:22"
"384";"179";"7718";"Firman";"TNI atau POLRI";"1";"1";"31";"2018-08-28";"17:35:21"
"385";"179";"7719";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-28";"17:39:25"
"386";"3";"98";"Tidak Ada";"Tidak Ada";"1";"1";"2";"2018-08-28";"17:42:08"
"387";"179";"7720";"Hendrik Wanmang";"TNI atau POLRI";"1";"1";"31";"2018-08-28";"17:43:03"
"388";"179";"7720";"Hendrik Wanmang";"Tidak Ada";"1";"2";"31";"2018-08-28";"17:43:17"
"389";"3";"99";"Tidak Ada";"Tidak Ada";"1";"1";"2";"2018-08-28";"17:47:16"
"390";"179";"7721";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-08-28";"17:53:44"
"391";"179";"7722";"Ilame Tabuni";"TNI atau POLRI";"1";"1";"31";"2018-08-28";"17:55:32"
"392";"179";"7722";"Yuliana Waker";"TNI atau POLRI";"1";"1";"31";"2018-08-28";"17:55:55"
"393";"179";"7723";"Wanmang";"TNI atau POLRI";"1";"1";"31";"2018-08-28";"17:56:52"
"394";"179";"7724";"Tidak Ada";"Tidak Ada";"1";"1";"31";"2018-08-28";"17:58:30"
"395";"179";"7725";"Tidak Ada";"Tidak Ada";"1";"1";"31";"2018-08-28";"18:01:14"
"396";"179";"7726";"Tito Karnavian";"TNS atau POLRI";"1";"2";"31";"2018-08-28";"18:01:53"
"397";"179";"7726";"Tito Karnavian";"TNS atau POLRI";"1";"2";"31";"2018-08-28";"18:03:08"
"398";"179";"7727";;"Tidak Ada";"1";"2";"31";"2018-08-28";"18:05:23"
"399";"179";"7728";"Tidak Ada";"TNI atau POLRI";"1";"2";"31";"2018-08-28";"18:07:24"
"400";"179";"7729";"Tidak Ada";"TNI atau POLRI";"1";"2";"31";"2018-08-28";"18:10:22"
"401";"179";"7730";"Tidak Ada";"TNI atau POLRI";"1";"2";"31";"2018-08-28";"18:11:20"
"402";"179";"7731";"Tito";"TNI atau POLRI";"1";"2";"31";"2018-08-28";"18:19:23"
"403";"179";"7732";"Tidak Ada";"TNI atau POLRI";"1";"2";"31";"2018-08-28";"18:23:17"
"404";"179";"7733";"Tidak Ada";"TNI atau POLRI";"1";"2";"31";"2018-08-28";"18:26:10"
"405";"179";"7734";"Tidak Ada";"TNI atau POLRI";"1";"2";"31";"2018-08-28";"18:27:13"
"406";"179";"7735";"Munafrizal Manan";"Lainnya";"1";"2";"31";"2018-08-28";"18:28:04"
"407";"179";"7735";"Tidak Ada";"Lainnya";"1";"2";"31";"2018-08-28";"18:28:13"
"408";"179";"7736";"Tidak Ada";"Lainnya";"1";"2";"31";"2018-08-28";"18:28:52"
"409";"179";"7737";"Tidak Ada";"Lainnya";"1";"2";"31";"2018-08-28";"18:29:24"
"410";"179";"7738";"Munafrizal";"Lainnya";"1";"2";"31";"2018-08-28";"18:30:15"
"411";"179";"7739";"Tidak Ada";"Lainnya";"1";"2";"31";"2018-08-28";"18:31:17"
"412";"179";"7740";"Tidak Ada";"Lainnya";"1";"2";"31";"2018-08-28";"18:32:10"
"413";"197";"8582";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"19:34:12"
"414";"197";"8583";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"19:35:44"
"415";"197";"8584";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"19:38:01"
"416";"197";"8585";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"19:41:57"
"417";"197";"8586";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"19:44:06"
"418";"197";"8587";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"19:48:40"
"419";"197";"8588";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"19:52:12"
"420";"197";"8589";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"19:55:20"
"421";"100";"4135";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-08-28";"19:55:58"
"422";"197";"8590";"whiempy";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:00:47"
"423";"197";"8591";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:02:16"
"424";"197";"8592";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:05:56"
"425";"197";"8593";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:07:58"
"426";"22";"820";"Syarief";"Tokoh Pemerintah";"1";"2";"37";"2018-08-28";"20:09:58"
"427";"22";"821";"Tidak Ada";"Tidak Ada";"1";"2";"37";"2018-08-28";"20:14:43"
"428";"197";"8594";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:14:43"
"429";"197";"8595";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:16:35"
"430";"197";"8596";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:28:36"
"431";"197";"8597";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:30:44"
"432";"197";"8598";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:32:12"
"433";"197";"8599";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:33:29"
"434";"197";"8600";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:35:09"
"435";"197";"8601";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:35:57"
"436";"197";"8602";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:36:53"
"437";"197";"8603";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:39:58"
"438";"197";"8604";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:41:02"
"439";"197";"8605";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:42:24"
"440";"197";"8606";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:43:22"
"441";"197";"8607";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:46:22"
"442";"206";"8948";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:47:30"
"443";"22";"823";"Tidak Ada";"Tidak Ada";"1";"2";"37";"2018-08-28";"20:48:41"
"444";"195";"8538";"Fredrich";"Tidak Ada";"1";"2";"60";"2018-08-28";"20:49:03"
"445";"206";"8949";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:49:09"
"446";"206";"8950";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:52:30"
"447";"100";"4136";"Rodrigo Duterte";"Tokoh Pemerintah";"1";"2";"50";"2018-08-28";"20:53:53"
"448";"206";"8951";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:55:33"
"449";"206";"8952";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:57:10"
"450";"206";"8953";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:58:09"
"451";"195";"8539";"Fredrich";"Tidak Ada";"1";"2";"60";"2018-08-28";"20:59:03"
"452";"206";"8957";"Prabu Brawijaya VI";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:59:08"
"453";"195";"8539";"Fredrich";"Tidak Ada";"1";"2";"60";"2018-08-28";"20:59:24"
"454";"195";"8540";"Tidak Ada";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:03:12"
"455";"22";"824";"Tidak Ada";"Tidak Ada";"1";"2";"37";"2018-08-28";"21:03:24"
"456";"206";"8958";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"21:05:52"
"457";"206";"8959";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"21:06:39"
"458";"195";"8541";"Markus Nari";"Politisi";"1";"2";"60";"2018-08-28";"21:07:35"
"459";"195";"8541";"Novanto";"Politisi";"1";"2";"60";"2018-08-28";"21:07:49"
"460";"206";"8960";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"21:07:53"
"461";"195";"8541";"Miryam S Haryani";"Politisi";"1";"2";"60";"2018-08-28";"21:08:09"
"462";"206";"8961";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"21:09:04"
"463";"206";"8962";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"21:09:48"
"464";"195";"8506";"Setya Novanto";"Politisi";"1";"2";"60";"2018-08-28";"21:10:00"
"465";"195";"8507";"Tidak Ada";"Politisi";"1";"2";"60";"2018-08-28";"21:12:50"
"466";"206";"8963";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"21:14:06"
"467";"195";"8508";"Setya Novanto";"Politisi";"1";"2";"60";"2018-08-28";"21:14:18"
"468";"195";"8509";"Hilman Mattauch";"Lainnya";"1";"2";"60";"2018-08-28";"21:16:10"
"469";"195";"8509";"Setya Novanto";"Politisi";"1";"2";"60";"2018-08-28";"21:16:22"
"470";"195";"8510";"Febri Diansyah";"Politisi";"1";"2";"60";"2018-08-28";"21:18:36"
"471";"195";"8510";"Hilman";"Lainnya";"1";"2";"60";"2018-08-28";"21:18:56"
"472";"195";"8510";"Novanto";"Lainnya";"1";"2";"60";"2018-08-28";"21:19:03"
"473";"195";"8511";"Hilman";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:21:49"
"474";"206";"8964";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"21:22:44"
"475";"195";"8512";"Setnov";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:22:58"
"476";"195";"8512";"Febri";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:23:04"
"477";"206";"8965";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"21:23:40"
"478";"195";"8513";"Tidak Ada";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:24:53"
"479";"100";"4136";"Lee Hsien Loong";"Tokoh Pemerintah";"1";"2";"50";"2018-08-28";"21:24:57"
"480";"206";"8966";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"21:24:59"
"481";"30";"1362";"Tidak Ada";"Tidak Ada";"1";"2";"35";"2018-08-28";"21:25:36"
"482";"195";"8514";"Tidak Ada";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:25:47"
"483";"195";"8515";"Tidak Ada";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:27:24"
"484";"30";"1363";"Tidak Ada";"Tidak Ada";"1";"2";"35";"2018-08-28";"21:28:04"
"485";"30";"1364";"Tidak Ada";"Tidak Ada";"1";"2";"35";"2018-08-28";"21:30:16"
"486";"206";"8967";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"21:31:18"
"487";"195";"8516";"Hilman";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:31:19"
"488";"30";"1365";"Tidak Ada";"Tidak Ada";"1";"2";"35";"2018-08-28";"21:31:37"
"489";"206";"8968";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"21:32:31"
"490";"206";"8969";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"21:33:46"
"491";"195";"8517";"Fredrich Yunardi";"Lainnya";"1";"2";"60";"2018-08-28";"21:34:28"
"492";"195";"8517";"Novanto";"Lainnya";"1";"2";"60";"2018-08-28";"21:34:37"
"493";"30";"1366";"Tidak Ada";"Tidak Ada";"1";"2";"35";"2018-08-28";"21:34:41"
"494";"195";"8518";"Fredrich";"Lainnya";"1";"2";"60";"2018-08-28";"21:35:53"
"495";"30";"1367";"Tidak Ada";"Tidak Ada";"1";"2";"35";"2018-08-28";"21:36:43"
"496";"195";"8519";"Fredrich";"Lainnya";"1";"2";"60";"2018-08-28";"21:37:16"
"497";"195";"8520";"JK";"Politisi";"1";"2";"60";"2018-08-28";"21:39:26"
"498";"195";"8520";"Tidak Ada";"Politisi";"1";"2";"60";"2018-08-28";"21:39:44"
"499";"30";"1368";"Tidak Ada";"Tidak Ada";"1";"2";"35";"2018-08-28";"21:40:16"
"500";"195";"8521";"Novanto";"Politisi";"1";"2";"60";"2018-08-28";"21:40:37"
"501";"195";"8521";"JK";"Politisi";"1";"2";"60";"2018-08-28";"21:40:47"
"502";"206";"8970";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"21:41:00"
"503";"195";"8522";"Fredrich";"Politisi";"1";"2";"60";"2018-08-28";"21:41:36"
"504";"30";"1369";"Tidak Ada";"Tidak Ada";"1";"2";"35";"2018-08-28";"21:41:40"
"505";"195";"8522";"Novanto";"Politisi";"1";"2";"60";"2018-08-28";"21:41:42"
"506";"195";"8523";"Thomas Tampubolon";"Tokoh Pemerintah";"1";"2";"60";"2018-08-28";"21:42:56"
"507";"206";"8971";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"21:42:59"
"508";"195";"8523";"Fredrich";"Tokoh Pemerintah";"1";"2";"60";"2018-08-28";"21:43:04"
"509";"206";"8972";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"21:44:14"
"510";"206";"8973";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"21:44:57"
"511";"22";"825";"Tidak Ada";"Tidak Ada";"1";"2";"37";"2018-08-28";"21:45:10"
"512";"195";"8524";"Tidak Ada";"Tokoh Pemerintah";"1";"2";"60";"2018-08-28";"21:45:41"
"513";"195";"8525";"Tidak Ada";"Tokoh Pemerintah";"1";"2";"60";"2018-08-28";"21:46:17"
"514";"206";"8974";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"21:46:17"
"515";"30";"1370";"Tidak Ada";"Tidak Ada";"1";"2";"35";"2018-08-28";"21:46:25"
"516";"195";"8526";"Tidak Ada";"Tokoh Pemerintah";"1";"2";"60";"2018-08-28";"21:47:06"
"517";"30";"1371";"Tidak Ada";"Tidak Ada";"1";"2";"35";"2018-08-28";"21:47:31"
"518";"195";"8527";"Tidak Ada";"Tokoh Pemerintah";"1";"2";"60";"2018-08-28";"21:47:48"
"519";"195";"8529";"Fredrich";"Tokoh Pemerintah";"1";"2";"60";"2018-08-28";"21:48:34"
"520";"195";"8531";"Fredrich";"Tokoh Pemerintah";"1";"2";"60";"2018-08-28";"21:49:22"
"521";"195";"8531";"Novanto";"Tokoh Pemerintah";"1";"2";"60";"2018-08-28";"21:49:31"
"522";"195";"8532";"Tidak Ada";"Tokoh Pemerintah";"1";"2";"60";"2018-08-28";"21:50:09"
"523";"195";"8533";"Tidak Ada";"Tokoh Pemerintah";"1";"2";"60";"2018-08-28";"21:50:41"
"524";"30";"1372";"Tidak Ada";"Tidak Ada";"1";"2";"35";"2018-08-28";"21:51:18"
"525";"195";"8534";"Thomas";"Tokoh Pemerintah";"1";"2";"60";"2018-08-28";"21:51:19"
"526";"30";"1373";"Tidak Ada";"Tidak Ada";"1";"2";"35";"2018-08-28";"21:51:30"
"527";"195";"8535";"Fredrich";"Tokoh Pemerintah";"1";"2";"60";"2018-08-28";"21:52:10"
"528";"206";"8975";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-28";"21:52:58"
"529";"195";"8536";"Fredrich";"Tokoh Pemerintah";"1";"2";"60";"2018-08-28";"21:53:23"
"530";"195";"8536";"Novanto";"Tokoh Pemerintah";"1";"2";"60";"2018-08-28";"21:53:31"
