"id_perusahaan";"id_berita";"id_kalimat";"nama_perusahaan";"isCorrect";"isValid";"id_submitter";"date_submit";"time_submit"
"318";"197";"8585";"Tidak Ada";"1";"2";"40";"2018-08-28";"19:42:12"
"319";"197";"8586";"Tidak Ada";"1";"2";"40";"2018-08-28";"19:44:18"
"320";"197";"8587";"Tidak Ada";"1";"2";"40";"2018-08-28";"19:48:59"
"321";"197";"8588";"Tidak Ada";"1";"2";"40";"2018-08-28";"19:52:27"
"322";"197";"8589";"Tidak Ada";"1";"2";"40";"2018-08-28";"19:55:38"
"323";"100";"4135";"Tidak Ada";"1";"2";"50";"2018-08-28";"19:59:19"
"324";"197";"8590";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:01:14"
"325";"197";"8591";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:03:07"
"326";"197";"8592";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:06:35"
"327";"197";"8593";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:08:07"
"328";"22";"820";"Tidak Ada";"1";"2";"37";"2018-08-28";"20:10:41"
"329";"197";"8594";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:15:04"
"330";"22";"821";"Tidak Ada";"1";"2";"37";"2018-08-28";"20:16:05"
"331";"197";"8595";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:16:49"
"332";"197";"8596";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:28:50"
"333";"197";"8597";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:30:58"
"334";"197";"8598";"Cengkeh";"1";"2";"40";"2018-08-28";"20:32:32"
"335";"197";"8599";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:34:20"
"336";"197";"8600";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:35:21"
"337";"197";"8601";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:36:10"
"338";"197";"8602";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:38:07"
"339";"197";"8603";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:40:10"
"340";"197";"8604";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:41:21"
"341";"197";"8605";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:42:42"
"342";"197";"8606";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:44:01"
"343";"197";"8607";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:46:28"
"344";"206";"8948";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:47:43"
"345";"22";"823";"Tidak Ada";"1";"2";"37";"2018-08-28";"20:48:53"
"346";"195";"8538";"Tidak Ada";"1";"2";"60";"2018-08-28";"20:49:14"
"347";"206";"8949";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:49:24"
"348";"206";"8950";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:52:47"
"349";"206";"8951";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:55:45"
"350";"206";"8952";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:57:16"
"351";"206";"8953";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:58:21"
"352";"195";"8539";"Tidak Ada";"1";"2";"60";"2018-08-28";"20:58:39"
"353";"206";"8957";"Tidak Ada";"1";"2";"40";"2018-08-28";"20:59:26"
"354";"195";"8540";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:03:34"
"355";"22";"824";"Tidak Ada";"1";"2";"37";"2018-08-28";"21:03:36"
"356";"206";"8958";"Tidak Ada";"1";"2";"40";"2018-08-28";"21:06:04"
"357";"206";"8959";"Tidak Ada";"1";"2";"40";"2018-08-28";"21:06:51"
"358";"206";"8960";"Tidak Ada";"1";"2";"40";"2018-08-28";"21:08:05"
"359";"195";"8541";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:09:08"
"360";"206";"8961";"Tidak Ada";"1";"2";"40";"2018-08-28";"21:09:15"
"361";"206";"8962";"Tidak Ada";"1";"2";"40";"2018-08-28";"21:10:01"
"362";"195";"8506";"Partai Golkar";"1";"2";"60";"2018-08-28";"21:11:27"
"363";"195";"8507";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:13:07"
"364";"206";"8963";"Tidak Ada";"1";"2";"40";"2018-08-28";"21:14:20"
"365";"195";"8508";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:14:56"
"366";"195";"8509";"Metro TV";"1";"2";"60";"2018-08-28";"21:16:57"
"367";"195";"8510";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:19:36"
"368";"195";"8511";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:22:14"
"369";"206";"8964";"Tidak Ada";"1";"2";"40";"2018-08-28";"21:22:55"
"370";"195";"8512";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:23:42"
"371";"206";"8965";"Tidak Ada";"1";"2";"40";"2018-08-28";"21:23:50"
"372";"206";"8966";"Tidak Ada";"1";"2";"40";"2018-08-28";"21:25:09"
"373";"195";"8513";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:25:10"
"374";"195";"8514";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:26:05"
"375";"30";"1363";"Beritagar";"1";"2";"35";"2018-08-28";"21:26:46"
"376";"195";"8515";"CNN";"1";"2";"60";"2018-08-28";"21:28:03"
"377";"30";"1364";"Huawei";"1";"2";"35";"2018-08-28";"21:29:03"
"378";"30";"1365";"Beritagar";"1";"2";"35";"2018-08-28";"21:31:31"
"379";"206";"8967";"Tidak Ada";"1";"2";"40";"2018-08-28";"21:31:39"
"380";"206";"8968";"Tidak Ada";"1";"2";"40";"2018-08-28";"21:32:47"
"381";"195";"8516";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:33:27"
"382";"30";"1366";"Tidak Ada";"1";"2";"35";"2018-08-28";"21:34:47"
"383";"195";"8517";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:34:50"
"384";"195";"8518";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:36:09"
"385";"195";"8519";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:37:35"
"386";"30";"1367";"Tidak Ada";"1";"2";"35";"2018-08-28";"21:38:34"
"387";"206";"8969";"Tidak Ada";"1";"2";"40";"2018-08-28";"21:38:51"
"388";"195";"8520";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:40:03"
"389";"30";"1368";"Tidak Ada";"1";"2";"35";"2018-08-28";"21:40:26"
"390";"195";"8521";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:41:11"
"391";"206";"8970";"Tidak Ada";"1";"2";"40";"2018-08-28";"21:41:20"
"392";"30";"1369";"Tidak Ada";"1";"2";"35";"2018-08-28";"21:41:47"
"393";"195";"8522";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:42:09"
"394";"206";"8971";"Tidak Ada";"1";"2";"40";"2018-08-28";"21:43:02"
"395";"195";"8523";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:43:44"
"396";"206";"8972";"Tidak Ada";"1";"2";"40";"2018-08-28";"21:44:26"
"397";"206";"8973";"Tidak Ada";"1";"2";"40";"2018-08-28";"21:45:10"
"398";"22";"825";"Tidak Ada";"1";"2";"37";"2018-08-28";"21:45:31"
"399";"195";"8524";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:45:54"
"400";"30";"1370";"Tidak Ada";"1";"2";"35";"2018-08-28";"21:46:18"
"401";"195";"8525";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:46:29"
"402";"195";"8526";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:47:18"
"403";"30";"1371";"Tidak Ada";"1";"2";"35";"2018-08-28";"21:47:26"
"404";"206";"8974";"Tidak Ada";"1";"2";"40";"2018-08-28";"21:47:40"
"405";"195";"8527";"detik\.com";"1";"2";"60";"2018-08-28";"21:48:03"
"406";"195";"8529";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:48:55"
"407";"195";"8531";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:49:45"
"408";"195";"8532";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:50:20"
"409";"30";"1372";"Tidak Ada";"1";"2";"35";"2018-08-28";"21:51:04"
"410";"195";"8533";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:51:08"
"411";"206";"8975";"Tidak Ada";"1";"2";"40";"2018-08-28";"21:51:23"
"412";"195";"8534";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:51:32"
"413";"30";"1373";"Tidak Ada";"1";"2";"35";"2018-08-28";"21:52:10"
"414";"195";"8535";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:52:58"
"415";"195";"8536";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:54:10"
"416";"30";"1374";"Tidak Ada";"1";"2";"35";"2018-08-28";"21:54:11"
"417";"206";"8976";"Tidak Ada";"1";"2";"40";"2018-08-28";"21:54:16"
"418";"195";"8537";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:55:17"
"419";"206";"8977";"Tidak Ada";"1";"2";"40";"2018-08-28";"21:55:38"
"420";"188";"8169";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:56:51"
"421";"30";"1375";"Tidak Ada";"1";"2";"35";"2018-08-28";"21:56:53"
"422";"30";"1376";"The Independent";"1";"2";"35";"2018-08-28";"21:57:40"
"423";"206";"8978";"Tidak Ada";"1";"2";"40";"2018-08-28";"21:57:42"
"424";"30";"1376";"The Telegraph";"1";"2";"35";"2018-08-28";"21:57:54"
"425";"188";"8170";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:57:58"
"426";"30";"1376";"Daily Mail";"1";"2";"35";"2018-08-28";"21:58:05"
"427";"188";"8171";"Tidak Ada";"1";"2";"60";"2018-08-28";"21:59:14"
"428";"30";"1377";"Tidak Ada";"1";"2";"35";"2018-08-28";"21:59:50"
"429";"30";"1378";"Tidak Ada";"1";"2";"35";"2018-08-28";"22:00:45"
"430";"188";"8172";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:01:34"
"431";"206";"8979";"Tidak Ada";"1";"2";"40";"2018-08-28";"22:02:00"
"432";"30";"1379";"Tidak Ada";"1";"2";"35";"2018-08-28";"22:02:06"
"433";"188";"8173";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:03:13"
"434";"188";"8149";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:03:54"
"435";"30";"1380";"Tidak Ada";"1";"2";"35";"2018-08-28";"22:04:17"
"436";"100";"4136";"Tidak Ada";"1";"2";"50";"2018-08-28";"22:04:20"
"437";"206";"8980";"Tidak Ada";"1";"2";"40";"2018-08-28";"22:04:22"
"438";"30";"1381";"Tidak Ada";"1";"2";"35";"2018-08-28";"22:04:41"
"439";"188";"8150";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:04:51"
"440";"30";"1382";"Tidak Ada";"1";"2";"35";"2018-08-28";"22:05:40"
"441";"206";"8981";"Tidak Ada";"1";"2";"40";"2018-08-28";"22:06:07"
"442";"30";"1383";"Kominfo";"1";"2";"35";"2018-08-28";"22:06:52"
"443";"30";"1383";"WhatsApp";"1";"2";"35";"2018-08-28";"22:07:17"
"444";"206";"8982";"Tidak Ada";"1";"2";"40";"2018-08-28";"22:07:55"
"445";"30";"1384";"Tidak Ada";"1";"2";"35";"2018-08-28";"22:08:50"
"446";"30";"1385";"Tidak Ada";"1";"2";"35";"2018-08-28";"22:09:31"
"447";"206";"8983";"Tidak Ada";"1";"2";"40";"2018-08-28";"22:10:11"
"448";"30";"1386";"Kominfo";"1";"2";"35";"2018-08-28";"22:10:50"
"449";"206";"8984";"Tidak Ada";"1";"2";"40";"2018-08-28";"22:11:12"
"450";"206";"8985";"Tidak Ada";"1";"2";"40";"2018-08-28";"22:11:57"
"451";"30";"1387";"WhatsApp";"1";"2";"35";"2018-08-28";"22:12:02"
"452";"206";"8986";"Tidak Ada";"1";"2";"40";"2018-08-28";"22:12:44"
"453";"188";"8151";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:12:57"
"454";"188";"8152";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:13:34"
"455";"217";"9323";"Tidak Ada";"1";"2";"40";"2018-08-28";"22:14:52"
"456";"30";"1388";"Tidak Ada";"1";"2";"35";"2018-08-28";"22:14:59"
"457";"22";"826";"Tidak Ada";"1";"2";"37";"2018-08-28";"22:15:20"
"458";"188";"8153";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:15:28"
"459";"30";"1389";"Tidak Ada";"1";"2";"35";"2018-08-28";"22:15:40"
"460";"217";"9324";"Tidak Ada";"1";"2";"40";"2018-08-28";"22:15:59"
"461";"188";"8154";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:16:08"
"462";"30";"1390";"Xiaomi";"1";"2";"35";"2018-08-28";"22:16:48"
"463";"188";"8155";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:17:41"
"464";"217";"9325";"Tidak Ada";"1";"2";"40";"2018-08-28";"22:18:14"
"465";"217";"9326";"Tidak Ada";"1";"2";"40";"2018-08-28";"22:19:05"
"466";"30";"1391";"Tidak Ada";"1";"2";"35";"2018-08-28";"22:19:06"
"467";"188";"8156";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:20:09"
"468";"217";"9327";"Tidak Ada";"1";"2";"40";"2018-08-28";"22:20:44"
"469";"188";"8157";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:23:16"
"470";"217";"9328";"Tidak Ada";"1";"2";"40";"2018-08-28";"22:24:08"
"471";"188";"8158";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:24:29"
"472";"30";"1392";"Tidak Ada";"1";"2";"35";"2018-08-28";"22:25:04"
"473";"217";"9330";"Tidak Ada";"1";"2";"40";"2018-08-28";"22:25:44"
"474";"188";"8159";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:25:49"
"475";"30";"1393";"Xiaomi";"1";"2";"35";"2018-08-28";"22:25:53"
"476";"188";"8160";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:26:32"
"477";"188";"8161";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:27:04"
"478";"188";"8162";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:27:44"
"479";"188";"8163";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:28:33"
"480";"188";"8164";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:29:28"
"481";"188";"8165";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:29:55"
"482";"188";"8166";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:30:28"
"483";"188";"8167";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:31:18"
"484";"188";"8168";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:32:00"
"485";"30";"1394";"Tidak Ada";"1";"2";"35";"2018-08-28";"22:32:01"
"486";"210";"9099";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:32:47"
"487";"30";"1395";"Tidak Ada";"1";"2";"35";"2018-08-28";"22:33:17"
"488";"210";"9108";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:34:36"
"489";"210";"9079";"DC Comics";"1";"2";"60";"2018-08-28";"22:35:28"
"490";"30";"1396";"Huawei";"1";"2";"35";"2018-08-28";"22:35:42"
"491";"210";"9080";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:36:24"
"492";"30";"1397";"Huawei";"1";"2";"35";"2018-08-28";"22:37:26"
"493";"30";"1397";"PT GND Imperium Perkasa";"1";"2";"35";"2018-08-28";"22:37:42"
"494";"210";"9081";"DC Comics";"1";"2";"60";"2018-08-28";"22:37:44"
"495";"210";"9082";"Warner Bros";"1";"2";"60";"2018-08-28";"22:38:33"
"496";"210";"9083";"Warner";"1";"2";"60";"2018-08-28";"22:39:25"
"497";"210";"9084";"Tidak Ada";"1";"2";"60";"2018-08-28";"22:40:28"
"498";"30";"1398";"Huawei";"1";"2";"35";"2018-08-28";"22:40:50"
"499";"30";"1399";"Tidak Ada";"1";"2";"35";"2018-08-28";"22:42:01"
"500";"210";"9085";"DC";"1";"2";"60";"2018-08-28";"22:42:52"
"501";"30";"1400";"PT GND Imperium Perkasa";"1";"2";"35";"2018-08-28";"22:43:11"
"502";"30";"1400";"Huawei";"1";"2";"35";"2018-08-28";"22:44:20"
"503";"210";"9086";"Marvel";"1";"2";"60";"2018-08-28";"22:44:50"
"504";"210";"9087";"The Forbes";"1";"2";"60";"2018-08-28";"22:46:08"
"505";"30";"1401";"Tidak Ada";"1";"2";"35";"2018-08-28";"22:46:14"
"506";"30";"1402";"Tidak Ada";"1";"2";"35";"2018-08-28";"22:46:51"
"507";"45";"2090";"Tidak Ada";"1";"2";"35";"2018-08-28";"22:48:28"
"508";"45";"2091";"Tidak Ada";"1";"2";"35";"2018-08-28";"22:53:58"
"509";"45";"2092";"Tidak Ada";"1";"2";"35";"2018-08-28";"22:57:01"
"510";"45";"2094";"Tidak Ada";"1";"2";"35";"2018-08-28";"22:58:12"
"511";"45";"2095";"Tidak Ada";"1";"2";"35";"2018-08-28";"23:00:26"
"512";"45";"2096";"Naval Energies";"1";"2";"35";"2018-08-28";"23:01:12"
"513";"45";"2097";"Tidak Ada";"1";"2";"35";"2018-08-28";"23:04:00"
"514";"45";"2098";"Tidak Ada";"1";"2";"35";"2018-08-28";"23:05:32"
"515";"45";"2099";"Tidak Ada";"1";"2";"35";"2018-08-28";"23:07:10"
"516";"215";"9281";"Tidak Ada";"1";"2";"57";"2018-08-29";"00:47:16"
"517";"215";"9282";"Tidak Ada";"1";"2";"57";"2018-08-29";"00:50:55"
"518";"215";"9283";"Tidak Ada";"1";"2";"57";"2018-08-29";"00:52:35"
"519";"215";"9284";"Tidak Ada";"1";"2";"57";"2018-08-29";"00:57:01"
"520";"215";"9285";"Tidak Ada";"1";"2";"57";"2018-08-29";"01:03:47"
"521";"215";"9286";"Tidak Ada";"1";"2";"57";"2018-08-29";"01:08:17"
"522";"215";"9287";"Tidak Ada";"1";"2";"57";"2018-08-29";"01:11:06"
"523";"215";"9288";"Tidak Ada";"1";"2";"57";"2018-08-29";"01:16:31"
"524";"215";"9290";"Tidak Ada";"1";"2";"57";"2018-08-29";"01:18:55"
"525";"215";"9291";"Tidak Ada";"1";"2";"57";"2018-08-29";"01:21:24"
"526";"211";"9109";"Tidak Ada";"1";"2";"31";"2018-08-29";"02:01:18"
"527";"211";"9110";"Tidak Ada";"1";"2";"31";"2018-08-29";"02:03:13"
"528";"211";"9111";"Bali United";"1";"2";"31";"2018-08-29";"02:03:50"
"529";"211";"9112";"Tidak Ada";"1";"2";"31";"2018-08-29";"02:04:47"
"530";"211";"9113";"Tidak Ada";"1";"2";"31";"2018-08-29";"02:07:05"
"531";"211";"9114";"Tidak Ada";"1";"2";"31";"2018-08-29";"02:08:51"
"532";"211";"9115";"Superball";"1";"2";"31";"2018-08-29";"02:09:34"
"533";"211";"9116";"Tidak Ada";"1";"2";"31";"2018-08-29";"02:10:38"
"534";"211";"9117";"Tidak Ada";"1";"2";"31";"2018-08-29";"02:11:43"
"535";"211";"9118";"Tidak Ada";"1";"2";"31";"2018-08-29";"02:14:28"
"536";"211";"9119";"Tidak Ada";"1";"2";"31";"2018-08-29";"02:15:59"
"537";"211";"9120";"Tidak Ada";"1";"2";"31";"2018-08-29";"02:17:46"
"538";"211";"9121";"Tidak Ada";"1";"2";"31";"2018-08-29";"02:19:49"
"539";"211";"9122";"Tidak Ada";"1";"2";"31";"2018-08-29";"02:21:18"
"540";"211";"9123";"Tidak Ada";"1";"2";"31";"2018-08-29";"08:33:58"
"541";"211";"9124";"Tidak Ada";"1";"2";"31";"2018-08-29";"08:34:26"
"542";"211";"9125";"Jawa Pos";"1";"2";"31";"2018-08-29";"08:35:09"
"543";"211";"9126";"Tidak Ada";"1";"2";"31";"2018-08-29";"08:36:18"
"544";"211";"9127";"Tidak Ada";"1";"2";"31";"2018-08-29";"08:37:00"
"545";"211";"9128";"Tidak Ada";"1";"2";"31";"2018-08-29";"08:37:34"
"546";"211";"9129";"Tidak Ada";"1";"2";"31";"2018-08-29";"08:38:30"
"547";"211";"9130";"Tidak Ada";"1";"2";"31";"2018-08-29";"08:40:21"
"548";"211";"9131";"Beritagar\.id";"1";"2";"31";"2018-08-29";"08:42:03"
"549";"211";"9132";"Tidak Ada";"1";"2";"31";"2018-08-29";"08:42:52"
"550";"211";"9133";"Tidak Ada";"1";"2";"31";"2018-08-29";"08:43:17"
"551";"211";"9134";"Tidak Ada";"1";"2";"31";"2018-08-29";"08:45:17"
"552";"211";"9135";"Tidak Ada";"1";"2";"31";"2018-08-29";"08:45:57"
"553";"211";"9136";"Tidak Ada";"1";"2";"31";"2018-08-29";"08:49:30"
"554";"211";"9137";"Tidak Ada";"1";"2";"31";"2018-08-29";"08:56:44"
"555";"211";"9138";"Tidak Ada";"1";"2";"31";"2018-08-29";"08:57:17"
"556";"211";"9139";"Tidak Ada";"1";"2";"31";"2018-08-29";"09:04:21"
"557";"211";"9140";"Tidak Ada";"1";"2";"31";"2018-08-29";"09:07:09"
"558";"211";"9141";"Tidak Ada";"1";"2";"31";"2018-08-29";"09:08:02"
"559";"211";"9142";"Tidak Ada";"1";"2";"31";"2018-08-29";"09:08:55"
"560";"211";"9143";"Tidak Ada";"1";"2";"31";"2018-08-29";"09:10:24"
"561";"211";"9144";"Tidak Ada";"1";"2";"31";"2018-08-29";"09:11:27"
"562";"211";"9145";"Tidak Ada";"1";"2";"31";"2018-08-29";"09:12:08"
"563";"211";"9146";"Tidak Ada";"1";"2";"31";"2018-08-29";"09:18:16"
"564";"211";"9147";"Tidak Ada";"1";"2";"31";"2018-08-29";"09:18:49"
"565";"285";"12272";"Tidak Ada";"1";"2";"57";"2018-08-29";"10:16:42"
"566";"285";"12273";"Tidak Ada";"1";"2";"57";"2018-08-29";"10:19:08"
"567";"285";"12274";"Tidak Ada";"1";"2";"57";"2018-08-29";"10:20:33"
"568";"285";"12277";"Tidak Ada";"1";"2";"57";"2018-08-29";"10:36:59"
"569";"285";"12278";"Tidak Ada";"1";"2";"57";"2018-08-29";"10:40:01"
"570";"285";"12279";"Tidak Ada";"1";"2";"57";"2018-08-29";"10:48:39"
"571";"285";"12279";"Tidak Ada";"1";"2";"57";"2018-08-29";"10:48:40"
"572";"285";"12280";"Tidak Ada";"1";"2";"57";"2018-08-29";"10:50:42"
"573";"23";"851";"Tidak Ada";"1";"2";"36";"2018-08-29";"10:59:52"
"574";"23";"852";"Tidak Ada";"1";"2";"36";"2018-08-29";"11:01:59"
"575";"23";"853";"Tidak Ada";"1";"2";"36";"2018-08-29";"11:04:29"
"576";"23";"854";"Tidak Ada";"1";"2";"36";"2018-08-29";"11:06:36"
"577";"285";"12255";"Tidak Ada";"1";"2";"57";"2018-08-29";"11:07:07"
"578";"23";"855";"Tidak Ada";"1";"2";"36";"2018-08-29";"11:09:22"
"579";"23";"856";"Tidak Ada";"1";"2";"36";"2018-08-29";"11:11:02"
"580";"199";"8683";"Tidak Ada";"1";"2";"62";"2018-08-29";"11:11:19"
"581";"285";"12256";"Tidak Ada";"1";"2";"57";"2018-08-29";"11:12:37"
"582";"285";"12257";"Tidak Ada";"1";"2";"57";"2018-08-29";"11:14:59"
"583";"199";"8684";"Beritagar\.id";"1";"2";"62";"2018-08-29";"11:16:15"
"584";"23";"857";"Tidak Ada";"1";"2";"36";"2018-08-29";"11:17:18"
"585";"23";"858";"Tidak Ada";"1";"2";"36";"2018-08-29";"11:18:41"
"586";"285";"12258";"CNN\.com";"1";"2";"57";"2018-08-29";"11:20:19"
"587";"199";"8685";"Tidak Ada";"1";"2";"62";"2018-08-29";"11:20:32"
"588";"23";"859";"Tidak Ada";"1";"2";"36";"2018-08-29";"11:21:36"
"589";"285";"12259";"Tidak Ada";"1";"2";"57";"2018-08-29";"11:23:19"
"590";"109";"4454";"Tidak Ada";"1";"2";"32";"2018-08-29";"11:24:05"
"591";"23";"860";"Tidak Ada";"1";"2";"36";"2018-08-29";"11:24:17"
"592";"199";"8686";"Tidak Ada";"1";"2";"62";"2018-08-29";"11:24:34"
"593";"109";"4455";"Tidak Ada";"1";"2";"32";"2018-08-29";"11:26:39"
"594";"285";"12260";"Tidak Ada";"1";"2";"57";"2018-08-29";"11:27:06"
"595";"23";"861";"Tidak Ada";"1";"2";"36";"2018-08-29";"11:28:15"
"596";"23";"862";"Tidak Ada";"1";"2";"36";"2018-08-29";"11:29:24"
"597";"23";"863";"Tidak Ada";"1";"2";"36";"2018-08-29";"11:31:38"
"598";"285";"12261";"Tidak Ada";"1";"2";"57";"2018-08-29";"11:46:59"
"599";"285";"12262";"Tidak Ada";"1";"2";"57";"2018-08-29";"11:49:41"
"600";"285";"12263";"Newsweek";"1";"2";"57";"2018-08-29";"11:51:31"
"601";"285";"12264";"Tidak Ada";"1";"2";"57";"2018-08-29";"11:53:15"
"602";"285";"12265";"Tidak Ada";"1";"2";"57";"2018-08-29";"11:59:34"
"603";"285";"12266";"Tidak Ada";"1";"2";"57";"2018-08-29";"12:00:51"
"604";"285";"12267";"Tidak Ada";"1";"2";"57";"2018-08-29";"12:23:39"
"605";"285";"12268";"Tidak Ada";"1";"2";"57";"2018-08-29";"12:25:21"
"606";"285";"12269";"Tidak Ada";"1";"2";"57";"2018-08-29";"12:27:01"
"607";"285";"12270";"Tidak Ada";"1";"2";"57";"2018-08-29";"12:28:21"
"608";"285";"12271";"Tidak Ada";"1";"2";"57";"2018-08-29";"12:30:19"
"609";"310";"13336";"Tidak Ada";"1";"2";"57";"2018-08-29";"12:36:43"
"610";"310";"13299";"Tidak Ada";"1";"2";"57";"2018-08-29";"12:38:28"
"611";"310";"13300";"Tidak Ada";"1";"2";"57";"2018-08-29";"12:41:00"
"612";"310";"13301";"Tidak Ada";"1";"2";"57";"2018-08-29";"12:42:51"
"613";"310";"13302";"Tidak Ada";"1";"2";"57";"2018-08-29";"12:44:47"
"614";"310";"13303";"Tidak Ada";"1";"2";"57";"2018-08-29";"12:46:49"
"615";"310";"13304";"Tidak Ada";"1";"2";"57";"2018-08-29";"12:49:14"
"616";"310";"13305";"Tidak Ada";"1";"2";"57";"2018-08-29";"12:52:21"
"617";"310";"13306";"Tidak Ada";"1";"2";"57";"2018-08-29";"12:54:15"
"618";"310";"13307";"Tidak Ada";"1";"2";"57";"2018-08-29";"12:56:20"
"619";"310";"13308";"Tidak Ada";"1";"2";"57";"2018-08-29";"13:11:54"
"620";"310";"13309";"Tidak Ada";"1";"2";"57";"2018-08-29";"13:14:17"
"621";"310";"13310";"Tidak Ada";"1";"2";"57";"2018-08-29";"13:16:10"
"622";"211";"9148";"Tidak Ada";"1";"2";"31";"2018-08-29";"13:17:57"
"623";"211";"9149";"Tidak Ada";"1";"2";"31";"2018-08-29";"13:18:49"
"624";"310";"13312";"Tidak Ada";"1";"2";"57";"2018-08-29";"13:19:00"
"625";"109";"4456";"Tidak Ada";"1";"2";"32";"2018-08-29";"13:20:03"
"626";"211";"9150";"Tidak Ada";"1";"2";"31";"2018-08-29";"13:21:02"
"627";"310";"13313";"Tidak Ada";"1";"2";"57";"2018-08-29";"13:21:16"
"628";"240";"10479";"Tidak Ada";"1";"2";"63";"2018-08-29";"13:21:19"
"629";"109";"4457";"Tidak Ada";"1";"2";"32";"2018-08-29";"13:21:38"
"630";"15";"579";"Tidak Ada";"1";"2";"53";"2018-08-29";"13:22:17"
"631";"35";"1570";"Tidak Ada";"1";"2";"34";"2018-08-29";"13:23:15"
"632";"310";"13314";"Tidak Ada";"1";"2";"57";"2018-08-29";"13:23:43"
"633";"240";"10480";"Tidak Ada";"1";"2";"63";"2018-08-29";"13:24:58"
"634";"211";"9151";"Tidak Ada";"1";"2";"31";"2018-08-29";"13:25:18"
"635";"109";"4458";"Tidak Ada";"1";"2";"32";"2018-08-29";"13:25:19"
