"id_money";"id_berita";"id_kalimat";"money";"isValid";"id_submitter";"date_submit";"time_submit"
"344";"197";"8606";"Tidak Ada";"2";"40";"2018-08-28";"20:44:14"
"345";"197";"8607";"Tidak Ada";"2";"40";"2018-08-28";"20:46:37"
"346";"206";"8948";"Tidak Ada";"2";"40";"2018-08-28";"20:47:50"
"347";"206";"8949";"Tidak Ada";"2";"40";"2018-08-28";"20:49:33"
"348";"206";"8950";"Tidak Ada";"2";"40";"2018-08-28";"20:52:58"
"349";"206";"8951";"Tidak Ada";"2";"40";"2018-08-28";"20:55:55"
"350";"206";"8952";"Tidak Ada";"2";"40";"2018-08-28";"20:57:25"
"351";"195";"8538";"Tidak Ada";"2";"60";"2018-08-28";"20:58:16"
"352";"206";"8953";"Tidak Ada";"2";"40";"2018-08-28";"20:58:30"
"353";"206";"8957";"Tidak Ada";"2";"40";"2018-08-28";"20:59:35"
"354";"22";"823";"Tidak Ada";"2";"37";"2018-08-28";"21:00:18"
"355";"195";"8539";"Tidak Ada";"2";"60";"2018-08-28";"21:01:42"
"356";"195";"8540";"Tidak Ada";"2";"60";"2018-08-28";"21:04:15"
"357";"206";"8958";"Tidak Ada";"2";"40";"2018-08-28";"21:06:12"
"358";"206";"8959";"Tidak Ada";"2";"40";"2018-08-28";"21:07:22"
"359";"206";"8960";"Tidak Ada";"2";"40";"2018-08-28";"21:08:21"
"360";"206";"8961";"Tidak Ada";"2";"40";"2018-08-28";"21:09:23"
"361";"195";"8541";"Tidak Ada";"2";"60";"2018-08-28";"21:09:25"
"362";"206";"8962";"Tidak Ada";"2";"40";"2018-08-28";"21:10:15"
"363";"195";"8506";"Tidak Ada";"2";"60";"2018-08-28";"21:11:53"
"364";"195";"8507";"Tidak Ada";"2";"60";"2018-08-28";"21:14:02"
"365";"206";"8963";"Tidak Ada";"2";"40";"2018-08-28";"21:15:04"
"366";"195";"8508";"Tidak Ada";"2";"60";"2018-08-28";"21:15:06"
"367";"195";"8509";"Tidak Ada";"2";"60";"2018-08-28";"21:18:12"
"368";"195";"8510";"Tidak Ada";"2";"60";"2018-08-28";"21:19:55"
"369";"195";"8511";"Tidak Ada";"2";"60";"2018-08-28";"21:22:27"
"370";"206";"8964";"Tidak Ada";"2";"40";"2018-08-28";"21:23:08"
"371";"206";"8965";"Tidak Ada";"2";"40";"2018-08-28";"21:23:58"
"372";"195";"8512";"Tidak Ada";"2";"60";"2018-08-28";"21:24:00"
"373";"30";"1362";"Tidak Ada";"2";"35";"2018-08-28";"21:25:28"
"374";"195";"8513";"Tidak Ada";"2";"60";"2018-08-28";"21:25:29"
"375";"195";"8514";"Tidak Ada";"2";"60";"2018-08-28";"21:27:00"
"376";"206";"8966";"Tidak Ada";"2";"40";"2018-08-28";"21:27:03"
"377";"30";"1363";"Tidak Ada";"2";"35";"2018-08-28";"21:27:59"
"378";"195";"8515";"Tidak Ada";"2";"60";"2018-08-28";"21:28:31"
"379";"30";"1364";"Tidak Ada";"2";"35";"2018-08-28";"21:30:03"
"380";"206";"8967";"Tidak Ada";"2";"40";"2018-08-28";"21:31:50"
"381";"30";"1365";"Tidak Ada";"2";"35";"2018-08-28";"21:32:21"
"382";"206";"8968";"Tidak Ada";"2";"40";"2018-08-28";"21:32:59"
"383";"195";"8516";"Tidak Ada";"2";"60";"2018-08-28";"21:33:42"
"384";"195";"8517";"Tidak Ada";"2";"60";"2018-08-28";"21:35:01"
"385";"30";"1366";"Tidak Ada";"2";"35";"2018-08-28";"21:35:02"
"386";"195";"8518";"Tidak Ada";"2";"60";"2018-08-28";"21:36:20"
"387";"22";"824";"Tidak Ada";"2";"37";"2018-08-28";"21:36:31"
"388";"195";"8519";"Tidak Ada";"2";"60";"2018-08-28";"21:37:50"
"389";"30";"1367";"Tidak Ada";"2";"35";"2018-08-28";"21:38:48"
"390";"206";"8969";"Tidak Ada";"2";"40";"2018-08-28";"21:39:47"
"391";"195";"8520";"Tidak Ada";"2";"60";"2018-08-28";"21:40:21"
"392";"30";"1368";"Tidak Ada";"2";"35";"2018-08-28";"21:40:40"
"393";"195";"8521";"Tidak Ada";"2";"60";"2018-08-28";"21:41:25"
"394";"206";"8970";"Tidak Ada";"2";"40";"2018-08-28";"21:41:29"
"395";"30";"1369";"Tidak Ada";"2";"35";"2018-08-28";"21:42:02"
"396";"195";"8522";"Tidak Ada";"2";"60";"2018-08-28";"21:42:18"
"397";"206";"8971";"Tidak Ada";"2";"40";"2018-08-28";"21:43:11"
"398";"195";"8523";"Tidak Ada";"2";"60";"2018-08-28";"21:43:56"
"399";"206";"8972";"Tidak Ada";"2";"40";"2018-08-28";"21:44:35"
"400";"206";"8973";"Tidak Ada";"2";"40";"2018-08-28";"21:45:19"
"401";"22";"825";"Tidak Ada";"2";"37";"2018-08-28";"21:45:52"
"402";"195";"8524";"Tidak Ada";"2";"60";"2018-08-28";"21:46:04"
"403";"30";"1370";"Tidak Ada";"2";"35";"2018-08-28";"21:46:10"
"404";"195";"8525";"Tidak Ada";"2";"60";"2018-08-28";"21:46:40"
"405";"30";"1371";"Tidak Ada";"2";"35";"2018-08-28";"21:47:10"
"406";"195";"8526";"Tidak Ada";"2";"60";"2018-08-28";"21:47:26"
"407";"206";"8974";"Tidak Ada";"2";"40";"2018-08-28";"21:47:56"
"408";"195";"8527";"Tidak Ada";"2";"60";"2018-08-28";"21:48:18"
"409";"195";"8529";"Tidak Ada";"2";"60";"2018-08-28";"21:49:08"
"410";"195";"8531";"Tidak Ada";"2";"60";"2018-08-28";"21:49:54"
"411";"195";"8532";"Tidak Ada";"2";"60";"2018-08-28";"21:50:33"
"412";"30";"1372";"Tidak Ada";"2";"35";"2018-08-28";"21:50:57"
"413";"195";"8533";"Tidak Ada";"2";"60";"2018-08-28";"21:51:03"
"414";"206";"8975";"Tidak Ada";"2";"40";"2018-08-28";"21:51:32"
"415";"195";"8534";"Tidak Ada";"2";"60";"2018-08-28";"21:51:50"
"416";"195";"8535";"Tidak Ada";"2";"60";"2018-08-28";"21:53:07"
"417";"30";"1373";"Tidak Ada";"2";"35";"2018-08-28";"21:53:23"
"418";"30";"1374";"Tidak Ada";"2";"35";"2018-08-28";"21:54:25"
"419";"206";"8976";"Tidak Ada";"2";"40";"2018-08-28";"21:54:27"
"420";"195";"8536";"Tidak Ada";"2";"60";"2018-08-28";"21:54:28"
"421";"195";"8537";"Tidak Ada";"2";"60";"2018-08-28";"21:55:32"
"422";"206";"8977";"Tidak Ada";"2";"40";"2018-08-28";"21:55:47"
"423";"188";"8169";"Tidak Ada";"2";"60";"2018-08-28";"21:57:10"
"424";"30";"1375";"Tidak Ada";"2";"35";"2018-08-28";"21:57:12"
"425";"188";"8170";"Tidak Ada";"2";"60";"2018-08-28";"21:58:08"
"426";"30";"1376";"Tidak Ada";"2";"35";"2018-08-28";"21:58:47"
"427";"188";"8171";"Tidak Ada";"2";"60";"2018-08-28";"21:59:25"
"428";"30";"1377";"Tidak Ada";"2";"35";"2018-08-28";"22:00:07"
"429";"206";"8978";"Rp5\.";"2";"40";"2018-08-28";"22:00:58"
"430";"30";"1378";"Tidak Ada";"2";"35";"2018-08-28";"22:01:37"
"431";"188";"8172";"Tidak Ada";"2";"60";"2018-08-28";"22:01:41"
"432";"206";"8979";"Tidak Ada";"2";"40";"2018-08-28";"22:02:35"
"433";"30";"1379";"Tidak Ada";"2";"35";"2018-08-28";"22:03:16"
"434";"188";"8173";"Tidak Ada";"2";"60";"2018-08-28";"22:03:18"
"435";"188";"8149";"Tidak Ada";"2";"60";"2018-08-28";"22:04:07"
"436";"30";"1380";"Tidak Ada";"2";"35";"2018-08-28";"22:04:11"
"437";"206";"8980";"Tidak Ada";"2";"40";"2018-08-28";"22:04:58"
"438";"30";"1381";"Tidak Ada";"2";"35";"2018-08-28";"22:05:04"
"439";"30";"1382";"Tidak Ada";"2";"35";"2018-08-28";"22:05:32"
"440";"206";"8981";"Tidak Ada";"2";"40";"2018-08-28";"22:06:16"
"441";"206";"8982";"Tidak Ada";"2";"40";"2018-08-28";"22:08:04"
"442";"30";"1383";"Tidak Ada";"2";"35";"2018-08-28";"22:08:04"
"443";"100";"4136";"Tidak Ada";"2";"50";"2018-08-28";"22:09:00"
"444";"30";"1384";"Tidak Ada";"2";"35";"2018-08-28";"22:09:11"
"445";"206";"8983";"Tidak Ada";"2";"40";"2018-08-28";"22:10:21"
"446";"30";"1385";"Tidak Ada";"2";"35";"2018-08-28";"22:10:30"
"447";"188";"8150";"Tidak Ada";"2";"60";"2018-08-28";"22:10:37"
"448";"30";"1386";"Tidak Ada";"2";"35";"2018-08-28";"22:11:20"
"449";"206";"8984";"Tidak Ada";"2";"40";"2018-08-28";"22:11:21"
"450";"206";"8985";"Tidak Ada";"2";"40";"2018-08-28";"22:12:07"
"451";"30";"1387";"Tidak Ada";"2";"35";"2018-08-28";"22:12:32"
"452";"206";"8986";"Tidak Ada";"2";"40";"2018-08-28";"22:12:52"
"453";"188";"8151";"Tidak Ada";"2";"60";"2018-08-28";"22:13:09"
"454";"188";"8152";"Tidak Ada";"2";"60";"2018-08-28";"22:13:43"
"455";"217";"9323";"Tidak Ada";"2";"40";"2018-08-28";"22:14:58"
"456";"30";"1388";"Tidak Ada";"2";"35";"2018-08-28";"22:15:10"
"457";"188";"8153";"Tidak Ada";"2";"60";"2018-08-28";"22:15:34"
"458";"22";"826";"Tidak Ada";"2";"37";"2018-08-28";"22:15:37"
"459";"30";"1389";"Tidak Ada";"2";"35";"2018-08-28";"22:15:56"
"460";"217";"9324";"Tidak Ada";"2";"40";"2018-08-28";"22:16:32"
"461";"188";"8154";"Tidak Ada";"2";"60";"2018-08-28";"22:17:03"
"462";"188";"8155";"Tidak Ada";"2";"60";"2018-08-28";"22:17:55"
"463";"217";"9325";"Tidak Ada";"2";"40";"2018-08-28";"22:18:20"
"464";"30";"1390";"Tidak Ada";"2";"35";"2018-08-28";"22:18:24"
"465";"30";"1391";"Tidak Ada";"2";"35";"2018-08-28";"22:19:18"
"466";"217";"9326";"Tidak Ada";"2";"40";"2018-08-28";"22:19:28"
"467";"188";"8156";"Tidak Ada";"2";"60";"2018-08-28";"22:20:18"
"468";"217";"9327";"Tidak Ada";"2";"40";"2018-08-28";"22:22:47"
"469";"188";"8157";"Tidak Ada";"2";"60";"2018-08-28";"22:23:25"
"470";"217";"9328";"Tidak Ada";"2";"40";"2018-08-28";"22:24:23"
"471";"30";"1392";"Tidak Ada";"2";"35";"2018-08-28";"22:24:57"
"472";"188";"8158";"Tidak Ada";"2";"60";"2018-08-28";"22:25:00"
"473";"217";"9330";"Tidak Ada";"2";"40";"2018-08-28";"22:25:51"
"474";"188";"8159";"Tidak Ada";"2";"60";"2018-08-28";"22:26:04"
"475";"188";"8160";"Tidak Ada";"2";"60";"2018-08-28";"22:26:43"
"476";"30";"1393";"Tidak Ada";"2";"35";"2018-08-28";"22:27:03"
"477";"188";"8161";"Tidak Ada";"2";"60";"2018-08-28";"22:27:18"
"478";"188";"8162";"Tidak Ada";"2";"60";"2018-08-28";"22:28:00"
"479";"188";"8163";"Tidak Ada";"2";"60";"2018-08-28";"22:28:28"
"480";"188";"8164";"Tidak Ada";"2";"60";"2018-08-28";"22:29:23"
"481";"188";"8165";"Tidak Ada";"2";"60";"2018-08-28";"22:30:09"
"482";"188";"8166";"Tidak Ada";"2";"60";"2018-08-28";"22:30:36"
"483";"188";"8167";"Tidak Ada";"2";"60";"2018-08-28";"22:31:34"
"484";"188";"8168";"Tidak Ada";"2";"60";"2018-08-28";"22:32:08"
"485";"30";"1394";"Tidak Ada";"2";"35";"2018-08-28";"22:32:20"
"486";"30";"1395";"Tidak Ada";"2";"35";"2018-08-28";"22:33:11"
"487";"210";"9099";"Tidak Ada";"2";"60";"2018-08-28";"22:33:47"
"488";"210";"9108";"Tidak Ada";"2";"60";"2018-08-28";"22:34:29"
"489";"210";"9079";"Tidak Ada";"2";"60";"2018-08-28";"22:35:50"
"490";"210";"9080";"Tidak Ada";"2";"60";"2018-08-28";"22:36:37"
"491";"30";"1396";"Tidak Ada";"2";"35";"2018-08-28";"22:36:40"
"492";"210";"9081";"Tidak Ada";"2";"60";"2018-08-28";"22:37:58"
"493";"210";"9082";"Tidak Ada";"2";"60";"2018-08-28";"22:38:45"
"494";"30";"1397";"Tidak Ada";"2";"35";"2018-08-28";"22:39:06"
"495";"210";"9083";"Tidak Ada";"2";"60";"2018-08-28";"22:39:32"
"496";"30";"1398";"Tidak Ada";"2";"35";"2018-08-28";"22:41:17"
"497";"30";"1399";"Tidak Ada";"2";"35";"2018-08-28";"22:41:49"
"498";"210";"9084";"Tidak Ada";"2";"60";"2018-08-28";"22:42:07"
"499";"210";"9085";"Tidak Ada";"2";"60";"2018-08-28";"22:44:11"
"500";"210";"9086";"Tidak Ada";"2";"60";"2018-08-28";"22:45:01"
"501";"30";"1400";"Tidak Ada";"2";"35";"2018-08-28";"22:45:22"
"502";"30";"1401";"Tidak Ada";"2";"35";"2018-08-28";"22:46:02"
"503";"210";"9087";"Tidak Ada";"2";"60";"2018-08-28";"22:46:38"
"504";"30";"1402";"Tidak Ada";"2";"35";"2018-08-28";"22:46:46"
"505";"45";"2090";"Tidak Ada";"2";"35";"2018-08-28";"22:48:16"
"506";"45";"2091";"Tidak Ada";"2";"35";"2018-08-28";"22:53:52"
"507";"45";"2092";"Tidak Ada";"2";"35";"2018-08-28";"22:57:17"
"508";"45";"2094";"Tidak Ada";"2";"35";"2018-08-28";"22:58:24"
"509";"45";"2095";"Tidak Ada";"2";"35";"2018-08-28";"23:00:11"
"510";"45";"2096";"Tidak Ada";"2";"35";"2018-08-28";"23:02:44"
"511";"45";"2097";"Tidak Ada";"2";"35";"2018-08-28";"23:04:12"
"512";"45";"2098";"Tidak Ada";"2";"35";"2018-08-28";"23:05:40"
"513";"45";"2099";"Tidak Ada";"2";"35";"2018-08-28";"23:07:24"
"514";"215";"9281";"Tidak Ada";"2";"57";"2018-08-29";"00:47:27"
"515";"215";"9282";"Tidak Ada";"2";"57";"2018-08-29";"00:51:08"
"516";"215";"9283";"Tidak Ada";"2";"57";"2018-08-29";"00:52:48"
"517";"215";"9284";"Tidak Ada";"2";"57";"2018-08-29";"00:57:53"
"518";"215";"9285";"Tidak Ada";"2";"57";"2018-08-29";"01:04:35"
"519";"215";"9286";"Tidak Ada";"2";"57";"2018-08-29";"01:08:39"
"520";"215";"9287";"Tidak Ada";"2";"57";"2018-08-29";"01:11:18"
"521";"215";"9288";"Tidak Ada";"2";"57";"2018-08-29";"01:16:47"
"522";"215";"9290";"Tidak Ada";"2";"57";"2018-08-29";"01:19:07"
"523";"215";"9291";"Tidak Ada";"2";"57";"2018-08-29";"01:21:35"
"524";"211";"9109";"Tidak Ada";"2";"31";"2018-08-29";"02:01:35"
"525";"211";"9110";"Tidak Ada";"2";"31";"2018-08-29";"02:03:20"
"526";"211";"9111";"Tidak Ada";"2";"31";"2018-08-29";"02:04:29"
"527";"211";"9112";"Tidak Ada";"2";"31";"2018-08-29";"02:04:53"
"528";"211";"9113";"Tidak Ada";"2";"31";"2018-08-29";"02:07:12"
"529";"211";"9114";"Tidak Ada";"2";"31";"2018-08-29";"02:08:58"
"530";"211";"9115";"Tidak Ada";"2";"31";"2018-08-29";"02:10:00"
"531";"211";"9116";"Tidak Ada";"2";"31";"2018-08-29";"02:10:53"
"532";"211";"9117";"Tidak Ada";"2";"31";"2018-08-29";"02:11:53"
"533";"211";"9118";"Tidak Ada";"2";"31";"2018-08-29";"02:14:34"
"534";"211";"9119";"Tidak Ada";"2";"31";"2018-08-29";"02:16:07"
"535";"211";"9120";"Tidak Ada";"2";"31";"2018-08-29";"02:17:57"
"536";"211";"9121";"Tidak Ada";"2";"31";"2018-08-29";"02:20:01"
"537";"211";"9122";"Tidak Ada";"2";"31";"2018-08-29";"02:21:28"
"538";"211";"9123";"Tidak Ada";"2";"31";"2018-08-29";"08:34:05"
"539";"211";"9124";"Tidak Ada";"2";"31";"2018-08-29";"08:34:34"
"540";"211";"9125";"Tidak Ada";"2";"31";"2018-08-29";"08:35:26"
"541";"211";"9126";"Tidak Ada";"2";"31";"2018-08-29";"08:36:24"
"542";"211";"9127";"Tidak Ada";"2";"31";"2018-08-29";"08:37:06"
"543";"211";"9128";"Tidak Ada";"2";"31";"2018-08-29";"08:37:42"
"544";"211";"9129";"Tidak Ada";"2";"31";"2018-08-29";"08:38:35"
"545";"211";"9130";"Tidak Ada";"2";"31";"2018-08-29";"08:40:28"
"546";"211";"9131";"Tidak Ada";"2";"31";"2018-08-29";"08:42:22"
"547";"211";"9132";"Tidak Ada";"2";"31";"2018-08-29";"08:42:43"
"548";"211";"9133";"Tidak Ada";"2";"31";"2018-08-29";"08:44:15"
"549";"211";"9134";"Tidak Ada";"2";"31";"2018-08-29";"08:45:08"
"550";"211";"9135";"Tidak Ada";"2";"31";"2018-08-29";"08:46:03"
"551";"211";"9136";"Tidak Ada";"2";"31";"2018-08-29";"08:49:37"
"552";"211";"9137";"Tidak Ada";"2";"31";"2018-08-29";"08:56:51"
"553";"211";"9138";"Tidak Ada";"2";"31";"2018-08-29";"08:57:32"
"554";"211";"9139";"Tidak Ada";"2";"31";"2018-08-29";"09:04:28"
"555";"211";"9140";"Tidak Ada";"2";"31";"2018-08-29";"09:07:04"
"556";"211";"9141";"Tidak Ada";"2";"31";"2018-08-29";"09:08:09"
"557";"211";"9142";"Tidak Ada";"2";"31";"2018-08-29";"09:08:50"
"558";"211";"9143";"Tidak Ada";"2";"31";"2018-08-29";"09:10:19"
"559";"211";"9144";"Tidak Ada";"2";"31";"2018-08-29";"09:11:12"
"560";"211";"9145";"Tidak Ada";"2";"31";"2018-08-29";"09:12:23"
"561";"211";"9146";"Tidak Ada";"2";"31";"2018-08-29";"09:18:23"
"562";"211";"9147";"Tidak Ada";"2";"31";"2018-08-29";"09:18:54"
"563";"285";"12272";"Tidak Ada";"2";"57";"2018-08-29";"10:16:56"
"564";"285";"12273";"Tidak Ada";"2";"57";"2018-08-29";"10:19:19"
"565";"285";"12274";"Tidak Ada";"2";"57";"2018-08-29";"10:20:47"
"566";"285";"12277";"Tidak Ada";"2";"57";"2018-08-29";"10:37:12"
"567";"285";"12278";"Tidak Ada";"2";"57";"2018-08-29";"10:40:29"
"568";"285";"12279";"Tidak Ada";"2";"57";"2018-08-29";"10:48:53"
"569";"285";"12280";"Tidak Ada";"2";"57";"2018-08-29";"10:51:00"
"570";"23";"851";"Tidak Ada";"2";"36";"2018-08-29";"11:00:15"
"571";"23";"852";"Tidak Ada";"2";"36";"2018-08-29";"11:02:20"
"572";"23";"853";"Tidak Ada";"2";"36";"2018-08-29";"11:04:44"
"573";"23";"854";"Tidak Ada";"2";"36";"2018-08-29";"11:06:58"
"574";"23";"855";"Tidak Ada";"2";"36";"2018-08-29";"11:09:43"
"575";"285";"12255";"Tidak Ada";"2";"57";"2018-08-29";"11:09:58"
"576";"23";"856";"Tidak Ada";"2";"36";"2018-08-29";"11:11:18"
"577";"199";"8683";"Tidak Ada";"2";"62";"2018-08-29";"11:12:14"
"578";"285";"12256";"Tidak Ada";"2";"57";"2018-08-29";"11:12:55"
"579";"285";"12257";"Tidak Ada";"2";"57";"2018-08-29";"11:15:26"
"580";"199";"8684";"Tidak Ada";"2";"62";"2018-08-29";"11:16:38"
"581";"23";"857";"Tidak Ada";"2";"36";"2018-08-29";"11:16:57"
"582";"23";"858";"Tidak Ada";"2";"36";"2018-08-29";"11:18:56"
"583";"285";"12258";"Tidak Ada";"2";"57";"2018-08-29";"11:20:35"
"584";"199";"8685";"Tidak Ada";"2";"62";"2018-08-29";"11:20:51"
"585";"23";"859";"Tidak Ada";"2";"36";"2018-08-29";"11:21:55"
"586";"285";"12259";"Tidak Ada";"2";"57";"2018-08-29";"11:23:45"
"587";"23";"860";"Tidak Ada";"2";"36";"2018-08-29";"11:24:33"
"588";"109";"4454";"Tidak Ada";"2";"32";"2018-08-29";"11:24:54"
"589";"199";"8686";"Tidak Ada";"2";"62";"2018-08-29";"11:26:16"
"590";"109";"4455";"Tidak Ada";"2";"32";"2018-08-29";"11:27:08"
"591";"285";"12260";"Tidak Ada";"2";"57";"2018-08-29";"11:27:17"
"592";"23";"861";"Tidak Ada";"2";"36";"2018-08-29";"11:28:35"
"593";"23";"862";"Tidak Ada";"2";"36";"2018-08-29";"11:29:36"
"594";"23";"863";"Tidak Ada";"2";"36";"2018-08-29";"11:31:56"
"595";"285";"12261";"Tidak Ada";"2";"57";"2018-08-29";"11:47:11"
"596";"285";"12262";"Tidak Ada";"2";"57";"2018-08-29";"11:49:55"
"597";"285";"12263";"Tidak Ada";"2";"57";"2018-08-29";"11:51:48"
"598";"285";"12264";"Tidak Ada";"2";"57";"2018-08-29";"11:53:28"
"599";"285";"12265";"Tidak Ada";"2";"57";"2018-08-29";"11:59:45"
"600";"285";"12266";"Tidak Ada";"2";"57";"2018-08-29";"12:01:04"
"601";"285";"12267";"Tidak Ada";"2";"57";"2018-08-29";"12:23:51"
"602";"285";"12268";"Tidak Ada";"2";"57";"2018-08-29";"12:25:40"
"603";"285";"12269";"Tidak Ada";"2";"57";"2018-08-29";"12:27:20"
"604";"285";"12270";"Tidak Ada";"2";"57";"2018-08-29";"12:28:38"
"605";"285";"12271";"Tidak Ada";"2";"57";"2018-08-29";"12:30:33"
"606";"310";"13336";"Tidak Ada";"2";"57";"2018-08-29";"12:36:54"
"607";"310";"13299";"Tidak Ada";"2";"57";"2018-08-29";"12:38:45"
"608";"310";"13300";"Tidak Ada";"2";"57";"2018-08-29";"12:41:18"
"609";"310";"13301";"Tidak Ada";"2";"57";"2018-08-29";"12:43:08"
"610";"310";"13302";"Tidak Ada";"2";"57";"2018-08-29";"12:45:00"
"611";"310";"13303";"Tidak Ada";"2";"57";"2018-08-29";"12:47:05"
"612";"310";"13304";"Tidak Ada";"2";"57";"2018-08-29";"12:49:36"
"613";"310";"13305";"Tidak Ada";"2";"57";"2018-08-29";"12:52:37"
"614";"310";"13306";"Tidak Ada";"2";"57";"2018-08-29";"12:54:41"
"615";"310";"13307";"Tidak Ada";"2";"57";"2018-08-29";"12:56:42"
"616";"310";"13308";"Tidak Ada";"2";"57";"2018-08-29";"13:12:06"
"617";"310";"13309";"Tidak Ada";"2";"57";"2018-08-29";"13:14:34"
"618";"310";"13310";"Tidak Ada";"2";"57";"2018-08-29";"13:16:24"
"619";"211";"9148";"Tidak Ada";"2";"31";"2018-08-29";"13:18:07"
"620";"310";"13312";"Tidak Ada";"2";"57";"2018-08-29";"13:19:21"
"621";"310";"13312";"Tidak Ada";"2";"57";"2018-08-29";"13:19:23"
"622";"211";"9149";"Tidak Ada";"2";"31";"2018-08-29";"13:20:37"
"623";"109";"4456";"Tidak Ada";"2";"32";"2018-08-29";"13:20:59"
"624";"211";"9150";"Tidak Ada";"2";"31";"2018-08-29";"13:21:10"
"625";"240";"10479";"Tidak Ada";"2";"63";"2018-08-29";"13:21:13"
"626";"310";"13313";"Tidak Ada";"2";"57";"2018-08-29";"13:21:31"
"627";"109";"4457";"Tidak Ada";"2";"32";"2018-08-29";"13:22:18"
"628";"15";"579";"Tidak Ada";"2";"53";"2018-08-29";"13:22:26"
"629";"35";"1570";"Tidak Ada";"2";"34";"2018-08-29";"13:23:02"
"630";"310";"13314";"Tidak Ada";"2";"57";"2018-08-29";"13:23:53"
"631";"310";"13314";"Tidak Ada";"2";"57";"2018-08-29";"13:23:54"
"632";"211";"9151";"Tidak Ada";"2";"31";"2018-08-29";"13:24:20"
"633";"240";"10480";"Tidak Ada";"2";"63";"2018-08-29";"13:25:32"
"634";"310";"13315";"Tidak Ada";"2";"57";"2018-08-29";"13:26:01"
"635";"310";"13316";"Tidak Ada";"2";"57";"2018-08-29";"13:27:50"
"636";"211";"9152";"Tidak Ada";"2";"31";"2018-08-29";"13:28:02"
"637";"240";"10481";"Tidak Ada";"2";"63";"2018-08-29";"13:28:23"
"638";"310";"13317";"Tidak Ada";"2";"57";"2018-08-29";"13:29:14"
"639";"199";"8666";"Tidak Ada";"2";"65";"2018-08-29";"13:29:51"
"640";"310";"13318";"Tidak Ada";"2";"57";"2018-08-29";"13:31:04"
"641";"109";"4458";"Tidak Ada";"2";"32";"2018-08-29";"13:31:14"
"642";"211";"9153";"Tidak Ada";"2";"31";"2018-08-29";"13:32:19"
"643";"310";"13319";"Tidak Ada";"2";"57";"2018-08-29";"13:32:52"
"644";"15";"580";"Tidak Ada";"2";"53";"2018-08-29";"13:33:01"
"645";"109";"4459";"Tidak Ada";"2";"32";"2018-08-29";"13:33:15"
"646";"211";"9154";"Tidak Ada";"2";"31";"2018-08-29";"13:33:31"
"647";"310";"13321";"Tidak Ada";"2";"57";"2018-08-29";"13:34:49"
"648";"211";"9155";"Tidak Ada";"2";"31";"2018-08-29";"13:35:08"
"649";"240";"10482";"Tidak Ada";"2";"63";"2018-08-29";"13:35:40"
"650";"310";"13323";"Tidak Ada";"2";"57";"2018-08-29";"13:36:21"
"651";"211";"9156";"Tidak Ada";"2";"31";"2018-08-29";"13:36:29"
"652";"199";"8667";"Tidak Ada";"2";"65";"2018-08-29";"13:36:36"
"653";"211";"9157";"Tidak Ada";"2";"31";"2018-08-29";"13:37:12"
"654";"211";"9158";"Tidak Ada";"2";"31";"2018-08-29";"13:37:42"
"655";"15";"581";"Rp20\.927";"2";"53";"2018-08-29";"13:37:46"
"656";"15";"581";"Tidak Ada";"2";"53";"2018-08-29";"13:38:04"
"657";"310";"13324";"Tidak Ada";"2";"57";"2018-08-29";"13:38:34"
"658";"310";"13324";"Tidak Ada";"2";"57";"2018-08-29";"13:38:35"
"659";"109";"4460";"Tidak Ada";"2";"32";"2018-08-29";"13:38:39"
"660";"211";"9159";"Tidak Ada";"2";"31";"2018-08-29";"13:38:40"
"661";"211";"9160";"Tidak Ada";"2";"31";"2018-08-29";"13:39:24"
"662";"240";"10483";"Tidak Ada";"2";"63";"2018-08-29";"13:39:32"
"663";"310";"13325";"Tidak Ada";"2";"57";"2018-08-29";"13:40:12"
"664";"211";"9161";"Tidak Ada";"2";"31";"2018-08-29";"13:41:17"
"665";"310";"13326";"Tidak Ada";"2";"57";"2018-08-29";"13:42:00"
"666";"211";"9162";"Tidak Ada";"2";"31";"2018-08-29";"13:42:10"
"667";"240";"10484";"Tidak Ada";"2";"63";"2018-08-29";"13:42:32"
"668";"211";"9163";"Tidak Ada";"2";"31";"2018-08-29";"13:42:51"
"669";"211";"9164";"Tidak Ada";"2";"31";"2018-08-29";"13:43:22"
"670";"211";"9165";"Tidak Ada";"2";"31";"2018-08-29";"13:43:55"
"671";"310";"13327";"Tidak Ada";"2";"57";"2018-08-29";"13:44:02"
"672";"240";"10485";"Tidak Ada";"2";"63";"2018-08-29";"13:44:21"
"673";"211";"9166";"Tidak Ada";"2";"31";"2018-08-29";"13:44:41"
"674";"15";"583";"Rp17\.218";"2";"53";"2018-08-29";"13:44:57"
"675";"15";"583";"Rp15\.650";"2";"53";"2018-08-29";"13:45:05"
"676";"15";"583";"Rp15\.311";"2";"53";"2018-08-29";"13:45:12"
"677";"211";"9167";"Tidak Ada";"2";"31";"2018-08-29";"13:45:23"
"678";"310";"13328";"Tidak Ada";"2";"57";"2018-08-29";"13:45:52"
"679";"240";"10486";"Tidak Ada";"2";"63";"2018-08-29";"13:46:00"
"680";"310";"13329";"Tidak Ada";"2";"57";"2018-08-29";"13:47:25"
"681";"211";"9168";"Tidak Ada";"2";"31";"2018-08-29";"13:47:51"
"682";"240";"10487";"Tidak Ada";"2";"63";"2018-08-29";"13:48:33"
"683";"211";"9169";"Tidak Ada";"2";"31";"2018-08-29";"13:48:43"
"684";"15";"587";"Rp353";"2";"53";"2018-08-29";"13:49:14"
