"id_event";"id_berita";"id_kalimat";"nama_event";"isValid";"id_submitter";"date_submit";"time_submit"
"337";"206";"8948";"Tidak Ada";"2";"40";"2018-08-28";"20:47:48"
"338";"206";"8949";"Tidak Ada";"2";"40";"2018-08-28";"20:49:31"
"339";"206";"8950";"Tidak Ada";"2";"40";"2018-08-28";"20:52:55"
"340";"206";"8951";"Tidak Ada";"2";"40";"2018-08-28";"20:55:52"
"341";"206";"8952";"Tidak Ada";"2";"40";"2018-08-28";"20:57:23"
"342";"195";"8538";"Tidak Ada";"2";"60";"2018-08-28";"20:58:18"
"343";"206";"8953";"Tidak Ada";"2";"40";"2018-08-28";"20:58:27"
"344";"206";"8957";"Tidak Ada";"2";"40";"2018-08-28";"20:59:32"
"345";"22";"823";"Tidak Ada";"2";"37";"2018-08-28";"21:00:14"
"346";"195";"8539";"Tidak Ada";"2";"60";"2018-08-28";"21:01:39"
"347";"195";"8540";"Tidak Ada";"2";"60";"2018-08-28";"21:04:11"
"348";"206";"8958";"Tidak Ada";"2";"40";"2018-08-28";"21:06:09"
"349";"206";"8959";"Tidak Ada";"2";"40";"2018-08-28";"21:07:20"
"350";"206";"8960";"Tidak Ada";"2";"40";"2018-08-28";"21:08:18"
"351";"195";"8541";"Tidak Ada";"2";"60";"2018-08-28";"21:09:20"
"352";"206";"8961";"Tidak Ada";"2";"40";"2018-08-28";"21:09:21"
"353";"206";"8962";"Tidak Ada";"2";"40";"2018-08-28";"21:10:09"
"354";"195";"8506";"Sambutan";"2";"60";"2018-08-28";"21:11:42"
"355";"195";"8507";"Tidak Ada";"2";"60";"2018-08-28";"21:14:03"
"356";"206";"8963";"Tidak Ada";"2";"40";"2018-08-28";"21:15:01"
"357";"195";"8508";"Tidak Ada";"2";"60";"2018-08-28";"21:15:03"
"358";"195";"8509";"Tidak Ada";"2";"60";"2018-08-28";"21:17:39"
"359";"195";"8510";"Tidak Ada";"2";"60";"2018-08-28";"21:19:53"
"360";"195";"8511";"Tidak Ada";"2";"60";"2018-08-28";"21:22:25"
"361";"206";"8964";"Tidak Ada";"2";"40";"2018-08-28";"21:23:01"
"362";"206";"8965";"Tidak Ada";"2";"40";"2018-08-28";"21:23:56"
"363";"195";"8512";"Tidak Ada";"2";"60";"2018-08-28";"21:23:58"
"364";"30";"1362";"Tidak Ada";"2";"35";"2018-08-28";"21:25:25"
"365";"195";"8513";"Tidak Ada";"2";"60";"2018-08-28";"21:25:27"
"366";"206";"8966";"Tidak Ada";"2";"40";"2018-08-28";"21:26:32"
"367";"195";"8514";"Tidak Ada";"2";"60";"2018-08-28";"21:27:01"
"368";"30";"1363";"Tidak Ada";"2";"35";"2018-08-28";"21:27:56"
"369";"195";"8515";"Tidak Ada";"2";"60";"2018-08-28";"21:28:18"
"370";"30";"1364";"Tidak Ada";"2";"35";"2018-08-28";"21:30:05"
"371";"206";"8967";"Tidak Ada";"2";"40";"2018-08-28";"21:31:47"
"372";"30";"1365";"Tidak Ada";"2";"35";"2018-08-28";"21:32:17"
"373";"206";"8968";"Tidak Ada";"2";"40";"2018-08-28";"21:32:56"
"374";"195";"8516";"Tidak Ada";"2";"60";"2018-08-28";"21:33:41"
"375";"195";"8517";"Tidak Ada";"2";"60";"2018-08-28";"21:34:59"
"376";"30";"1366";"Tidak Ada";"2";"35";"2018-08-28";"21:35:05"
"377";"195";"8518";"Tidak Ada";"2";"60";"2018-08-28";"21:36:18"
"378";"22";"824";"Tidak Ada";"2";"37";"2018-08-28";"21:36:28"
"379";"195";"8519";"Tidak Ada";"2";"60";"2018-08-28";"21:37:51"
"380";"30";"1367";"Tidak Ada";"2";"35";"2018-08-28";"21:38:50"
"381";"206";"8969";"Tidak Ada";"2";"40";"2018-08-28";"21:39:08"
"382";"195";"8520";"Tidak Ada";"2";"60";"2018-08-28";"21:40:20"
"383";"30";"1368";"Tidak Ada";"2";"35";"2018-08-28";"21:40:42"
"384";"195";"8521";"Tidak Ada";"2";"60";"2018-08-28";"21:41:26"
"385";"206";"8970";"Tidak Ada";"2";"40";"2018-08-28";"21:41:27"
"386";"30";"1369";"Tidak Ada";"2";"35";"2018-08-28";"21:42:04"
"387";"195";"8522";"Tidak Ada";"2";"60";"2018-08-28";"21:42:16"
"388";"206";"8971";"Tidak Ada";"2";"40";"2018-08-28";"21:43:09"
"389";"195";"8523";"Tidak Ada";"2";"60";"2018-08-28";"21:43:54"
"390";"206";"8972";"Tidak Ada";"2";"40";"2018-08-28";"21:44:32"
"391";"206";"8973";"Tidak Ada";"2";"40";"2018-08-28";"21:45:16"
"392";"30";"1370";"Ekspose Perbenihan dan Sumber daya Genetik Mangga";"2";"35";"2018-08-28";"21:45:40"
"393";"22";"825";"Tidak Ada";"2";"37";"2018-08-28";"21:45:54"
"394";"195";"8524";"Tidak Ada";"2";"60";"2018-08-28";"21:46:02"
"395";"195";"8525";"Tidak Ada";"2";"60";"2018-08-28";"21:46:39"
"396";"30";"1371";"Tidak Ada";"2";"35";"2018-08-28";"21:47:11"
"397";"195";"8526";"Tidak Ada";"2";"60";"2018-08-28";"21:47:24"
"398";"206";"8974";"Tidak Ada";"2";"40";"2018-08-28";"21:47:47"
"399";"195";"8527";"Tidak Ada";"2";"60";"2018-08-28";"21:48:17"
"400";"195";"8529";"Tidak Ada";"2";"60";"2018-08-28";"21:49:06"
"401";"195";"8531";"Tidak Ada";"2";"60";"2018-08-28";"21:49:53"
"402";"195";"8532";"Tidak Ada";"2";"60";"2018-08-28";"21:50:34"
"403";"30";"1372";"Tidak Ada";"2";"35";"2018-08-28";"21:50:59"
"404";"195";"8533";"Tidak Ada";"2";"60";"2018-08-28";"21:51:04"
"405";"206";"8975";"Tidak Ada";"2";"40";"2018-08-28";"21:51:29"
"406";"195";"8534";"Tidak Ada";"2";"60";"2018-08-28";"21:51:52"
"407";"195";"8535";"Tidak Ada";"2";"60";"2018-08-28";"21:53:06"
"408";"30";"1373";"Tidak Ada";"2";"35";"2018-08-28";"21:53:25"
"409";"30";"1374";"Tidak Ada";"2";"35";"2018-08-28";"21:54:20"
"410";"206";"8976";"Tidak Ada";"2";"40";"2018-08-28";"21:54:23"
"411";"195";"8536";"Tidak Ada";"2";"60";"2018-08-28";"21:54:26"
"412";"195";"8537";"Tidak Ada";"2";"60";"2018-08-28";"21:55:34"
"413";"206";"8977";"Tidak Ada";"2";"40";"2018-08-28";"21:55:44"
"414";"188";"8169";"Tidak Ada";"2";"60";"2018-08-28";"21:57:12"
"415";"30";"1375";"Tidak Ada";"2";"35";"2018-08-28";"21:57:14"
"416";"206";"8978";"Tidak Ada";"2";"40";"2018-08-28";"21:57:50"
"417";"188";"8170";"Tidak Ada";"2";"60";"2018-08-28";"21:58:07"
"418";"30";"1376";"Tidak Ada";"2";"35";"2018-08-28";"21:58:49"
"419";"188";"8171";"Tidak Ada";"2";"60";"2018-08-28";"21:59:23"
"420";"30";"1377";"Tidak Ada";"2";"35";"2018-08-28";"22:00:09"
"421";"30";"1378";"Tidak Ada";"2";"35";"2018-08-28";"22:01:38"
"422";"188";"8172";"Tidak Ada";"2";"60";"2018-08-28";"22:01:39"
"423";"206";"8979";"Tidak Ada";"2";"40";"2018-08-28";"22:02:06"
"424";"188";"8173";"Tidak Ada";"2";"60";"2018-08-28";"22:03:16"
"425";"30";"1379";"Tidak Ada";"2";"35";"2018-08-28";"22:03:18"
"426";"188";"8149";"Tidak Ada";"2";"60";"2018-08-28";"22:04:08"
"427";"30";"1380";"Tidak Ada";"2";"35";"2018-08-28";"22:04:13"
"428";"206";"8980";"Tidak Ada";"2";"40";"2018-08-28";"22:04:29"
"429";"30";"1381";"Tidak Ada";"2";"35";"2018-08-28";"22:04:44"
"430";"30";"1382";"Tidak Ada";"2";"35";"2018-08-28";"22:05:34"
"431";"206";"8981";"Tidak Ada";"2";"40";"2018-08-28";"22:06:13"
"432";"206";"8982";"Tidak Ada";"2";"40";"2018-08-28";"22:08:00"
"433";"30";"1383";"Tidak Ada";"2";"35";"2018-08-28";"22:08:06"
"434";"100";"4136";"menyerahkan keketuaan ASEAN kepada Singapura";"2";"50";"2018-08-28";"22:08:38"
"435";"30";"1384";"Tidak Ada";"2";"35";"2018-08-28";"22:09:16"
"436";"206";"8983";"Tidak Ada";"2";"40";"2018-08-28";"22:10:19"
"437";"30";"1385";"Tidak Ada";"2";"35";"2018-08-28";"22:10:32"
"438";"188";"8150";"Tidak Ada";"2";"60";"2018-08-28";"22:10:39"
"439";"206";"8984";"Tidak Ada";"2";"40";"2018-08-28";"22:11:18"
"440";"30";"1386";"Tidak Ada";"2";"35";"2018-08-28";"22:11:22"
"441";"206";"8985";"Tidak Ada";"2";"40";"2018-08-28";"22:12:04"
"442";"30";"1387";"Tidak Ada";"2";"35";"2018-08-28";"22:12:29"
"443";"206";"8986";"Tidak Ada";"2";"40";"2018-08-28";"22:12:50"
"444";"188";"8151";"Tidak Ada";"2";"60";"2018-08-28";"22:13:10"
"445";"188";"8152";"Tidak Ada";"2";"60";"2018-08-28";"22:13:41"
"446";"217";"9323";"Cultural Festival \(BWCF\) 2017";"2";"40";"2018-08-28";"22:13:57"
"447";"217";"9323";"Borobudur Writers";"2";"40";"2018-08-28";"22:14:25"
"448";"30";"1388";"Tidak Ada";"2";"35";"2018-08-28";"22:15:12"
"449";"188";"8153";"Tidak Ada";"2";"60";"2018-08-28";"22:15:33"
"450";"22";"826";"Tidak Ada";"2";"37";"2018-08-28";"22:15:35"
"451";"30";"1389";"Tidak Ada";"2";"35";"2018-08-28";"22:15:58"
"452";"217";"9324";"Gandawyuha dan pencarian religiusitas Agama-agama di Nusantara";"2";"40";"2018-08-28";"22:16:25"
"453";"188";"8154";"Tidak Ada";"2";"60";"2018-08-28";"22:17:02"
"454";"217";"9325";"BWCF 2017";"2";"40";"2018-08-28";"22:17:11"
"455";"188";"8155";"Tidak Ada";"2";"60";"2018-08-28";"22:17:57"
"456";"30";"1390";"Tidak Ada";"2";"35";"2018-08-28";"22:18:22"
"457";"217";"9326";"BWCF ke-6";"2";"40";"2018-08-28";"22:19:17"
"458";"30";"1391";"Tidak Ada";"2";"35";"2018-08-28";"22:19:20"
"459";"188";"8156";"Tidak Ada";"2";"60";"2018-08-28";"22:20:16"
"460";"217";"9327";"Tidak Ada";"2";"40";"2018-08-28";"22:22:44"
"461";"188";"8157";"Tidak Ada";"2";"60";"2018-08-28";"22:23:24"
"462";"217";"9328";"BWCF";"2";"40";"2018-08-28";"22:24:18"
"463";"30";"1392";"Tidak Ada";"2";"35";"2018-08-28";"22:24:55"
"464";"188";"8158";"Tidak Ada";"2";"60";"2018-08-28";"22:24:57"
"465";"217";"9330";"BWFC 2017";"2";"40";"2018-08-28";"22:24:57"
"466";"188";"8159";"Tidak Ada";"2";"60";"2018-08-28";"22:26:02"
"467";"188";"8160";"Tidak Ada";"2";"60";"2018-08-28";"22:26:44"
"468";"30";"1393";"Tidak Ada";"2";"35";"2018-08-28";"22:27:05"
"469";"188";"8161";"Tidak Ada";"2";"60";"2018-08-28";"22:27:19"
"470";"188";"8162";"Tidak Ada";"2";"60";"2018-08-28";"22:27:59"
"471";"188";"8163";"Tidak Ada";"2";"60";"2018-08-28";"22:28:29"
"472";"188";"8164";"Tidak Ada";"2";"60";"2018-08-28";"22:29:25"
"473";"188";"8165";"Tidak Ada";"2";"60";"2018-08-28";"22:30:11"
"474";"188";"8166";"Tidak Ada";"2";"60";"2018-08-28";"22:30:35"
"475";"188";"8167";"Tidak Ada";"2";"60";"2018-08-28";"22:31:32"
"476";"188";"8168";"Tidak Ada";"2";"60";"2018-08-28";"22:32:09"
"477";"30";"1394";"Tidak Ada";"2";"35";"2018-08-28";"22:32:21"
"478";"30";"1395";"Tidak Ada";"2";"35";"2018-08-28";"22:33:13"
"479";"210";"9099";"Tidak Ada";"2";"60";"2018-08-28";"22:33:46"
"480";"210";"9108";"Tidak Ada";"2";"60";"2018-08-28";"22:34:31"
"481";"210";"9079";"Tidak Ada";"2";"60";"2018-08-28";"22:35:48"
"482";"30";"1396";"Tidak Ada";"2";"35";"2018-08-28";"22:36:37"
"483";"210";"9080";"Tidak Ada";"2";"60";"2018-08-28";"22:36:42"
"484";"210";"9081";"Tidak Ada";"2";"60";"2018-08-28";"22:37:59"
"485";"210";"9082";"Tidak Ada";"2";"60";"2018-08-28";"22:38:47"
"486";"30";"1397";"Tidak Ada";"2";"35";"2018-08-28";"22:39:04"
"487";"210";"9083";"Tidak Ada";"2";"60";"2018-08-28";"22:39:34"
"488";"30";"1398";"Tidak Ada";"2";"35";"2018-08-28";"22:41:20"
"489";"30";"1399";"Tidak Ada";"2";"35";"2018-08-28";"22:41:47"
"490";"210";"9084";"Tidak Ada";"2";"60";"2018-08-28";"22:42:05"
"491";"210";"9085";"Tidak Ada";"2";"60";"2018-08-28";"22:44:12"
"492";"210";"9086";"Tidak Ada";"2";"60";"2018-08-28";"22:45:03"
"493";"30";"1400";"Tidak Ada";"2";"35";"2018-08-28";"22:45:24"
"494";"30";"1401";"Tidak Ada";"2";"35";"2018-08-28";"22:45:49"
"495";"210";"9087";"Tidak Ada";"2";"60";"2018-08-28";"22:46:36"
"496";"30";"1402";"Tidak Ada";"2";"35";"2018-08-28";"22:46:47"
"497";"45";"2090";"Tidak Ada";"2";"35";"2018-08-28";"22:48:18"
"498";"45";"2091";"Tidak Ada";"2";"35";"2018-08-28";"22:53:54"
"499";"45";"2092";"Tidak Ada";"2";"35";"2018-08-28";"22:57:18"
"500";"45";"2094";"Tidak Ada";"2";"35";"2018-08-28";"22:58:26"
"501";"45";"2095";"Tidak Ada";"2";"35";"2018-08-28";"23:00:14"
"502";"45";"2096";"Tidak Ada";"2";"35";"2018-08-28";"23:02:48"
"503";"45";"2097";"Tidak Ada";"2";"35";"2018-08-28";"23:04:13"
"504";"45";"2098";"Tidak Ada";"2";"35";"2018-08-28";"23:05:41"
"505";"45";"2099";"Tidak Ada";"2";"35";"2018-08-28";"23:07:22"
"506";"215";"9281";"Tidak Ada";"2";"57";"2018-08-29";"00:47:24"
"507";"215";"9282";"Tidak Ada";"2";"57";"2018-08-29";"00:51:04"
"508";"215";"9283";"Tidak Ada";"2";"57";"2018-08-29";"00:52:44"
"509";"215";"9284";"Tidak Ada";"2";"57";"2018-08-29";"00:57:20"
"510";"215";"9285";"Siaran pers";"2";"57";"2018-08-29";"01:04:02"
"511";"215";"9286";"Tidak Ada";"2";"57";"2018-08-29";"01:08:35"
"512";"215";"9287";"Tidak Ada";"2";"57";"2018-08-29";"01:11:15"
"513";"215";"9288";"Tidak Ada";"2";"57";"2018-08-29";"01:16:44"
"514";"215";"9290";"Tidak Ada";"2";"57";"2018-08-29";"01:19:04"
"515";"215";"9291";"Tidak Ada";"2";"57";"2018-08-29";"01:21:31"
"516";"211";"9109";"Tidak Ada";"2";"31";"2018-08-29";"02:01:37"
"517";"211";"9110";"Tidak Ada";"2";"31";"2018-08-29";"02:03:18"
"518";"211";"9111";"Tidak Ada";"2";"31";"2018-08-29";"02:04:31"
"519";"211";"9112";"Tidak Ada";"2";"31";"2018-08-29";"02:04:52"
"520";"211";"9113";"Tidak Ada";"2";"31";"2018-08-29";"02:07:09"
"521";"211";"9114";"Tidak Ada";"2";"31";"2018-08-29";"02:08:56"
"522";"211";"9115";"Tidak Ada";"2";"31";"2018-08-29";"02:09:58"
"523";"211";"9116";"Tidak Ada";"2";"31";"2018-08-29";"02:10:51"
"524";"211";"9117";"Tidak Ada";"2";"31";"2018-08-29";"02:11:51"
"525";"211";"9118";"Piala Dunia 2018";"2";"31";"2018-08-29";"02:12:53"
"526";"211";"9119";"Tidak Ada";"2";"31";"2018-08-29";"02:16:03"
"527";"240";"10479";"membacakan putusan";"2";"63";"2018-08-29";"02:16:11"
"528";"240";"10479";"pendaftaran parpol peserta Pemilu";"2";"63";"2018-08-29";"02:16:30"
"529";"211";"9120";"Piala AFF U-18";"2";"31";"2018-08-29";"02:16:43"
"530";"211";"9120";"Kualifikasi Piala Asia U-19";"2";"31";"2018-08-29";"02:16:55"
"531";"211";"9121";"Tidak Ada";"2";"31";"2018-08-29";"02:19:54"
"532";"211";"9122";"Tidak Ada";"2";"31";"2018-08-29";"02:21:25"
"533";"211";"9123";"Tidak Ada";"2";"31";"2018-08-29";"08:34:03"
"534";"211";"9124";"Tidak Ada";"2";"31";"2018-08-29";"08:34:32"
"535";"211";"9125";"Tidak Ada";"2";"31";"2018-08-29";"08:35:24"
"536";"211";"9126";"Tidak Ada";"2";"31";"2018-08-29";"08:36:22"
"537";"211";"9127";"Tidak Ada";"2";"31";"2018-08-29";"08:37:04"
"538";"211";"9128";"Tidak Ada";"2";"31";"2018-08-29";"08:37:39"
"539";"211";"9129";"Tidak Ada";"2";"31";"2018-08-29";"08:38:34"
"540";"211";"9130";"Tidak Ada";"2";"31";"2018-08-29";"08:40:26"
"541";"211";"9131";"Tidak Ada";"2";"31";"2018-08-29";"08:42:18"
"542";"211";"9132";"Tidak Ada";"2";"31";"2018-08-29";"08:42:41"
"543";"211";"9133";"Tidak Ada";"2";"31";"2018-08-29";"08:44:13"
"544";"211";"9134";"Tidak Ada";"2";"31";"2018-08-29";"08:45:11"
"545";"211";"9135";"Tidak Ada";"2";"31";"2018-08-29";"08:46:01"
"546";"211";"9136";"Tidak Ada";"2";"31";"2018-08-29";"08:49:35"
"547";"211";"9137";"Tidak Ada";"2";"31";"2018-08-29";"08:56:49"
"548";"211";"9138";"Tidak Ada";"2";"31";"2018-08-29";"08:57:33"
"549";"211";"9139";"Tidak Ada";"2";"31";"2018-08-29";"09:04:26"
"550";"211";"9140";"Piala AFF U-19";"2";"31";"2018-08-29";"09:05:10"
"551";"211";"9141";"Tidak Ada";"2";"31";"2018-08-29";"09:08:07"
"552";"211";"9142";"Piala AFF U-19";"2";"31";"2018-08-29";"09:08:26"
"553";"211";"9143";"Piala Asia U-19";"2";"31";"2018-08-29";"09:09:28"
"554";"211";"9144";"Piala Asia U-19";"2";"31";"2018-08-29";"09:11:09"
"555";"211";"9145";"Piala AFC";"2";"31";"2018-08-29";"09:12:15"
"556";"211";"9146";"Tidak Ada";"2";"31";"2018-08-29";"09:18:20"
"557";"211";"9147";"Tidak Ada";"2";"31";"2018-08-29";"09:18:52"
"558";"285";"12272";"Tidak Ada";"2";"57";"2018-08-29";"10:16:50"
"559";"285";"12273";"Tidak Ada";"2";"57";"2018-08-29";"10:19:14"
"560";"285";"12274";"Tidak Ada";"2";"57";"2018-08-29";"10:20:43"
"561";"23";"851";"MotoGp";"2";"36";"2018-08-29";"10:35:10"
"562";"285";"12277";"Tidak Ada";"2";"57";"2018-08-29";"10:37:07"
"563";"285";"12278";"Tidak Ada";"2";"57";"2018-08-29";"10:40:24"
"564";"285";"12279";"Tidak Ada";"2";"57";"2018-08-29";"10:48:50"
"565";"285";"12280";"Tidak Ada";"2";"57";"2018-08-29";"10:50:57"
"566";"23";"852";"MotoGP";"2";"36";"2018-08-29";"11:02:15"
"567";"23";"853";"Tidak Ada";"2";"36";"2018-08-29";"11:04:38"
"568";"23";"854";"Tidak Ada";"2";"36";"2018-08-29";"11:06:50"
"569";"285";"12255";"Tidak Ada";"2";"57";"2018-08-29";"11:07:14"
"570";"23";"855";"MotoGP";"2";"36";"2018-08-29";"11:09:38"
"571";"23";"856";"Tidak Ada";"2";"36";"2018-08-29";"11:11:13"
"572";"199";"8683";"Tidak Ada";"2";"62";"2018-08-29";"11:12:09"
"573";"285";"12256";"Tidak Ada";"2";"57";"2018-08-29";"11:12:52"
"574";"285";"12257";"Tidak Ada";"2";"57";"2018-08-29";"11:15:19"
"575";"199";"8684";"Tidak Ada";"2";"62";"2018-08-29";"11:16:40"
"576";"199";"8684";"Tidak Ada";"2";"62";"2018-08-29";"11:16:41"
"577";"199";"8684";"Tidak Ada";"2";"62";"2018-08-29";"11:16:41"
"578";"23";"857";"Tidak Ada";"2";"36";"2018-08-29";"11:17:05"
"579";"23";"858";"Tidak Ada";"2";"36";"2018-08-29";"11:18:50"
"580";"285";"12258";"Tidak Ada";"2";"57";"2018-08-29";"11:20:28"
"581";"199";"8685";"Tidak Ada";"2";"62";"2018-08-29";"11:20:49"
"582";"23";"859";"Tidak Ada";"2";"36";"2018-08-29";"11:21:51"
"583";"285";"12259";"mengungsi";"2";"57";"2018-08-29";"11:23:41"
"584";"23";"860";"Tidak Ada";"2";"36";"2018-08-29";"11:24:27"
"585";"109";"4454";"Tidak Ada";"2";"32";"2018-08-29";"11:24:50"
"586";"199";"8686";"Tidak Ada";"2";"62";"2018-08-29";"11:26:12"
"587";"109";"4455";"film Nina Bobo Untuk Bobby";"2";"32";"2018-08-29";"11:27:02"
"588";"285";"12260";"Tidak Ada";"2";"57";"2018-08-29";"11:27:13"
"589";"23";"861";"Tidak Ada";"2";"36";"2018-08-29";"11:28:29"
"590";"23";"862";"Tidak Ada";"2";"36";"2018-08-29";"11:29:32"
"591";"23";"863";"Tidak Ada";"2";"36";"2018-08-29";"11:31:51"
"592";"285";"12261";"Tidak Ada";"2";"57";"2018-08-29";"11:47:08"
"593";"285";"12262";"Tidak Ada";"2";"57";"2018-08-29";"11:49:50"
"594";"285";"12263";"Tidak Ada";"2";"57";"2018-08-29";"11:51:42"
"595";"285";"12264";"Tidak Ada";"2";"57";"2018-08-29";"11:53:24"
"596";"285";"12265";"Tidak Ada";"2";"57";"2018-08-29";"11:59:42"
"597";"285";"12266";"Tidak Ada";"2";"57";"2018-08-29";"12:00:59"
"598";"285";"12267";"Tidak Ada";"2";"57";"2018-08-29";"12:23:48"
"599";"285";"12268";"Tidak Ada";"2";"57";"2018-08-29";"12:25:37"
"600";"285";"12269";"Tidak Ada";"2";"57";"2018-08-29";"12:27:14"
"601";"285";"12270";"Tidak Ada";"2";"57";"2018-08-29";"12:28:36"
"602";"285";"12271";"Tidak Ada";"2";"57";"2018-08-29";"12:30:29"
"603";"310";"13336";"Tidak Ada";"2";"57";"2018-08-29";"12:36:50"
"604";"310";"13299";"Tidak Ada";"2";"57";"2018-08-29";"12:38:41"
"605";"310";"13300";"Tidak Ada";"2";"57";"2018-08-29";"12:41:11"
"606";"310";"13301";"Tidak Ada";"2";"57";"2018-08-29";"12:43:06"
"607";"310";"13302";"Tidak Ada";"2";"57";"2018-08-29";"12:44:58"
"608";"310";"13303";"Tidak Ada";"2";"57";"2018-08-29";"12:47:03"
"609";"310";"13304";"Tidak Ada";"2";"57";"2018-08-29";"12:49:32"
"610";"310";"13305";"Tidak Ada";"2";"57";"2018-08-29";"12:52:34"
"611";"310";"13306";"Tidak Ada";"2";"57";"2018-08-29";"12:54:39"
"612";"310";"13307";"Tidak Ada";"2";"57";"2018-08-29";"12:56:39"
"613";"310";"13308";"Tidak Ada";"2";"57";"2018-08-29";"13:12:02"
"614";"310";"13308";"Tidak Ada";"2";"57";"2018-08-29";"13:12:03"
"615";"310";"13309";"Tidak Ada";"2";"57";"2018-08-29";"13:14:29"
"616";"310";"13309";"Tidak Ada";"2";"57";"2018-08-29";"13:14:30"
"617";"310";"13310";"Tidak Ada";"2";"57";"2018-08-29";"13:16:21"
"618";"211";"9148";"Tidak Ada";"2";"31";"2018-08-29";"13:18:04"
"619";"310";"13312";"Tidak Ada";"2";"57";"2018-08-29";"13:19:18"
"620";"211";"9149";"Tidak Ada";"2";"31";"2018-08-29";"13:20:35"
"621";"109";"4456";"Tidak Ada";"2";"32";"2018-08-29";"13:20:56"
"622";"211";"9150";"Tidak Ada";"2";"31";"2018-08-29";"13:21:08"
"623";"310";"13313";"Tidak Ada";"2";"57";"2018-08-29";"13:21:28"
"624";"211";"9151";"Piala AFC 2014";"2";"31";"2018-08-29";"13:21:33"
"625";"109";"4457";"Tidak Ada";"2";"32";"2018-08-29";"13:22:15"
"626";"15";"579";"Tidak Ada";"2";"53";"2018-08-29";"13:22:23"
"627";"211";"9151";"Turnamen Toulon 2017";"2";"31";"2018-08-29";"13:22:47"
"628";"35";"1570";"Tidak Ada";"2";"34";"2018-08-29";"13:22:59"
"629";"310";"13314";"Tidak Ada";"2";"57";"2018-08-29";"13:23:51"
"630";"240";"10480";"Tidak Ada";"2";"63";"2018-08-29";"13:25:30"
"631";"310";"13315";"Tidak Ada";"2";"57";"2018-08-29";"13:25:57"
"632";"211";"9152";"Tidak Ada";"2";"31";"2018-08-29";"13:26:21"
"633";"15";"580";"Tidak Ada";"2";"53";"2018-08-29";"13:27:46"
"634";"310";"13316";"Tidak Ada";"2";"57";"2018-08-29";"13:27:47"
"635";"240";"10481";"Pemilihan Kepala Daerah";"2";"63";"2018-08-29";"13:28:19"
"636";"199";"8666";"kampanye Gerakan Stop Perkawinan Anak";"2";"65";"2018-08-29";"13:29:05"
"637";"310";"13317";"Tidak Ada";"2";"57";"2018-08-29";"13:29:07"
"638";"199";"8666";"kampanye Gerakan Stop Perkawinan Anak";"2";"65";"2018-08-29";"13:29:25"
"639";"310";"13318";"Tidak Ada";"2";"57";"2018-08-29";"13:31:02"
"640";"109";"4458";"Tidak Ada";"2";"32";"2018-08-29";"13:31:16"
"641";"211";"9153";"Tidak Ada";"2";"31";"2018-08-29";"13:32:14"
"642";"310";"13319";"Tidak Ada";"2";"57";"2018-08-29";"13:32:49"
"643";"109";"4459";"Tolerance Film Festival";"2";"32";"2018-08-29";"13:33:07"
"644";"109";"4459";"Tidak Ada";"2";"32";"2018-08-29";"13:33:11"
"645";"211";"9154";"Tidak Ada";"2";"31";"2018-08-29";"13:33:25"
"646";"310";"13321";"Tidak Ada";"2";"57";"2018-08-29";"13:34:47"
"647";"211";"9155";"Tidak Ada";"2";"31";"2018-08-29";"13:35:06"
"648";"240";"10482";"Pemilihan Umum Legislatif dan Presiden";"2";"63";"2018-08-29";"13:35:37"
"649";"211";"9156";"Piala AFF U-19";"2";"31";"2018-08-29";"13:35:52"
"650";"310";"13323";"Tidak Ada";"2";"57";"2018-08-29";"13:36:19"
"651";"199";"8667";"Hari Anak Internasional";"2";"65";"2018-08-29";"13:36:26"
"652";"211";"9157";"Tidak Ada";"2";"31";"2018-08-29";"13:37:03"
"653";"15";"581";"Tidak Ada";"2";"53";"2018-08-29";"13:37:34"
"654";"211";"9158";"Tidak Ada";"2";"31";"2018-08-29";"13:37:41"
"655";"310";"13324";"Tidak Ada";"2";"57";"2018-08-29";"13:38:28"
"656";"109";"4460";"Tolerance Film Festival";"2";"32";"2018-08-29";"13:38:33"
"657";"109";"4460";"Tidak Ada";"2";"32";"2018-08-29";"13:38:36"
"658";"211";"9159";"Tidak Ada";"2";"31";"2018-08-29";"13:38:38"
"659";"211";"9160";"Piala Dunia";"2";"31";"2018-08-29";"13:39:17"
"660";"240";"10483";"Tidak Ada";"2";"63";"2018-08-29";"13:39:29"
"661";"310";"13325";"Tidak Ada";"2";"57";"2018-08-29";"13:40:10"
"662";"211";"9161";"Piala Dunia";"2";"31";"2018-08-29";"13:40:56"
"663";"211";"9161";"Piala AFC U-19";"2";"31";"2018-08-29";"13:41:05"
"664";"310";"13326";"Tidak Ada";"2";"57";"2018-08-29";"13:41:44"
"665";"211";"9162";"Tidak Ada";"2";"31";"2018-08-29";"13:42:08"
"666";"240";"10484";"Tidak Ada";"2";"63";"2018-08-29";"13:42:28"
"667";"211";"9163";"Tidak Ada";"2";"31";"2018-08-29";"13:42:49"
"668";"211";"9164";"Tidak Ada";"2";"31";"2018-08-29";"13:43:19"
"669";"211";"9165";"Piala Dunia 2022";"2";"31";"2018-08-29";"13:43:52"
"670";"310";"13327";"Tidak Ada";"2";"57";"2018-08-29";"13:43:57"
"671";"240";"10485";"Tidak Ada";"2";"63";"2018-08-29";"13:44:16"
"672";"211";"9166";"Tidak Ada";"2";"31";"2018-08-29";"13:44:38"
