"id_geolokasi";"id_berita";"id_kalimat";"desa";"kota";"kabupaten";"propinsi";"negara";"nama_tempat";"isCorrect";"isValid";"id_submitter";"date_submit";"time_submit"
"158";"35";"1569";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"34";"2018-08-27";"11:25:36"
"159";"197";"8572";"Tidak Ada";"Tidak Ada";"Batu";"Malang";"Tidak Ada";"Tidak Ada";"1";"2";"35";"2018-08-27";"13:20:11"
"160";"22";"843";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Seoul";"Korea Selatan";"Tidak Ada";"1";"2";"37";"2018-08-27";"17:36:20"
"161";"22";"844";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"37";"2018-08-27";"17:42:21"
"162";"22";"845";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"37";"2018-08-27";"17:55:45"
"163";"22";"846";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"37";"2018-08-27";"17:59:46"
"164";"23";"870";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"35";"2018-08-27";"18:05:23"
"165";"197";"8572";"Tidak Ada";"Tidak Ada";"Batu";"Malang";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-27";"18:10:59"
"166";"197";"8573";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Banyu Anjlok";"1";"2";"40";"2018-08-27";"18:15:30"
"167";"197";"8574";"Purwodadi";"Tirtoyudo";"Malang";"Jawa Timur";"Tidak Ada";"Tidak Ada";"1";"0";"40";"2018-08-27";"18:17:50"
"168";"23";"871";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"35";"2018-08-27";"18:26:29"
"169";"197";"8575";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Banyu Anjlok";"1";"2";"40";"2018-08-27";"18:29:25"
"170";"197";"8575";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"0";"40";"2018-08-27";"18:30:27"
"171";"23";"872";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"35";"2018-08-27";"18:33:55"
"172";"197";"8578";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Banyu Anjlok";"1";"2";"40";"2018-08-27";"18:42:52"
"173";"197";"8579";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Banyu Anjlok";"1";"2";"40";"2018-08-27";"18:47:22"
"174";"197";"8579";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"0";"40";"2018-08-27";"18:47:31"
"175";"197";"8580";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-27";"18:50:57"
"176";"197";"8581";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"40";"2018-08-27";"18:52:21"
"177";"22";"847";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"37";"2018-08-27";"18:54:52"
"178";"22";"848";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"37";"2018-08-27";"19:03:42"
"179";"23";"873";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"35";"2018-08-27";"19:05:40"
"180";"22";"849";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"37";"2018-08-27";"19:10:02"
"181";"100";"4134";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-08-27";"19:12:17"
"182";"100";"4134";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-08-27";"19:12:48"
"183";"23";"874";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"1";"35";"2018-08-27";"19:19:24"
"184";"199";"8666";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Jawa Tengah";"Tidak Ada";"Kantor Gubernur Jawa Tengah";"1";"0";"57";"2018-08-27";"19:29:08"
"185";"22";"850";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Jakarta";"Tidak Ada";"Tidak Ada";"1";"2";"37";"2018-08-27";"19:29:25"
"186";"199";"8666";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Semarang";"1";"0";"57";"2018-08-27";"19:29:43"
"187";"199";"8667";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"dunia";"1";"0";"57";"2018-08-27";"19:34:35"
"188";"199";"8668";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-27";"19:40:23"
"189";"199";"8669";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"dunia";"1";"0";"57";"2018-08-27";"19:47:55"
"190";"199";"8670";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-27";"19:53:06"
"191";"199";"8671";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Auckland";"1";"0";"57";"2018-08-27";"19:57:51"
"192";"199";"8671";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Amman";"1";"0";"57";"2018-08-27";"19:58:08"
"193";"199";"8671";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"New York";"1";"0";"57";"2018-08-27";"19:58:29"
"194";"199";"8671";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"N'Djamena";"1";"0";"57";"2018-08-27";"19:58:58"
"195";"199";"8671";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"sekolah";"1";"0";"57";"2018-08-27";"19:59:21"
"196";"199";"8672";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Indonesia";"Tanah Air";"1";"0";"57";"2018-08-27";"20:03:34"
"197";"199";"8673";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Indonesia";"ASEAN";"1";"0";"57";"2018-08-27";"20:08:09"
"198";"199";"8674";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"1";"57";"2018-08-27";"20:11:04"
"199";"199";"8675";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-27";"20:15:39"
"200";"199";"8676";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Jawa Barat \(Jabar\)";"1";"0";"57";"2018-08-27";"20:18:11"
"201";"199";"8676";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Jawa Tengah";"1";"0";"57";"2018-08-27";"20:18:32"
"202";"199";"8676";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Jawa Timur";"1";"0";"57";"2018-08-27";"20:18:52"
"203";"199";"8676";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Sulawesi Selatan";"1";"0";"57";"2018-08-27";"20:19:15"
"204";"199";"8676";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Nusa Tenggara Barat";"1";"0";"57";"2018-08-27";"20:19:39"
"205";"199";"8677";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-27";"20:24:58"
"206";"22";"810";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Hotel dan Griya Pijat Hotel Alexis";"1";"0";"37";"2018-08-27";"20:26:58"
"207";"22";"810";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Hotel Alexis";"1";"2";"37";"2018-08-27";"20:27:16"
"208";"199";"8678";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-27";"20:35:07"
"209";"199";"8679";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Indonesia";"Tidak Ada";"1";"1";"57";"2018-08-27";"20:47:18"
"210";"199";"8680";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Indonesia";"Tidak Ada";"1";"2";"57";"2018-08-27";"20:51:09"
"211";"199";"8681";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-27";"20:54:42"
"212";"199";"8682";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-27";"20:58:43"
"213";"199";"8683";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-27";"21:02:48"
"214";"199";"8684";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Indonesia";"Tidak Ada";"1";"2";"57";"2018-08-27";"21:13:04"
"215";"199";"8685";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-27";"21:22:12"
"216";"199";"8685";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-27";"21:22:28"
"217";"199";"8686";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-27";"21:26:49"
"218";"199";"8687";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-27";"21:35:11"
"219";"199";"8688";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-27";"21:46:28"
"220";"199";"8689";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-27";"21:54:02"
"221";"199";"8690";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-27";"21:58:00"
"222";"199";"8691";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-27";"22:05:31"
"223";"199";"8692";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-27";"22:10:34"
"224";"199";"8693";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-27";"22:14:00"
"225";"199";"8694";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-27";"22:19:49"
"226";"199";"8695";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-27";"22:24:01"
"227";"22";"811";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"ibu kota";"1";"2";"37";"2018-08-27";"22:26:06"
"228";"199";"8696";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-27";"22:29:13"
"229";"22";"812";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Hotel dan Griya Pijat Alexis";"1";"2";"37";"2018-08-27";"22:39:12"
"230";"22";"813";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Hotel Alexis";"1";"2";"37";"2018-08-27";"22:46:37"
"231";"199";"8697";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-27";"22:53:46"
"232";"199";"8698";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-27";"22:58:50"
"233";"22";"814";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Jakarta";"Tidak Ada";"Tidak Ada";"1";"2";"37";"2018-08-27";"23:02:26"
"234";"199";"8699";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Indonesia";"1";"0";"57";"2018-08-27";"23:02:45"
"235";"199";"8700";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-27";"23:05:09"
"236";"199";"8701";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-27";"23:07:28"
"237";"199";"8702";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Pulau Jawa";"1";"2";"57";"2018-08-27";"23:11:49"
"238";"199";"8703";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Jateng";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-27";"23:22:52"
"239";"199";"8704";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-27";"23:26:45"
"240";"22";"815";"Tidak Ada";"Tidak Ada";"Tidak Ada";"London";"Tidak Ada";"Tidak Ada";"1";"2";"37";"2018-08-27";"23:27:14"
"241";"199";"8705";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"perdesaan";"1";"2";"57";"2018-08-27";"23:29:03"
"242";"199";"8706";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-27";"23:31:53"
"243";"199";"8707";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-27";"23:34:02"
"244";"199";"8708";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-27";"23:35:45"
"245";"199";"8709";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-27";"23:38:01"
"246";"199";"8710";"desa";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-27";"23:42:11"
"247";"199";"8711";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Semarang, Jateng";"Tidak Ada";"Tidak Ada";"1";"0";"57";"2018-08-27";"23:47:40"
"248";"199";"8712";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Pulau Jawa";"1";"2";"57";"2018-08-27";"23:53:38"
"249";"199";"8713";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Pulau Jawa";"1";"2";"57";"2018-08-27";"23:56:30"
"250";"22";"816";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"37";"2018-08-28";"00:00:45"
"251";"199";"8714";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Kalimantan Selatan";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-28";"00:01:53"
"252";"199";"8714";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Sumatera Utara";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-28";"00:02:12"
"253";"22";"817";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"37";"2018-08-28";"00:04:06"
"254";"199";"8715";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Kalimantan Utara";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-28";"00:07:34"
"255";"199";"8716";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Yogyakarta";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-28";"00:10:18"
"256";"199";"8716";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Jakarta";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-28";"00:10:29"
"257";"199";"8717";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-28";"00:12:27"
"258";"199";"8718";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Gunung es";"1";"2";"57";"2018-08-28";"00:14:33"
"259";"199";"8719";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-28";"00:18:51"
"260";"199";"8720";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-28";"00:22:02"
"261";"199";"8721";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-28";"00:26:08"
"262";"199";"8722";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-28";"00:28:32"
"263";"199";"8723";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-28";"00:32:10"
"264";"199";"8724";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-28";"00:35:05"
"265";"199";"8725";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Bali";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-28";"00:37:44"
"266";"199";"8725";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Jatim";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-28";"00:38:05"
"267";"199";"8725";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Sumatera Barat";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-28";"00:38:21"
"268";"199";"8726";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-28";"00:41:03"
"269";"199";"8727";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-28";"00:43:25"
"270";"215";"9293";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-28";"01:20:33"
"271";"22";"818";"Tidak Ada";"Tidak Ada";"Jakarta";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"37";"2018-08-28";"01:24:07"
"272";"22";"819";"Tidak Ada";"Tidak Ada";"Tidak Ada";"DKI Jakarta";"Tidak Ada";"Tidak Ada";"1";"2";"37";"2018-08-28";"01:26:01"
"273";"199";"8666";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Jawa Tengah";"Tidak Ada";"Kantor Gubernur";"1";"2";"62";"2018-08-28";"10:29:52"
"274";"199";"8666";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Semarang";"1";"2";"62";"2018-08-28";"10:30:18"
"275";"199";"8667";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-08-28";"10:35:20"
"276";"199";"8668";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-08-28";"10:39:11"
"277";"199";"8669";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-08-28";"10:44:08"
"278";"215";"9263";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Gedung KPK";"1";"2";"57";"2018-08-28";"10:59:08"
"279";"215";"9263";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Jakarta";"1";"2";"57";"2018-08-28";"10:59:39"
"280";"215";"9263";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Rumah Sakit Cipto Mangunkusumo";"1";"2";"57";"2018-08-28";"10:59:59"
"281";"199";"8670";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-08-28";"11:08:00"
"282";"199";"8670";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-08-28";"11:08:06"
"283";"199";"8671";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Auckland";"1";"2";"62";"2018-08-28";"11:14:21"
"284";"199";"8671";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Amman";"1";"2";"62";"2018-08-28";"11:14:37"
"285";"199";"8671";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"New York";"1";"2";"62";"2018-08-28";"11:14:53"
"286";"199";"8671";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"N'Djamena";"1";"2";"62";"2018-08-28";"11:15:05"
"287";"215";"9264";"Tidak Ada";"Jakarta Selatan";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Kuningan";"1";"2";"57";"2018-08-28";"11:15:32"
"288";"199";"8672";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"di Tanah Air";"1";"2";"62";"2018-08-28";"11:18:10"
"289";"199";"8673";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Indonesia";"Tidak Ada";"1";"2";"62";"2018-08-28";"11:20:37"
"290";"199";"8674";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-08-28";"11:21:58"
"291";"199";"8675";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-08-28";"11:25:47"
"292";"215";"9265";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-28";"11:27:14"
"293";"199";"8676";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Jawa Barat \(Jabar\)";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-08-28";"11:27:58"
"294";"199";"8676";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Jawa Tengah \(Jateng\)";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-08-28";"11:28:21"
"295";"199";"8676";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Jawa Timur \(Jatim\)";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-08-28";"11:28:35"
"296";"199";"8676";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Sulawesi Selatan \(Sulsel\)";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-08-28";"11:28:52"
"297";"215";"9266";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Jakarta Selatan";"1";"2";"57";"2018-08-28";"11:29:05"
"298";"199";"8676";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Nusa Tenggara Barat \(NTB\)";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-08-28";"11:29:12"
"299";"215";"9266";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Jakarta Timur";"1";"2";"57";"2018-08-28";"11:29:28"
"300";"215";"9267";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-28";"11:31:31"
"301";"199";"8677";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-08-28";"11:31:59"
"302";"199";"8678";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-08-28";"11:33:37"
"303";"215";"9268";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-28";"11:33:51"
"304";"215";"9269";"Tidak Ada";"Jakarta Selatan";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Kebayoran Baru";"1";"2";"57";"2018-08-28";"11:36:00"
"305";"215";"9270";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"rumah";"1";"2";"57";"2018-08-28";"11:38:44"
"306";"199";"8679";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Indonesia";"Tidak Ada";"1";"2";"62";"2018-08-28";"11:39:38"
"307";"215";"9271";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"57";"2018-08-28";"11:41:56"
"308";"199";"8680";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-08-28";"11:43:21"
"309";"199";"8680";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Indonesia";"Tidak Ada";"1";"2";"62";"2018-08-28";"11:43:30"
"310";"215";"9272";"Tidak Ada";"Jakarta Selatan";"Tidak Ada";"Tidak Ada";"Tidak Ada";"RS Medika Permata Hijau";"1";"2";"57";"2018-08-28";"11:43:32"
"311";"215";"9273";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"RSCM";"1";"2";"57";"2018-08-28";"11:45:33"
"312";"199";"8681";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-08-28";"11:46:39"
"313";"199";"8681";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-08-28";"11:46:55"
