"id_topik";"id_berita";"id_kalimat";"nama_topik";"deskripsi";"id_subyek_topik";"isCorrect";"isValid";"id_submitter";"date_submit";"time_submit"
"236";"215";"9266";"Tidak Ada";"Tidak Ada";"0";"1";"2";"57";"2018-08-28";"11:29:46"
"237";"215";"9267";"Tidak Ada";"Tidak Ada";"0";"1";"2";"57";"2018-08-28";"11:31:47"
"238";"199";"8677";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-08-28";"11:32:07"
"239";"199";"8678";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-08-28";"11:33:44"
"240";"215";"9268";"Tidak Ada";"Tidak Ada";"0";"1";"2";"57";"2018-08-28";"11:34:01"
"241";"215";"9269";"Tidak Ada";"Tidak Ada";"0";"1";"2";"57";"2018-08-28";"11:36:07"
"242";"215";"9270";"Tidak Ada";"Tidak Ada";"0";"1";"2";"57";"2018-08-28";"11:38:58"
"243";"199";"8679";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-08-28";"11:41:07"
"244";"215";"9271";"Tidak Ada";"Tidak Ada";"0";"1";"2";"57";"2018-08-28";"11:42:05"
"245";"215";"9272";"Tidak Ada";"Tidak Ada";"0";"1";"2";"57";"2018-08-28";"11:43:41"
"246";"199";"8680";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-08-28";"11:43:49"
"247";"215";"9273";"Tidak Ada";"Tidak Ada";"0";"1";"2";"57";"2018-08-28";"11:45:48"
"248";"199";"8681";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-08-28";"11:47:07"
"249";"215";"9274";"Tidak Ada";"Tidak Ada";"0";"1";"2";"57";"2018-08-28";"11:48:03"
"250";"199";"8682";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-08-28";"11:49:05"
"251";"215";"9275";"Tidak Ada";"Tidak Ada";"0";"1";"2";"57";"2018-08-28";"11:49:57"
"252";"21";"803";"Tidak Ada";"Tidak Ada";"0";"1";"2";"31";"2018-08-28";"16:36:28"
"253";"21";"804";"Tidak Ada";"Tidak Ada";"0";"1";"2";"31";"2018-08-28";"16:37:40"
"254";"21";"805";"Tidak Ada";"Tidak Ada";"0";"1";"2";"31";"2018-08-28";"16:38:35"
"255";"21";"806";"Tidak Ada";"Tidak Ada";"0";"1";"2";"31";"2018-08-28";"16:39:34"
"256";"21";"807";"Tidak Ada";"Tidak Ada";"0";"1";"2";"31";"2018-08-28";"16:40:18"
"257";"21";"808";"break bread, smash stigma";;"4";"1";"2";"31";"2018-08-28";"16:42:36"
"258";"21";"809";"Tidak Ada";"Tidak Ada";"4";"1";"2";"31";"2018-08-28";"16:43:52"
"259";"179";"7695";"Tidak Ada";"Tidak Ada";"4";"1";"2";"31";"2018-08-28";"16:45:45"
"260";"179";"7696";"Tidak Ada";"Tidak Ada";"4";"1";"2";"31";"2018-08-28";"16:46:44"
"261";"179";"7697";"Tidak Ada";"Tidak Ada";"4";"1";"2";"31";"2018-08-28";"16:48:29"
"262";"179";"7698";"Tidak Ada";"Tidak Ada";"4";"1";"2";"31";"2018-08-28";"16:49:55"
"263";"179";"7699";"Tidak Ada";"Tidak Ada";"4";"1";"2";"31";"2018-08-28";"16:54:22"
"264";"179";"7700";"Tidak Ada";"Tidak Ada";"4";"1";"2";"31";"2018-08-28";"16:55:43"
"265";"179";"7701";"Tidak Ada";"Tidak Ada";"4";"1";"2";"31";"2018-08-28";"16:56:43"
"266";"179";"7702";"Tidak Ada";"Tidak Ada";"4";"1";"2";"31";"2018-08-28";"16:58:27"
"267";"179";"7703";"Tidak Ada";"Tidak Ada";"4";"1";"2";"31";"2018-08-28";"16:59:35"
"268";"179";"7704";"Tidak Ada";"Tidak Ada";"4";"1";"2";"31";"2018-08-28";"17:00:04"
"269";"179";"7705";"Tidak Ada";"Tidak Ada";"4";"1";"2";"31";"2018-08-28";"17:01:27"
"270";"179";"7706";"Tidak Ada";"Tidak Ada";"4";"1";"2";"31";"2018-08-28";"17:03:14"
"271";"215";"9276";"Tidak Ada";"Tidak Ada";"0";"1";"2";"57";"2018-08-28";"17:04:31"
"272";"179";"7707";"Tidak Ada";"Tidak Ada";"4";"1";"2";"31";"2018-08-28";"17:05:14"
"273";"179";"7708";"Tidak Ada";"Tidak Ada";"4";"1";"2";"31";"2018-08-28";"17:06:46"
"274";"215";"9277";"Tidak Ada";"Tidak Ada";"0";"1";"2";"57";"2018-08-28";"17:07:28"
"275";"215";"9278";"Tidak Ada";"Tidak Ada";"0";"1";"2";"57";"2018-08-28";"17:09:34"
"276";"215";"9280";"Tidak Ada";"Tidak Ada";"0";"1";"2";"57";"2018-08-28";"17:11:15"
"277";"179";"7709";"Tidak Ada";"Tidak Ada";"4";"1";"2";"31";"2018-08-28";"17:14:49"
"278";"179";"7710";"Tidak Ada";"Tidak Ada";"4";"1";"2";"31";"2018-08-28";"17:15:48"
"279";"179";"7711";"Tidak Ada";"Tidak Ada";"4";"1";"2";"31";"2018-08-28";"17:17:00"
"280";"179";"7712";"Tidak Ada";"Tidak Ada";"4";"1";"2";"31";"2018-08-28";"17:22:59"
"281";"179";"7713";"Tidak Ada";"Tidak Ada";"4";"1";"2";"31";"2018-08-28";"17:23:56"
"282";"179";"7714";"Tidak Ada";"Tidak Ada";"4";"1";"2";"31";"2018-08-28";"17:28:14"
"283";"179";"7715";"Tidak Ada";"Tidak Ada";"0";"1";"2";"31";"2018-08-28";"17:30:24"
"284";"179";"7716";"Tidak Ada";"Tidak Ada";"0";"1";"2";"31";"2018-08-28";"17:33:39"
"285";"179";"7717";"Tidak Ada";"Tidak Ada";"0";"1";"2";"31";"2018-08-28";"17:35:00"
"286";"179";"7718";"Tidak Ada";"Tidak Ada";"0";"1";"2";"31";"2018-08-28";"17:38:34"
"287";"179";"7719";"Tidak Ada";"Tidak Ada";"0";"1";"2";"31";"2018-08-28";"17:39:47"
"288";"3";"98";"konversi bodi \(body conversion\)";;"17";"1";"2";"2";"2018-08-28";"17:43:32"
"289";"179";"7720";"Tidak Ada";"Tidak Ada";"0";"1";"2";"31";"2018-08-28";"17:43:36"
"290";"3";"99";"penerapan teknologi \(Advanced in technology\)";;"17";"1";"2";"2";"2018-08-28";"17:47:57"
"291";"3";"99";"penampilan sport \(Racing look\)";;"17";"1";"2";"2";"2018-08-28";"17:48:15"
"292";"3";"99";"penampilan ala mobil reli \(Rally look\)";;"17";"1";"2";"2";"2018-08-28";"17:48:47"
"293";"179";"7721";"Tidak Ada";"Tidak Ada";"0";"1";"2";"31";"2018-08-28";"17:53:16"
"294";"179";"7722";"Tidak Ada";"Tidak Ada";"0";"1";"2";"31";"2018-08-28";"17:56:22"
"295";"179";"7723";"Tidak Ada";"Tidak Ada";"0";"1";"2";"31";"2018-08-28";"17:57:11"
"296";"179";"7724";"Tidak Ada";"Tidak Ada";"0";"1";"2";"31";"2018-08-28";"17:58:19"
"297";"179";"7725";"Tidak Ada";"Tidak Ada";"0";"1";"2";"31";"2018-08-28";"18:01:19"
"298";"179";"7726";"Tidak Ada";"Tidak Ada";"0";"1";"2";"31";"2018-08-28";"18:03:34"
"299";"179";"7727";"Tidak Ada";"Tidak Ada";"0";"1";"2";"31";"2018-08-28";"18:05:39"
"300";"179";"7728";"Tidak Ada";"Tidak Ada";"0";"1";"2";"31";"2018-08-28";"18:06:55"
"301";"179";"7729";"Tidak Ada";"Tidak Ada";"0";"1";"2";"31";"2018-08-28";"18:10:33"
"302";"179";"7730";"Tidak Ada";"Tidak Ada";"0";"1";"2";"31";"2018-08-28";"18:11:31"
"303";"179";"7731";"Tidak Ada";"Tidak Ada";"0";"1";"2";"31";"2018-08-28";"18:22:42"
"304";"179";"7732";"Tidak Ada";"Tidak Ada";"0";"1";"2";"31";"2018-08-28";"18:23:30"
"305";"179";"7733";"Tidak Ada";"Tidak Ada";"0";"1";"2";"31";"2018-08-28";"18:26:21"
"306";"179";"7734";"Tidak Ada";"Tidak Ada";"0";"1";"2";"31";"2018-08-28";"18:27:20"
"307";"179";"7735";"Tidak Ada";"Tidak Ada";"0";"1";"2";"31";"2018-08-28";"18:28:29"
"308";"179";"7736";"Tidak Ada";"Tidak Ada";"0";"1";"2";"31";"2018-08-28";"18:29:04"
"309";"179";"7737";"Tidak Ada";"Tidak Ada";"0";"1";"2";"31";"2018-08-28";"18:29:39"
"310";"179";"7738";"Tidak Ada";"Tidak Ada";"0";"1";"2";"31";"2018-08-28";"18:31:00"
"311";"179";"7739";"Tidak Ada";"Tidak Ada";"0";"1";"2";"31";"2018-08-28";"18:31:35"
"312";"179";"7740";"Tidak Ada";"Tidak Ada";"0";"1";"2";"31";"2018-08-28";"18:32:22"
"313";"197";"8582";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"19:34:56"
"314";"197";"8583";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"19:36:01"
"315";"197";"8584";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"19:38:19"
"316";"197";"8585";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"19:42:15"
"317";"197";"8586";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"19:44:24"
"318";"197";"8587";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"19:49:04"
"319";"197";"8588";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"19:52:31"
"320";"197";"8589";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"19:55:42"
"321";"100";"4135";"Tidak Ada";"Tidak Ada";"0";"1";"2";"50";"2018-08-28";"19:59:29"
"322";"197";"8590";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"20:01:21"
"323";"197";"8591";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"20:03:11"
"324";"197";"8592";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"20:06:37"
"325";"197";"8593";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"20:08:11"
"326";"22";"820";"mengkaji ulang rencana";"mengkaji ulang rencana wisata syariah";"1";"1";"2";"37";"2018-08-28";"20:11:22"
"327";"197";"8594";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"20:15:10"
"328";"22";"821";"Tidak Ada";"Tidak Ada";"0";"1";"2";"37";"2018-08-28";"20:15:47"
"329";"197";"8595";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"20:16:52"
"330";"197";"8596";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"20:28:53"
"331";"197";"8597";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"20:31:02"
"332";"197";"8598";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"20:32:37"
"333";"197";"8599";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"20:34:23"
"334";"197";"8600";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"20:35:25"
"335";"197";"8601";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"20:36:14"
"336";"197";"8602";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"20:38:11"
"337";"197";"8603";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"20:40:12"
"338";"197";"8604";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"20:41:24"
"339";"197";"8605";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"20:42:45"
"340";"197";"8606";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"20:44:04"
"341";"197";"8607";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"20:46:31"
"342";"206";"8948";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"20:47:45"
"343";"206";"8949";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"20:49:28"
"344";"206";"8950";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"20:52:52"
"345";"206";"8951";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"20:55:49"
"346";"206";"8952";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"20:57:20"
"347";"206";"8953";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"20:58:25"
"348";"195";"8538";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"20:58:32"
"349";"206";"8957";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"20:59:29"
"350";"22";"823";"Tidak Ada";"Tidak Ada";"1";"1";"2";"37";"2018-08-28";"21:00:08"
"351";"195";"8539";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"21:01:29"
"352";"195";"8540";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"21:03:54"
"353";"22";"824";"konteks bisnis";"kelayakannya dalam konteks bisnis apa";"1";"1";"2";"37";"2018-08-28";"21:04:10"
"354";"206";"8958";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"21:06:07"
"355";"206";"8959";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"21:06:54"
"356";"206";"8960";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"21:08:16"
"357";"195";"8541";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"21:09:13"
"358";"206";"8961";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"21:09:18"
"359";"206";"8962";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"21:10:06"
"360";"195";"8506";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"21:11:33"
"361";"195";"8507";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"21:13:13"
"362";"206";"8963";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"21:14:24"
"363";"195";"8508";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"21:14:58"
"364";"195";"8509";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"21:17:01"
"365";"195";"8510";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"21:19:40"
"366";"195";"8511";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"21:22:19"
"367";"206";"8964";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"21:22:59"
"368";"195";"8512";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"21:23:44"
"369";"206";"8965";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"21:23:53"
"370";"195";"8513";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"21:25:14"
"371";"206";"8966";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"21:25:16"
"372";"30";"1362";"Tidak Ada";"Tidak Ada";"0";"1";"2";"35";"2018-08-28";"21:25:33"
"373";"195";"8514";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"21:26:07"
"374";"30";"1363";"Sains dan Tekno";"artikel";"16";"1";"2";"35";"2018-08-28";"21:27:28"
"375";"195";"8515";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"21:28:07"
"376";"30";"1364";"Tidak Ada";"Tidak Ada";"16";"1";"2";"35";"2018-08-28";"21:30:08"
"377";"206";"8967";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"21:31:44"
"378";"30";"1365";"Tidak Ada";"Tidak Ada";"16";"1";"2";"35";"2018-08-28";"21:32:13"
"379";"206";"8968";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"21:32:51"
"380";"195";"8516";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"21:33:29"
"381";"30";"1366";"Buah";"Mangga pisang dan mangga alpukat";"3";"1";"2";"35";"2018-08-28";"21:34:29"
"382";"195";"8517";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"21:34:52"
"383";"195";"8518";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"21:36:12"
"384";"195";"8519";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"21:37:37"
"385";"30";"1367";"Mangga";"jenis mangga arumanis, golek dan indramayu";"3";"1";"2";"35";"2018-08-28";"21:38:24"
"386";"206";"8969";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"21:38:55"
"387";"195";"8520";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"21:40:05"
"388";"30";"1368";"Tidak Ada";"Tidak Ada";"0";"1";"2";"35";"2018-08-28";"21:40:29"
"389";"195";"8521";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"21:41:13"
"390";"206";"8970";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"21:41:23"
"391";"30";"1369";"Tidak Ada";"Tidak Ada";"0";"1";"2";"35";"2018-08-28";"21:41:45"
"392";"195";"8522";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"21:42:11"
"393";"206";"8971";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"21:43:06"
"394";"195";"8523";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"21:43:46"
"395";"206";"8972";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"21:44:29"
"396";"206";"8973";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"21:45:13"
"397";"22";"825";"konsep syariah akan bersinggungan dengan bisnis";"-";"1";"1";"2";"37";"2018-08-28";"21:45:38"
"398";"195";"8524";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"21:45:56"
"399";"30";"1370";"Tidak Ada";"Tidak Ada";"0";"1";"2";"35";"2018-08-28";"21:46:14"
"400";"195";"8525";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"21:46:31"
"401";"30";"1371";"Tidak Ada";"Tidak Ada";"0";"1";"2";"35";"2018-08-28";"21:47:16"
"402";"195";"8526";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"21:47:22"
"403";"206";"8974";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"21:47:43"
"404";"195";"8527";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"21:48:07"
"405";"195";"8529";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"21:48:58"
"406";"195";"8531";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"21:49:48"
"407";"195";"8532";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"21:50:22"
"408";"195";"8533";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"21:50:53"
"409";"30";"1372";"Tidak Ada";"Tidak Ada";"0";"1";"2";"35";"2018-08-28";"21:51:01"
"410";"206";"8975";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"21:51:25"
"411";"195";"8534";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"21:51:37"
"412";"195";"8535";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"21:53:00"
"413";"30";"1373";"transgender";"Perempuan transgender diklaim segera bisa punya anak Seorang perempuan tengah menyentuh simbol transgender";"14";"1";"2";"35";"2018-08-28";"21:53:08"
"414";"195";"8536";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"21:54:12"
"415";"30";"1374";"Tidak Ada";"Tidak Ada";"14";"1";"2";"35";"2018-08-28";"21:54:13"
"416";"206";"8976";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"21:54:20"
"417";"195";"8537";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"21:55:19"
"418";"206";"8977";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"21:55:41"
"419";"188";"8169";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"21:56:53"
"420";"30";"1375";"Tidak Ada";"Tidak Ada";"14";"1";"2";"35";"2018-08-28";"21:56:56"
"421";"206";"8978";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"21:57:47"
"422";"188";"8170";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"21:58:00"
"423";"30";"1376";"Tidak Ada";"Tidak Ada";"14";"1";"2";"35";"2018-08-28";"21:58:32"
"424";"188";"8171";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"21:59:18"
"425";"30";"1377";"Tidak Ada";"Tidak Ada";"14";"1";"2";"35";"2018-08-28";"21:59:55"
"426";"30";"1378";"Tidak Ada";"Tidak Ada";"14";"1";"2";"35";"2018-08-28";"22:01:26"
"427";"188";"8172";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"22:01:32"
"428";"206";"8979";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"22:02:03"
"429";"30";"1379";"Tidak Ada";"Tidak Ada";"14";"1";"2";"35";"2018-08-28";"22:02:35"
"430";"188";"8173";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"22:03:05"
"431";"188";"8149";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"22:03:57"
"432";"30";"1380";"Tidak Ada";"Tidak Ada";"14";"1";"2";"35";"2018-08-28";"22:04:15"
"433";"206";"8980";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"22:04:25"
"434";"30";"1381";"Tidak Ada";"Tidak Ada";"14";"1";"2";"35";"2018-08-28";"22:04:47"
"435";"188";"8150";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"22:04:53"
"436";"30";"1382";"Tidak Ada";"Tidak Ada";"14";"1";"2";"35";"2018-08-28";"22:05:37"
"437";"206";"8981";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"22:06:11"
"438";"100";"4136";"Presiden Filipina, Rodrigo Duterte secara simbolik";"Presiden Filipina, Rodrigo Duterte secara simbolik menyerahkan keketuaan ASEAN kepada Singapura, diwakili Perdana Menteri Lee Hsien Loong, Selasa (14/11/2017).";"6";"1";"2";"50";"2018-08-28";"22:07:20"
"439";"30";"1383";"Tidak Ada";"Tidak Ada";"14";"1";"2";"35";"2018-08-28";"22:07:51"
"440";"206";"8982";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"22:07:58"
"441";"30";"1384";"Tidak Ada";"Tidak Ada";"14";"1";"2";"35";"2018-08-28";"22:08:53"
"442";"206";"8983";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"22:10:15"
"443";"30";"1385";"Tidak Ada";"Tidak Ada";"0";"1";"2";"35";"2018-08-28";"22:10:34"
"444";"30";"1386";"Tidak Ada";"Tidak Ada";"0";"1";"2";"35";"2018-08-28";"22:11:07"
"445";"206";"8984";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"22:11:16"
"446";"206";"8985";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"22:12:01"
"447";"30";"1387";"Tidak Ada";"Tidak Ada";"0";"1";"2";"35";"2018-08-28";"22:12:36"
"448";"206";"8986";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"22:12:47"
"449";"188";"8151";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"22:12:59"
"450";"188";"8152";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"22:13:36"
"451";"22";"826";"tidak mau ada pertentangan";"DPRD tidak mau ada pertentangan antara konsep syariah dan bisnis";"1";"1";"2";"37";"2018-08-28";"22:14:20"
"452";"217";"9323";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"22:14:56"
"453";"30";"1388";"Tidak Ada";"Tidak Ada";"0";"1";"2";"35";"2018-08-28";"22:15:14"
"454";"30";"1389";"Tidak Ada";"Tidak Ada";"0";"1";"2";"35";"2018-08-28";"22:15:46"
"455";"188";"8153";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"22:15:49"
"456";"217";"9324";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"22:16:07"
"457";"188";"8154";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"22:16:10"
"458";"188";"8155";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"22:17:44"
"459";"217";"9325";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"22:18:17"
"460";"30";"1390";"Tidak Ada";"Tidak Ada";"0";"1";"2";"35";"2018-08-28";"22:18:18"
"461";"217";"9326";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"22:19:11"
"462";"30";"1391";"Tidak Ada";"Tidak Ada";"0";"1";"2";"35";"2018-08-28";"22:19:23"
"463";"188";"8156";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"22:20:12"
"464";"217";"9327";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"22:22:42"
"465";"188";"8157";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"22:23:18"
"466";"217";"9328";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"22:24:11"
"467";"188";"8158";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"22:24:35"
"468";"30";"1392";"Tidak Ada";"Tidak Ada";"0";"1";"2";"35";"2018-08-28";"22:25:01"
"469";"217";"9330";"Tidak Ada";"Tidak Ada";"0";"1";"2";"40";"2018-08-28";"22:25:48"
"470";"188";"8159";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"22:25:52"
"471";"188";"8160";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"22:26:34"
"472";"30";"1393";"Tidak Ada";"Tidak Ada";"0";"1";"2";"35";"2018-08-28";"22:27:06"
"473";"188";"8161";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"22:27:21"
"474";"188";"8162";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"22:27:45"
"475";"188";"8163";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"22:28:31"
"476";"188";"8164";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"22:29:26"
"477";"188";"8165";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"22:29:58"
"478";"188";"8166";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"22:30:29"
"479";"188";"8167";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"22:31:27"
"480";"188";"8168";"Tidak Ada";"Tidak Ada";"0";"1";"2";"60";"2018-08-28";"22:32:06"
